	fecha	O3_prediccion	medicion
1026	2015-01-05 15:00:00	O3forecast_3	36.0
1027	2015-01-05 15:00:00	O3forecast_9	34.0
1028	2015-01-05 15:00:00	O3forecast_8	34.0
1029	2015-01-05 15:00:00	O3forecast_12	28.0
1030	2015-01-05 15:00:00	O3forecast_7	34.0
1031	2015-01-05 15:00:00	O3forecast_1	36.0
1032	2015-01-05 16:00:00	O3forecast_7	36.0
1033	2015-01-05 16:00:00	O3forecast_3	34.0
1034	2015-01-05 16:00:00	O3forecast_5	36.0
1035	2015-01-05 16:00:00	O3forecast_4	34.0
1036	2015-01-05 16:00:00	O3forecast_12	34.0
1037	2015-01-05 16:00:00	O3forecast_1	34.0
1038	2015-01-05 16:00:00	O3forecast_10	34.0
1039	2015-01-05 16:00:00	O3forecast_2	34.0
1040	2015-01-05 16:00:00	O3forecast_6	36.0
1041	2015-01-05 16:00:00	O3forecast_11	34.0
1042	2015-01-05 16:00:00	O3forecast_9	36.0
1043	2015-01-05 16:00:00	O3forecast_8	36.0
1044	2015-01-05 17:00:00	O3forecast_2	32.0
1045	2015-01-05 17:00:00	O3forecast_1	32.0
1046	2015-01-05 17:00:00	O3forecast_5	34.0
1047	2015-01-05 17:00:00	O3forecast_6	34.0
1048	2015-01-05 17:00:00	O3forecast_8	34.0
1049	2015-01-05 17:00:00	O3forecast_9	34.0
1050	2015-01-05 17:00:00	O3forecast_10	36.0
1051	2015-01-05 17:00:00	O3forecast_4	32.0
1052	2015-01-05 17:00:00	O3forecast_11	36.0
1053	2015-01-05 17:00:00	O3forecast_3	32.0
1054	2015-01-05 17:00:00	O3forecast_7	34.0
1055	2015-01-05 17:00:00	O3forecast_12	36.0
1056	2015-01-05 18:00:00	O3forecast_5	32.0
1057	2015-01-05 18:00:00	O3forecast_8	32.0
1058	2015-01-05 18:00:00	O3forecast_4	29.0
1059	2015-01-05 18:00:00	O3forecast_9	32.0
1060	2015-01-05 18:00:00	O3forecast_10	34.0
1061	2015-01-05 18:00:00	O3forecast_12	34.0
1062	2015-01-05 18:00:00	O3forecast_6	32.0
1063	2015-01-05 18:00:00	O3forecast_7	32.0
1064	2015-01-05 18:00:00	O3forecast_1	29.0
1065	2015-01-05 18:00:00	O3forecast_2	29.0
1066	2015-01-05 18:00:00	O3forecast_3	29.0
1067	2015-01-05 18:00:00	O3forecast_11	34.0
1068	2015-01-05 19:00:00	O3forecast_5	29.0
1069	2015-01-05 19:00:00	O3forecast_10	32.0
1070	2015-01-05 19:00:00	O3forecast_2	27.0
1071	2015-01-05 19:00:00	O3forecast_9	29.0
1072	2015-01-05 19:00:00	O3forecast_3	27.0
1073	2015-01-05 19:00:00	O3forecast_12	32.0
1074	2015-01-05 19:00:00	O3forecast_4	27.0
1075	2015-01-05 19:00:00	O3forecast_7	29.0
1076	2015-01-05 19:00:00	O3forecast_6	29.0
1077	2015-01-05 19:00:00	O3forecast_11	32.0
1078	2015-01-05 19:00:00	O3forecast_1	27.0
1079	2015-01-05 19:00:00	O3forecast_8	29.0
1080	2015-01-05 20:00:00	O3forecast_8	27.0
1081	2015-01-05 20:00:00	O3forecast_5	27.0
1082	2015-01-05 20:00:00	O3forecast_11	29.0
1083	2015-01-05 20:00:00	O3forecast_4	21.0
1084	2015-01-05 20:00:00	O3forecast_10	29.0
1085	2015-01-05 20:00:00	O3forecast_3	21.0
1086	2015-01-05 20:00:00	O3forecast_7	27.0
1087	2015-01-05 20:00:00	O3forecast_1	21.0
1088	2015-01-05 20:00:00	O3forecast_2	21.0
1089	2015-01-05 20:00:00	O3forecast_9	27.0
1090	2015-01-05 20:00:00	O3forecast_12	29.0
1091	2015-01-05 20:00:00	O3forecast_6	27.0
1092	2015-01-05 21:00:00	O3forecast_8	21.0
1093	2015-01-05 21:00:00	O3forecast_9	17.0
1094	2015-01-05 21:00:00	O3forecast_6	21.0
1095	2015-01-05 21:00:00	O3forecast_7	21.0
1096	2015-01-05 21:00:00	O3forecast_1	18.0
1097	2015-01-05 21:00:00	O3forecast_2	18.0
1098	2015-01-05 21:00:00	O3forecast_10	27.0
1099	2015-01-05 21:00:00	O3forecast_3	18.0
1100	2015-01-05 21:00:00	O3forecast_5	21.0
1101	2015-01-05 21:00:00	O3forecast_4	16.0
1102	2015-01-05 21:00:00	O3forecast_11	27.0
1103	2015-01-05 21:00:00	O3forecast_12	27.0
1104	2015-01-05 22:00:00	O3forecast_12	21.0
1105	2015-01-05 22:00:00	O3forecast_7	18.0
1106	2015-01-05 22:00:00	O3forecast_8	18.0
1107	2015-01-05 22:00:00	O3forecast_3	20.0
1108	2015-01-05 22:00:00	O3forecast_4	20.0
1109	2015-01-05 22:00:00	O3forecast_2	20.0
1110	2015-01-05 22:00:00	O3forecast_11	21.0
1111	2015-01-05 22:00:00	O3forecast_5	18.0
1112	2015-01-05 22:00:00	O3forecast_6	18.0
1113	2015-01-05 22:00:00	O3forecast_9	21.0
1114	2015-01-05 22:00:00	O3forecast_1	20.0
1115	2015-01-05 22:00:00	O3forecast_10	21.0
1116	2015-01-05 23:00:00	O3forecast_11	18.0
1117	2015-01-05 23:00:00	O3forecast_8	20.0
1118	2015-01-05 23:00:00	O3forecast_9	20.0
1119	2015-01-05 23:00:00	O3forecast_12	18.0
1120	2015-01-05 23:00:00	O3forecast_10	18.0
1121	2015-01-05 23:00:00	O3forecast_7	20.0
1122	2015-01-05 23:00:00	O3forecast_5	20.0
1123	2015-01-05 23:00:00	O3forecast_1	20.0
1124	2015-01-05 23:00:00	O3forecast_2	20.0
1125	2015-01-05 23:00:00	O3forecast_3	20.0
1126	2015-01-05 23:00:00	O3forecast_4	20.0
1127	2015-01-05 23:00:00	O3forecast_6	20.0
1128	2015-01-06 00:00:00	O3forecast_10	23.0
1129	2015-01-06 00:00:00	O3forecast_2	20.0
1130	2015-01-06 00:00:00	O3forecast_3	20.0
1131	2015-01-06 00:00:00	O3forecast_6	21.0
1132	2015-01-06 00:00:00	O3forecast_5	21.0
1133	2015-01-06 00:00:00	O3forecast_11	23.0
1134	2015-01-06 00:00:00	O3forecast_9	12.0
1135	2015-01-06 00:00:00	O3forecast_12	23.0
1136	2015-01-06 00:00:00	O3forecast_4	14.0
1137	2015-01-06 00:00:00	O3forecast_8	21.0
1138	2015-01-06 00:00:00	O3forecast_7	21.0
1139	2015-01-06 00:00:00	O3forecast_1	20.0
1140	2015-01-06 01:00:00	O3forecast_3	12.0
1141	2015-01-06 01:00:00	O3forecast_12	7.0
1142	2015-01-06 01:00:00	O3forecast_8	7.0
1143	2015-01-06 01:00:00	O3forecast_10	7.0
1144	2015-01-06 01:00:00	O3forecast_5	4.0
1145	2015-01-06 01:00:00	O3forecast_1	12.0
1146	2015-01-06 01:00:00	O3forecast_2	12.0
1147	2015-01-06 01:00:00	O3forecast_11	7.0
1148	2015-01-06 01:00:00	O3forecast_7	7.0
1149	2015-01-06 01:00:00	O3forecast_6	4.0
1150	2015-01-06 01:00:00	O3forecast_4	12.0
1151	2015-01-06 01:00:00	O3forecast_9	7.0
1152	2015-01-06 02:00:00	O3forecast_1	7.0
1153	2015-01-06 02:00:00	O3forecast_4	7.0
1154	2015-01-06 02:00:00	O3forecast_5	12.0
1155	2015-01-06 02:00:00	O3forecast_11	4.0
1156	2015-01-06 02:00:00	O3forecast_6	12.0
1157	2015-01-06 02:00:00	O3forecast_12	7.0
1158	2015-01-06 02:00:00	O3forecast_10	4.0
1159	2015-01-06 02:00:00	O3forecast_8	12.0
1160	2015-01-06 02:00:00	O3forecast_2	7.0
1161	2015-01-06 02:00:00	O3forecast_7	12.0
1162	2015-01-06 02:00:00	O3forecast_9	12.0
1163	2015-01-06 02:00:00	O3forecast_3	7.0
1164	2015-01-06 03:00:00	O3forecast_6	7.0
1165	2015-01-06 03:00:00	O3forecast_8	7.0
1166	2015-01-06 03:00:00	O3forecast_1	6.0
1167	2015-01-06 03:00:00	O3forecast_7	7.0
1168	2015-01-06 03:00:00	O3forecast_3	7.0
1169	2015-01-06 03:00:00	O3forecast_5	7.0
1170	2015-01-06 03:00:00	O3forecast_9	7.0
1171	2015-01-06 03:00:00	O3forecast_2	4.0
1172	2015-01-06 03:00:00	O3forecast_11	12.0
1173	2015-01-06 03:00:00	O3forecast_4	7.0
1174	2015-01-06 03:00:00	O3forecast_12	12.0
1175	2015-01-06 03:00:00	O3forecast_10	12.0
1176	2015-01-06 04:00:00	O3forecast_4	6.0
1177	2015-01-06 04:00:00	O3forecast_8	7.0
1178	2015-01-06 04:00:00	O3forecast_5	6.0
1179	2015-01-06 04:00:00	O3forecast_11	7.0
1180	2015-01-06 04:00:00	O3forecast_6	6.0
1181	2015-01-06 04:00:00	O3forecast_10	7.0
1182	2015-01-06 04:00:00	O3forecast_2	6.0
1183	2015-01-06 04:00:00	O3forecast_9	7.0
1184	2015-01-06 04:00:00	O3forecast_1	5.0
1185	2015-01-06 04:00:00	O3forecast_7	4.0
1186	2015-01-06 04:00:00	O3forecast_12	7.0
1187	2015-01-06 04:00:00	O3forecast_3	6.0
1188	2015-01-06 05:00:00	O3forecast_7	6.0
1189	2015-01-06 05:00:00	O3forecast_3	5.0
1190	2015-01-06 05:00:00	O3forecast_4	5.0
1191	2015-01-06 05:00:00	O3forecast_5	5.0
1192	2015-01-06 05:00:00	O3forecast_6	5.0
1193	2015-01-06 05:00:00	O3forecast_8	6.0
1194	2015-01-06 05:00:00	O3forecast_9	6.0
1195	2015-01-06 05:00:00	O3forecast_10	6.0
1196	2015-01-06 05:00:00	O3forecast_11	6.0
1197	2015-01-06 05:00:00	O3forecast_12	4.0
1198	2015-01-06 05:00:00	O3forecast_2	5.0
1199	2015-01-06 05:00:00	O3forecast_1	3.0
