contaminante,valor,horas
hora,0.1451140444494375,3.0
hora,0.06823283138404775,4.0
hora,-0.025611800261863535,5.0
hora,-0.1263065958104185,6.0
hora,-0.2362296148808012,7.0
hora,-0.3538403400081174,8.0
hora,-0.4722566305169407,9.0
hora,-0.5659651284407453,10.0
hora,-0.6168147531638901,11.0
hora,-0.615940463162781,12.0
hora,-0.5444926762777659,13.0
hora,-0.4002167930609272,14.0
hora,-0.20082910001603982,15.0
hora,0.021499779603696156,16.0
hora,0.22829136346340792,17.0
hora,0.3921869425840012,18.0
hora,0.4930916852950387,19.0
hora,0.5290415984068946,20.0
hora,0.5245695068467534,21.0
hora,0.4911856717093818,22.0
hora,0.43424909555824814,23.0
hora,0.36246554566299527,24.0
hora,0.28968176588209005,25.0
hora,0.21879604577811432,26.0
hora,0.1451897138371795,27.0
hora,0.06831846081003683,28.0
hora,-0.02551455412329471,29.0
hora,-0.1262038290067704,30.0
hora,-0.23613704410662595,31.0
hora,-0.35375138123547634,32.0
hora,-0.47217604480653164,33.0
hora,-0.5658732640396388,34.0
hora,-0.6167456128819276,35.0
hora,-0.6158885941725157,36.0
hora,-0.5444455657377966,37.0
hora,-0.40017776722049614,38.0
hora,-0.20078006064810855,39.0
hora,0.021551419595457384,40.0
hora,0.22837317437304058,41.0
hora,0.3923114341985157,42.0
hora,0.4932502152956646,43.0
hora,0.5292136241247417,44.0
hora,0.5247379836490277,45.0
hora,0.491339046314103,46.0
hora,0.4343742355995423,47.0
hora,0.3625523347183527,48.0
hora,0.2897609519923303,49.0
hora,0.2188673911557413,50.0
hora,0.14524201953128632,51.0
hora,0.06834708586044881,52.0
hora,-0.025531668378648658,53.0
hora,-0.12624668309503342,54.0
hora,-0.23620925260880576,55.0
hora,-0.3538578643838837,56.0
hora,-0.4722982971668287,57.0
hora,-0.5660190312016029,58.0
hora,-0.6169026603834293,59.0
hora,-0.6160551071679556,60.0
hora,-0.5445917732791469,61.0
hora,-0.40027024440976455,62.0
hora,-0.2008019877145172,63.0
hora,0.021619353700920167,64.0
hora,0.2285069648395671,65.0
hora,0.392502015163107,66.0
hora,0.4934646544793528,67.0
hora,0.5294456899402565,68.0
hora,0.5249636471914723,69.0
hora,0.49154230752723377,70.0
hora,0.43455850917364297,71.0
hora,0.3627142987676542,72.0
dia,-0.009111838840128223,1.0
dia,-0.009419979237112922,2.0
dia,-0.009656283778870144,3.0
dia,-0.009661251034029348,4.0
dia,-0.00947260249422975,5.0
dia,-0.009186636932295402,6.0
dia,-0.008949051969823683,7.0
dia,-0.008629787929189354,8.0
dia,-0.008464259479104456,9.0
dia,-0.008397982693203751,10.0
dia,-0.008253485465212922,11.0
dia,-0.008009979240443494,12.0
dia,-0.007739251435010156,13.0
dia,-0.0074774845806028925,14.0
dia,-0.007199344204657624,15.0
dia,-0.007348083017408766,16.0
dia,-0.007230577435539053,17.0
dia,-0.006891650194283286,18.0
dia,-0.006977037810261874,19.0
dia,-0.00682902576130804,20.0
dia,-0.006763353291749129,21.0
dia,-0.007177259728897785,22.0
dia,-0.007409746447657306,23.0
dia,-0.007803368063531307,24.0
dia,-0.008030098064757036,25.0
dia,-0.008307507096647137,26.0
dia,-0.008426321659665234,27.0
dia,-0.008412402764172142,28.0
dia,-0.008421016159448529,29.0
dia,-0.008482958613503594,30.0
dia,-0.008506674662768469,31.0
dia,-0.008440427463417092,32.0
dia,-0.00846324443717665,33.0
dia,-0.008552187780677385,34.0
dia,-0.00863335897623759,35.0
dia,-0.009012027081023562,36.0
dia,-0.009617002634038281,37.0
dia,-0.010382333946461287,38.0
dia,-0.011506695911801559,39.0
dia,-0.012418719176136298,40.0
dia,-0.012875946001751962,41.0
dia,-0.012773456587891684,42.0
dia,-0.012729318533931064,43.0
dia,-0.012742478548070311,44.0
dia,-0.013039812739385977,45.0
dia,-0.013139841126716326,46.0
dia,-0.01323868658125211,47.0
dia,-0.013378794781929665,48.0
dia,-0.013541661664036423,49.0
dia,-0.013759518188964955,50.0
dia,-0.01392676203917397,51.0
dia,-0.014102201400402407,52.0
dia,-0.01406553040992647,53.0
dia,-0.014081497186355978,54.0
dia,-0.014051445521428948,55.0
dia,-0.014013117486894518,56.0
dia,-0.014025640297048168,57.0
dia,-0.014087898495947614,58.0
dia,-0.014026084896911156,59.0
dia,-0.014187958032582236,60.0
dia,-0.014304610303694714,61.0
dia,-0.014470256715543884,62.0
dia,-0.014403774845374346,63.0
dia,-0.014130977116512981,64.0
dia,-0.013975199799777351,65.0
dia,-0.013635906578908919,66.0
dia,-0.01353969106263108,67.0
dia,-0.013424459610402657,68.0
dia,-0.013315017061193913,69.0
dia,-0.013362477931481126,70.0
dia,-0.013461828946268855,71.0
dia,-0.013456148128725504,72.0
mes,-0.13588115822915375,1.0
mes,-0.13581794160161356,2.0
mes,-0.13582092718969652,3.0
mes,-0.13585005489294685,4.0
mes,-0.13593191873075278,5.0
mes,-0.13601914239651797,6.0
mes,-0.1360555851480052,7.0
mes,-0.13606087802813044,8.0
mes,-0.1361036458098655,9.0
mes,-0.13615308862737632,10.0
mes,-0.13613492795698942,11.0
mes,-0.13602421528430625,12.0
mes,-0.13585660495894586,13.0
mes,-0.135641265981841,14.0
mes,-0.13538561941657776,15.0
mes,-0.1351167448650399,16.0
mes,-0.13487201802632,17.0
mes,-0.13464772733357344,18.0
mes,-0.1344148036107685,19.0
mes,-0.13433462366319024,20.0
mes,-0.13444188855431208,21.0
mes,-0.13452998532426827,22.0
mes,-0.1346269913129098,23.0
mes,-0.13470315117734102,24.0
mes,-0.13478577483664095,25.0
mes,-0.13489091515773347,26.0
mes,-0.13497547586062192,27.0
mes,-0.13506608028820735,28.0
mes,-0.13513201606760233,29.0
mes,-0.13520046117822693,30.0
mes,-0.1352693484339006,31.0
mes,-0.13536207879545514,32.0
mes,-0.13547512441289072,33.0
mes,-0.13558385827424346,34.0
mes,-0.1356825902835092,35.0
mes,-0.13579462488151317,36.0
mes,-0.13597710627520596,37.0
mes,-0.13619234938751323,38.0
mes,-0.13636768308825994,39.0
mes,-0.1365158183422472,40.0
mes,-0.13657242374047354,41.0
mes,-0.13659949432316096,42.0
mes,-0.13660694824674252,43.0
mes,-0.13663883148028533,44.0
mes,-0.13655161364329793,45.0
mes,-0.13646175870638025,46.0
mes,-0.13639165540789916,47.0
mes,-0.13633987123415095,48.0
mes,-0.13632172729720565,49.0
mes,-0.13631609507479295,50.0
mes,-0.13632471515543637,51.0
mes,-0.13632145217470082,52.0
mes,-0.1363009712052781,53.0
mes,-0.13626173529574898,54.0
mes,-0.1362181209926399,55.0
mes,-0.13616605656614206,56.0
mes,-0.13612721875164685,57.0
mes,-0.13618015428945646,58.0
mes,-0.13620485905187207,59.0
mes,-0.13629143943911773,60.0
mes,-0.1364338329354953,61.0
mes,-0.1366660431411871,62.0
mes,-0.13688423724111293,63.0
mes,-0.13704200756508675,64.0
mes,-0.13705359945540133,65.0
mes,-0.13690330106110227,66.0
mes,-0.13680393533917723,67.0
mes,-0.13679802995737478,68.0
mes,-0.13675148048909097,69.0
mes,-0.13681186899764067,70.0
mes,-0.13690558692287821,71.0
mes,-0.13699017138208844,72.0
PM10mean,0.23774953178864655,1.0
PM10mean,0.23426131085177707,2.0
PM10mean,0.23087686789866685,3.0
PM10mean,0.22753667100090916,4.0
PM10mean,0.22441117890897905,5.0
PM10mean,0.22163844576140038,6.0
PM10mean,0.2189362863814196,7.0
PM10mean,0.21617011879047912,8.0
PM10mean,0.21327195150869863,9.0
PM10mean,0.21044124633334563,10.0
PM10mean,0.20754304609968938,11.0
PM10mean,0.204679268259823,12.0
PM10mean,0.20167030223741342,13.0
PM10mean,0.19873065551558275,14.0
PM10mean,0.19584366232361278,15.0
PM10mean,0.19317432994568215,16.0
PM10mean,0.19049686044941508,17.0
PM10mean,0.1878331896233829,18.0
PM10mean,0.18531617401963804,19.0
PM10mean,0.18290600340714014,20.0
PM10mean,0.18043275516431506,21.0
PM10mean,0.1777787580874804,22.0
PM10mean,0.17483647330570706,23.0
PM10mean,0.17172767855714433,24.0
PM10mean,0.16850338178587246,25.0
PM10mean,0.16560248784486942,26.0
PM10mean,0.16312588451443,27.0
PM10mean,0.16082437799294205,28.0
PM10mean,0.15861286768348265,29.0
PM10mean,0.15671983263109104,30.0
PM10mean,0.15492561084132886,31.0
PM10mean,0.15311690549034795,32.0
PM10mean,0.15110661797662933,33.0
PM10mean,0.14897172009312104,34.0
PM10mean,0.1468441363047555,35.0
PM10mean,0.1445531155053185,36.0
PM10mean,0.14240505176517368,37.0
PM10mean,0.14065550039742794,38.0
PM10mean,0.13918331230198305,39.0
PM10mean,0.1381203352299976,40.0
PM10mean,0.1368758736996243,41.0
PM10mean,0.13579097201076212,42.0
PM10mean,0.1347242434930437,43.0
PM10mean,0.1336594979339788,44.0
PM10mean,0.13261789917566466,45.0
PM10mean,0.13146621818818846,46.0
PM10mean,0.12985729607518923,47.0
PM10mean,0.12798824483537263,48.0
PM10mean,0.12606619528920412,49.0
PM10mean,0.1243155331176039,50.0
PM10mean,0.12272398615994437,51.0
PM10mean,0.12141476222151117,52.0
PM10mean,0.12027281326216832,53.0
PM10mean,0.11937252141986707,54.0
PM10mean,0.11860677266752995,55.0
PM10mean,0.11778840490179081,56.0
PM10mean,0.11709339788982098,57.0
PM10mean,0.11643570005380477,58.0
PM10mean,0.11561667248527825,59.0
PM10mean,0.11469419249666517,60.0
PM10mean,0.11359042648901897,61.0
PM10mean,0.11280220204077768,62.0
PM10mean,0.11216639755637985,63.0
PM10mean,0.11164636268453683,64.0
PM10mean,0.1113964680168408,65.0
PM10mean,0.11112045522341864,66.0
PM10mean,0.11104736920468133,67.0
PM10mean,0.1110048668990455,68.0
PM10mean,0.11064472140112985,69.0
PM10mean,0.10991656972763694,70.0
PM10mean,0.10900813666126778,71.0
PM10mean,0.10790786809074353,72.0
PM25mean,0.2428236247760173,1.0
PM25mean,0.2386488607402593,2.0
PM25mean,0.2343065403703401,3.0
PM25mean,0.2297728639701135,4.0
PM25mean,0.22519807212780277,5.0
PM25mean,0.22073889843952624,6.0
PM25mean,0.21630065530068507,7.0
PM25mean,0.21194831917308538,8.0
PM25mean,0.20781422323131918,9.0
PM25mean,0.20391863836580787,10.0
PM25mean,0.20016201931274263,11.0
PM25mean,0.19664399750527878,12.0
PM25mean,0.19325698747572198,13.0
PM25mean,0.19016966170570207,14.0
PM25mean,0.18731176382831247,15.0
PM25mean,0.18463958852568205,16.0
PM25mean,0.18208097598292272,17.0
PM25mean,0.17945094306446654,18.0
PM25mean,0.1768787245458211,19.0
PM25mean,0.17437171212629252,20.0
PM25mean,0.17180379687863667,21.0
PM25mean,0.16919825066196395,22.0
PM25mean,0.16659145631981095,23.0
PM25mean,0.16396820334902376,24.0
PM25mean,0.16127007469122476,25.0
PM25mean,0.1587066013891459,26.0
PM25mean,0.15610186804372472,27.0
PM25mean,0.15329945768521874,28.0
PM25mean,0.15036466825843564,29.0
PM25mean,0.14743536471049162,30.0
PM25mean,0.1445281137914696,31.0
PM25mean,0.1415706577566175,32.0
PM25mean,0.13877898382147122,33.0
PM25mean,0.1361071311431664,34.0
PM25mean,0.13359270686484365,35.0
PM25mean,0.13124080229873886,36.0
PM25mean,0.12924875803119448,37.0
PM25mean,0.12773779031573765,38.0
PM25mean,0.1263073259678618,39.0
PM25mean,0.12507505953674575,40.0
PM25mean,0.12370356530294861,41.0
PM25mean,0.12226443122243966,42.0
PM25mean,0.12083456813721977,43.0
PM25mean,0.11935766876772326,44.0
PM25mean,0.11779121048615382,45.0
PM25mean,0.11625513457581339,46.0
PM25mean,0.11470547487183413,47.0
PM25mean,0.1131723878905125,48.0
PM25mean,0.11172533967191918,49.0
PM25mean,0.11040110741357431,50.0
PM25mean,0.1091392285710486,51.0
PM25mean,0.10770763471639885,52.0
PM25mean,0.10610062308902371,53.0
PM25mean,0.104516512870162,54.0
PM25mean,0.10289231271977946,55.0
PM25mean,0.10124445877412612,56.0
PM25mean,0.09974643959608241,57.0
PM25mean,0.09847585917796346,58.0
PM25mean,0.09730336971087539,59.0
PM25mean,0.09622637392244221,60.0
PM25mean,0.0953191061907231,61.0
PM25mean,0.09477825345366088,62.0
PM25mean,0.09452841812568404,63.0
PM25mean,0.09428188612858619,64.0
PM25mean,0.09418085481360865,65.0
PM25mean,0.0939750817787705,66.0
PM25mean,0.09395163001279296,67.0
PM25mean,0.09381334470381474,68.0
PM25mean,0.09366353841308343,69.0
PM25mean,0.09365445090356768,70.0
PM25mean,0.09377716996720684,71.0
PM25mean,0.09391730270157149,72.0
