,fecha,hora,dia,mes,id_station,UVA,UVB,PA,CO,NO,NO2,NOX,O3,PM2.5,PMCO,SO2,RH,TMP,WSP,WDR,PM10
4581,2016-03-07 08:00:00,8,7,3,MER,0.31,0.061,585.0,2.1,80.0,46.0,126.0,2.0,25.0,35.0,4.0,71.0,13.6,0.9,139.0,60.0
4582,2016-03-07 08:00:00,8,7,3,TLA,0.27,0.043,582.0,1.8,113.0,51.0,163.0,3.0,34.0,65.0,5.0,66.0,12.8,1.5,139.0,100.0
4584,2016-03-07 09:00:00,9,7,3,MER,1.17,0.385,585.0,1.5,47.0,44.0,91.0,12.0,26.0,29.0,3.0,64.0,14.8,1.7,109.0,55.0
4585,2016-03-07 09:00:00,9,7,3,TLA,0.935,0.34600000000000003,583.0,2.3,117.0,59.0,177.0,8.0,41.0,59.0,5.0,54.0,14.7,1.7,128.0,100.0
4587,2016-03-07 10:00:00,10,7,3,MER,2.291,1.193,585.0,1.0,20.0,35.0,55.0,29.0,24.0,30.0,3.0,55.0,16.6,1.7,124.0,54.0
4588,2016-03-07 10:00:00,10,7,3,TLA,1.8219999999999998,1.073,583.0,1.2,35.0,47.0,82.0,28.0,30.0,38.0,3.0,45.0,17.2,0.9,134.0,68.0
4590,2016-03-07 11:00:00,11,7,3,MER,3.565,2.35,585.0,0.7,11.0,26.0,36.0,46.0,29.0,27.0,2.0,48.0,18.1,2.1,108.0,56.0
4593,2016-03-07 12:00:00,12,7,3,MER,3.841,2.891,585.0,0.7,11.0,22.0,33.0,56.0,5.0,20.0,2.0,39.0,19.9,2.8,202.0,25.0
4595,2016-03-07 13:00:00,13,7,3,MER,3.938,3.25,584.0,0.6,7.0,18.0,25.0,64.0,60.0,27.0,2.0,35.0,20.9,1.9,185.0,87.0
4598,2016-03-07 14:00:00,14,7,3,MER,2.127,1.732,584.0,0.6,7.0,21.0,28.0,56.0,42.0,34.0,0.0,34.0,21.2,2.8,179.0,76.0
4599,2016-03-07 14:00:00,14,7,3,TLA,4.064,3.721,582.0,0.4,4.0,12.0,16.0,59.0,29.0,22.0,1.0,29.0,21.4,3.1,210.0,51.0
4601,2016-03-07 15:00:00,15,7,3,MER,2.5860000000000003,2.024,583.0,0.6,10.0,19.0,29.0,46.0,33.0,48.0,2.0,34.0,21.7,4.5,184.0,81.0
4602,2016-03-07 15:00:00,15,7,3,TLA,2.9560000000000004,2.5860000000000003,581.0,0.4,6.0,13.0,20.0,54.0,19.0,25.0,1.0,27.0,22.0,2.9,216.0,43.0
4604,2016-03-07 16:00:00,16,7,3,MER,2.313,1.546,582.0,0.5,7.0,16.0,23.0,43.0,11.0,43.0,2.0,35.0,21.6,5.2,176.0,54.0
4605,2016-03-07 16:00:00,16,7,3,TLA,1.845,1.357,580.0,0.4,6.0,16.0,22.0,49.0,14.0,33.0,1.0,28.0,21.7,3.6,224.0,47.0
4608,2016-03-07 17:00:00,17,7,3,TLA,1.5519999999999998,0.8109999999999999,580.0,0.5,6.0,18.0,24.0,45.0,20.0,34.0,1.0,28.0,21.8,3.8,212.0,53.0
4610,2016-03-07 18:00:00,18,7,3,MER,1.0270000000000001,0.298,582.0,0.6,8.0,19.0,28.0,37.0,37.0,45.0,2.0,35.0,21.0,5.1,181.0,83.0
4611,2016-03-07 18:00:00,18,7,3,TLA,0.893,0.285,580.0,0.5,7.0,20.0,26.0,41.0,16.0,33.0,2.0,29.0,21.3,4.0,208.0,50.0
4613,2016-03-07 19:00:00,19,7,3,MER,0.205,0.025,582.0,0.6,11.0,27.0,38.0,27.0,27.0,25.0,2.0,37.0,20.0,4.5,183.0,52.0
4614,2016-03-07 19:00:00,19,7,3,TLA,0.213,0.022000000000000002,580.0,0.6,9.0,28.0,37.0,29.0,23.0,26.0,2.0,32.0,19.9,3.3,210.0,49.0
4616,2016-03-07 20:00:00,20,7,3,MER,0.0,0.0,583.0,0.9,19.0,37.0,56.0,16.0,23.0,17.0,2.0,42.0,18.7,3.2,195.0,39.0
4617,2016-03-07 20:00:00,20,7,3,TLA,0.0,0.0,581.0,0.6,9.0,29.0,37.0,27.0,18.0,24.0,2.0,36.0,18.6,3.4,211.0,43.0
4619,2016-03-07 21:00:00,21,7,3,MER,0.0,0.0,583.0,1.0,21.0,39.0,59.0,14.0,31.0,25.0,2.0,44.0,18.2,2.1,206.0,56.0
4620,2016-03-07 21:00:00,21,7,3,TLA,0.0,0.0,581.0,0.6,8.0,29.0,38.0,23.0,20.0,18.0,2.0,39.0,17.1,2.9,241.0,37.0
4622,2016-03-07 22:00:00,22,7,3,MER,0.0,0.0,584.0,0.8,9.0,38.0,47.0,13.0,4.0,9.0,2.0,46.0,17.5,1.8,178.0,13.0
4623,2016-03-07 22:00:00,22,7,3,TLA,0.0,0.0,582.0,0.7,11.0,35.0,46.0,19.0,14.0,18.0,2.0,41.0,16.4,1.7,208.0,31.0
4625,2016-03-07 23:00:00,23,7,3,MER,0.0,0.0,583.0,1.1,22.0,48.0,70.0,2.0,16.0,27.0,3.0,49.0,16.8,1.1,155.0,43.0
4626,2016-03-07 23:00:00,23,7,3,TLA,0.0,0.0,582.0,0.4,3.0,24.0,27.0,26.0,8.0,16.0,2.0,42.0,16.0,2.5,190.0,24.0
4628,2016-03-07 00:00:00,0,7,3,MER,0.0,0.0,583.0,0.9,16.0,38.0,55.0,11.0,1.0,9.0,2.0,50.0,16.1,2.0,158.0,10.0
4629,2016-03-07 00:00:00,0,7,3,TLA,0.0,0.0,581.0,0.5,3.0,29.0,32.0,19.0,12.0,13.0,1.0,43.0,15.3,1.7,185.0,25.0
4631,2016-04-07 01:00:00,1,7,4,MER,0.0,0.0,587.0,0.4,0.0,18.0,18.0,38.0,26.0,17.0,2.0,31.0,18.5,2.8,17.0,42.0
4632,2016-04-07 01:00:00,1,7,4,TLA,0.0,0.0,585.0,0.6,2.0,30.0,32.0,29.0,25.0,49.0,2.0,28.0,17.5,2.1,324.0,74.0
4634,2016-04-07 02:00:00,2,7,4,MER,0.0,0.0,586.0,0.4,2.0,16.0,18.0,40.0,23.0,20.0,2.0,33.0,17.6,2.5,8.0,43.0
4635,2016-04-07 02:00:00,2,7,4,TLA,0.0,0.0,584.0,0.5,0.0,20.0,20.0,36.0,22.0,26.0,3.0,33.0,16.3,2.9,337.0,48.0
4637,2016-04-07 03:00:00,3,7,4,MER,0.0,0.0,586.0,0.4,5.0,21.0,26.0,35.0,8.0,17.0,2.0,31.0,17.0,2.1,346.0,25.0
4639,2016-04-07 04:00:00,4,7,4,MER,0.0,0.0,586.0,0.5,4.0,33.0,37.0,20.0,12.0,31.0,4.0,37.0,16.3,2.5,312.0,42.0
4641,2016-04-07 05:00:00,5,7,4,MER,0.0,0.0,586.0,0.7,25.0,55.0,80.0,2.0,32.0,34.0,10.0,42.0,15.7,1.7,342.0,66.0
4643,2016-04-07 06:00:00,6,7,4,MER,0.0,0.0,586.0,1.1,27.0,51.0,78.0,4.0,29.0,36.0,9.0,43.0,15.5,1.9,309.0,66.0
4645,2016-04-07 07:00:00,7,7,4,MER,0.052000000000000005,0.006999999999999999,586.0,1.6,70.0,56.0,127.0,1.0,33.0,45.0,9.0,43.0,15.1,1.2,309.0,78.0
4647,2016-04-07 08:00:00,8,7,4,MER,0.5710000000000001,0.14,586.0,1.9,99.0,63.0,161.0,3.0,38.0,54.0,10.0,42.0,15.3,1.1,79.0,92.0
4649,2016-04-07 09:00:00,9,7,4,MER,1.4080000000000001,0.615,586.0,2.3,115.0,73.0,187.0,7.0,50.0,66.0,9.0,38.0,16.4,1.2,128.0,116.0
4651,2016-04-07 10:00:00,10,7,4,MER,2.401,1.507,586.0,2.1,85.0,91.0,176.0,15.0,46.0,65.0,9.0,34.0,17.9,1.4,83.0,111.0
4652,2016-04-07 11:00:00,11,7,4,MER,3.303,2.569,586.0,1.9,49.0,94.0,143.0,30.0,77.0,84.0,7.0,30.0,20.1,1.6,65.0,161.0
4653,2016-04-07 12:00:00,12,7,4,MER,4.269,3.705,586.0,1.6,27.0,83.0,110.0,55.0,86.0,81.0,6.0,24.0,22.4,1.7,18.0,167.0
4654,2016-04-07 12:00:00,12,7,4,TLA,3.3089999999999997,3.1919999999999997,584.0,1.6,31.0,88.0,120.0,51.0,65.0,75.0,10.0,21.0,22.8,0.4,84.0,141.0
4656,2016-04-07 13:00:00,13,7,4,MER,4.601,4.158,585.0,1.0,7.0,45.0,52.0,86.0,51.0,54.0,4.0,19.0,24.5,1.6,64.0,104.0
4657,2016-04-07 13:00:00,13,7,4,TLA,3.944,3.904,583.0,1.0,13.0,52.0,64.0,78.0,45.0,48.0,7.0,16.0,24.8,1.3,136.0,93.0
4659,2016-04-07 14:00:00,14,7,4,MER,4.878,4.32,584.0,0.6,4.0,23.0,27.0,84.0,26.0,27.0,3.0,15.0,26.2,2.1,23.0,53.0
4660,2016-04-07 14:00:00,14,7,4,TLA,3.464,3.073,582.0,1.0,7.0,43.0,50.0,109.0,60.0,49.0,6.0,15.0,26.2,1.3,94.0,109.0
4662,2016-04-07 15:00:00,15,7,4,MER,4.32,3.505,583.0,0.6,3.0,20.0,23.0,94.0,18.0,24.0,3.0,14.0,27.4,2.1,29.0,42.0
4663,2016-04-07 15:00:00,15,7,4,TLA,3.0860000000000003,2.347,581.0,1.1,7.0,47.0,54.0,130.0,74.0,49.0,7.0,14.0,27.2,0.9,40.0,123.0
4665,2016-04-07 16:00:00,16,7,4,MER,3.136,2.112,582.0,0.5,1.0,16.0,17.0,101.0,30.0,31.0,3.0,13.0,27.9,2.5,50.0,61.0
4666,2016-04-07 16:00:00,16,7,4,TLA,2.049,1.261,581.0,0.8,6.0,36.0,43.0,101.0,50.0,43.0,7.0,12.0,27.8,1.7,6.0,93.0
4668,2016-04-07 17:00:00,17,7,4,MER,1.6640000000000001,0.8190000000000001,582.0,0.6,2.0,21.0,23.0,99.0,27.0,29.0,4.0,11.0,28.2,1.9,5.0,56.0
4669,2016-04-07 17:00:00,17,7,4,TLA,1.162,0.519,580.0,0.8,8.0,34.0,42.0,86.0,42.0,48.0,5.0,12.0,27.7,2.5,352.0,89.0
4671,2016-04-07 18:00:00,18,7,4,MER,0.8190000000000001,0.247,582.0,0.7,2.0,25.0,27.0,93.0,37.0,48.0,4.0,13.0,28.0,2.4,83.0,85.0
4672,2016-04-07 18:00:00,18,7,4,TLA,0.5670000000000001,0.162,580.0,1.1,10.0,37.0,47.0,77.0,32.0,43.0,6.0,12.0,27.3,2.1,348.0,75.0
4674,2016-04-07 19:00:00,19,7,4,MER,0.126,0.018000000000000002,582.0,0.8,1.0,30.0,31.0,76.0,37.0,68.0,3.0,23.0,26.2,3.0,160.0,104.0
4675,2016-04-07 19:00:00,19,7,4,TLA,0.113,0.0,581.0,0.7,7.0,39.0,46.0,47.0,34.0,79.0,5.0,18.0,25.6,3.8,346.0,113.0
4677,2016-04-07 20:00:00,20,7,4,MER,0.0,0.0,583.0,0.8,1.0,34.0,35.0,52.0,27.0,63.0,3.0,26.0,25.0,3.2,54.0,90.0
4678,2016-04-07 20:00:00,20,7,4,TLA,0.0,0.0,582.0,0.7,6.0,35.0,41.0,31.0,27.0,67.0,4.0,29.0,23.4,3.7,346.0,94.0
4680,2016-04-07 21:00:00,21,7,4,MER,0.0,0.0,584.0,0.6,3.0,26.0,28.0,30.0,19.0,55.0,2.0,32.0,23.6,3.7,13.0,73.0
4683,2016-04-07 22:00:00,22,7,4,MER,0.0,0.0,584.0,0.8,8.0,36.0,44.0,20.0,30.0,49.0,2.0,32.0,22.9,3.0,351.0,79.0
4686,2016-04-07 23:00:00,23,7,4,MER,0.0,0.0,585.0,0.8,9.0,49.0,57.0,8.0,32.0,49.0,5.0,37.0,21.6,3.0,315.0,81.0
4689,2016-04-07 00:00:00,0,7,4,MER,0.0,0.0,585.0,0.8,5.0,44.0,50.0,9.0,19.0,40.0,34.0,41.0,20.8,3.2,305.0,58.0
4692,2016-05-07 01:00:00,1,7,5,MER,0.0,0.0,586.0,0.7,10.0,42.0,52.0,15.0,25.0,24.0,1.0,32.0,20.2,1.6,332.0,48.0
4693,2016-05-07 01:00:00,1,7,5,TLA,0.0,0.0,584.0,0.7,8.0,45.0,52.0,9.0,16.0,34.0,3.0,34.0,19.2,1.2,328.0,50.0
4695,2016-05-07 02:00:00,2,7,5,MER,0.0,0.0,586.0,0.6,4.0,39.0,43.0,16.0,29.0,26.0,2.0,35.0,19.7,2.1,320.0,55.0
4696,2016-05-07 02:00:00,2,7,5,TLA,0.0,0.0,584.0,1.0,14.0,42.0,56.0,3.0,17.0,28.0,3.0,39.0,18.0,1.3,280.0,45.0
4698,2016-05-07 03:00:00,3,7,5,MER,0.0,0.0,585.0,0.7,7.0,44.0,51.0,8.0,6.0,29.0,2.0,39.0,19.0,1.5,308.0,35.0
4699,2016-05-07 03:00:00,3,7,5,TLA,0.0,0.0,583.0,0.7,7.0,37.0,44.0,6.0,20.0,25.0,2.0,41.0,17.2,1.6,274.0,45.0
4701,2016-05-07 04:00:00,4,7,5,MER,0.0,0.0,585.0,0.6,6.0,42.0,48.0,6.0,39.0,34.0,2.0,43.0,17.6,1.3,56.0,73.0
4702,2016-05-07 04:00:00,4,7,5,TLA,0.0,0.0,583.0,0.7,16.0,40.0,56.0,2.0,16.0,25.0,3.0,43.0,16.5,0.9,286.0,41.0
4704,2016-05-07 05:00:00,5,7,5,MER,0.0,0.0,585.0,1.0,57.0,49.0,106.0,2.0,24.0,42.0,3.0,46.0,16.8,1.3,30.0,66.0
4705,2016-05-07 05:00:00,5,7,5,TLA,0.0,0.0,583.0,0.6,12.0,40.0,52.0,5.0,9.0,23.0,2.0,42.0,15.6,1.3,259.0,33.0
4707,2016-05-07 06:00:00,6,7,5,MER,0.0,0.0,585.0,1.3,70.0,50.0,119.0,3.0,23.0,34.0,4.0,45.0,16.6,0.9,79.0,57.0
4708,2016-05-07 06:00:00,6,7,5,TLA,0.0,0.0,583.0,0.9,37.0,44.0,81.0,3.0,18.0,9.0,2.0,41.0,15.0,1.2,255.0,28.0
4710,2016-05-07 07:00:00,7,7,5,MER,0.17300000000000001,0.113,585.0,1.7,103.0,53.0,156.0,3.0,37.0,58.0,9.0,53.0,15.3,1.4,102.0,94.0
4711,2016-05-07 07:00:00,7,7,5,TLA,0.0,0.0,583.0,1.2,60.0,47.0,107.0,2.0,21.0,43.0,3.0,40.0,14.5,1.5,258.0,63.0
4713,2016-05-07 08:00:00,8,7,5,MER,0.9259999999999999,0.332,585.0,1.8,135.0,66.0,200.0,6.0,39.0,66.0,9.0,48.0,16.5,1.0,108.0,105.0
4714,2016-05-07 08:00:00,8,7,5,TLA,0.0,0.0,584.0,1.4,69.0,48.0,117.0,10.0,14.0,28.0,3.0,35.0,16.7,0.8,255.0,42.0
4716,2016-05-07 09:00:00,9,7,5,MER,2.0269999999999997,1.033,585.0,1.7,91.0,75.0,166.0,14.0,45.0,57.0,7.0,38.0,18.9,1.0,30.0,102.0
4717,2016-05-07 09:00:00,9,7,5,TLA,0.0,0.0,584.0,1.1,35.0,44.0,79.0,28.0,15.0,21.0,5.0,27.0,19.5,1.3,298.0,36.0
4719,2016-05-07 10:00:00,10,7,5,MER,3.326,2.279,586.0,1.2,41.0,58.0,98.0,29.0,28.0,37.0,5.0,28.0,21.6,1.7,343.0,65.0
4720,2016-05-07 10:00:00,10,7,5,TLA,0.0,0.0,584.0,1.1,37.0,52.0,89.0,32.0,37.0,49.0,6.0,23.0,21.7,1.5,290.0,86.0
4722,2016-05-07 11:00:00,11,7,5,MER,4.428999999999999,3.635,585.0,0.8,24.0,46.0,70.0,47.0,28.0,32.0,3.0,21.0,23.8,2.8,6.0,60.0
4723,2016-05-07 11:00:00,11,7,5,TLA,0.0,0.0,584.0,0.7,15.0,23.0,39.0,51.0,14.0,32.0,3.0,17.0,23.8,3.0,338.0,46.0
4726,2016-05-07 12:00:00,12,7,5,TLA,0.0,0.0,584.0,0.5,10.0,20.0,29.0,58.0,17.0,34.0,3.0,16.0,25.0,3.7,347.0,51.0
4729,2016-05-07 13:00:00,13,7,5,TLA,0.0,0.0,583.0,0.5,6.0,15.0,21.0,67.0,20.0,33.0,2.0,13.0,25.9,2.9,355.0,54.0
4732,2016-05-07 14:00:00,14,7,5,TLA,0.0,0.0,583.0,0.4,7.0,16.0,23.0,70.0,14.0,33.0,3.0,12.0,27.1,2.6,346.0,47.0
4735,2016-05-07 15:00:00,15,7,5,TLA,0.0,0.0,582.0,0.4,7.0,15.0,21.0,76.0,18.0,36.0,8.0,13.0,27.8,4.4,332.0,54.0
4737,2016-05-07 16:00:00,16,7,5,MER,3.7539999999999996,2.793,583.0,0.4,22.0,22.0,45.0,45.0,5.0,37.0,2.0,8.0,29.1,4.7,6.0,42.0
4738,2016-05-07 16:00:00,16,7,5,TLA,0.0,0.0,582.0,0.4,6.0,13.0,19.0,59.0,16.0,45.0,7.0,11.0,27.9,5.0,340.0,61.0
4740,2016-05-07 17:00:00,17,7,5,MER,2.501,1.446,583.0,0.3,12.0,17.0,29.0,48.0,3.0,34.0,1.0,10.0,28.6,4.6,11.0,37.0
4741,2016-05-07 17:00:00,17,7,5,TLA,0.0,0.0,581.0,0.3,6.0,14.0,20.0,49.0,5.0,28.0,3.0,11.0,27.7,5.2,325.0,33.0
4743,2016-05-07 18:00:00,18,7,5,MER,1.2570000000000001,0.49,583.0,0.3,11.0,18.0,28.0,46.0,10.0,31.0,2.0,12.0,27.6,5.2,19.0,41.0
4744,2016-05-07 18:00:00,18,7,5,TLA,0.0,0.0,581.0,0.3,5.0,15.0,19.0,47.0,10.0,22.0,4.0,11.0,27.0,4.9,340.0,31.0
4746,2016-05-07 19:00:00,19,7,5,MER,0.34600000000000003,0.09,583.0,0.3,3.0,22.0,25.0,36.0,9.0,20.0,1.0,11.0,26.7,4.5,41.0,28.0
4747,2016-05-07 19:00:00,19,7,5,TLA,0.0,0.0,582.0,0.4,10.0,24.0,34.0,35.0,10.0,24.0,3.0,13.0,26.0,3.5,7.0,34.0
4749,2016-05-07 20:00:00,20,7,5,MER,0.006,0.01,584.0,0.4,3.0,29.0,32.0,25.0,1.0,18.0,1.0,14.0,25.3,3.6,50.0,19.0
4750,2016-05-07 20:00:00,20,7,5,TLA,0.0,0.0,582.0,0.5,16.0,23.0,39.0,28.0,5.0,18.0,2.0,13.0,25.0,2.5,42.0,23.0
4752,2016-05-07 21:00:00,21,7,5,MER,0.0,0.0,584.0,0.5,3.0,40.0,43.0,26.0,24.0,27.0,2.0,24.0,24.2,2.6,45.0,51.0
4753,2016-05-07 21:00:00,21,7,5,TLA,0.0,0.0,583.0,0.7,23.0,35.0,59.0,20.0,7.0,16.0,2.0,14.0,23.9,1.9,43.0,23.0
4755,2016-05-07 22:00:00,22,7,5,MER,0.0,0.0,585.0,0.6,9.0,42.0,51.0,10.0,7.0,18.0,1.0,16.0,23.3,2.1,48.0,25.0
4756,2016-05-07 22:00:00,22,7,5,TLA,0.0,0.0,583.0,0.8,21.0,38.0,59.0,17.0,12.0,22.0,3.0,16.0,22.9,1.5,2.0,34.0
4758,2016-05-07 23:00:00,23,7,5,MER,0.0,0.0,585.0,0.8,16.0,49.0,66.0,4.0,36.0,27.0,1.0,20.0,22.3,1.0,8.0,63.0
4759,2016-05-07 23:00:00,23,7,5,TLA,0.0,0.0,584.0,0.8,15.0,47.0,61.0,7.0,19.0,33.0,2.0,21.0,21.2,2.3,317.0,51.0
4762,2016-05-07 00:00:00,0,7,5,TLA,0.0,0.0,584.0,0.7,6.0,38.0,44.0,10.0,17.0,31.0,2.0,22.0,20.3,2.4,317.0,48.0
4764,2016-06-07 01:00:00,1,7,6,MER,0.0,0.0,584.0,1.1,10.0,65.0,75.0,5.0,39.0,21.0,1.0,73.0,16.3,1.3,8.0,60.0
4765,2016-06-07 01:00:00,1,7,6,TLA,0.0,0.0,582.0,0.5,2.0,27.0,29.0,18.0,19.0,23.0,2.0,65.0,15.5,1.4,238.0,42.0
4767,2016-06-07 02:00:00,2,7,6,MER,0.0,0.0,584.0,1.0,14.0,48.0,62.0,4.0,31.0,20.0,1.0,73.0,16.1,0.8,284.0,51.0
4768,2016-06-07 02:00:00,2,7,6,TLA,0.0,0.0,582.0,0.4,1.0,25.0,26.0,20.0,6.0,20.0,2.0,65.0,15.1,0.8,223.0,26.0
4770,2016-06-07 03:00:00,3,7,6,MER,0.0,0.0,584.0,1.0,26.0,46.0,72.0,2.0,27.0,19.0,2.0,76.0,15.7,0.9,28.0,47.0
4771,2016-06-07 03:00:00,3,7,6,TLA,0.0,0.0,582.0,0.5,3.0,30.0,33.0,12.0,17.0,26.0,2.0,66.0,15.0,1.2,311.0,43.0
4773,2016-06-07 04:00:00,4,7,6,MER,0.0,0.0,584.0,0.8,27.0,38.0,65.0,3.0,20.0,21.0,2.0,76.0,15.1,1.2,332.0,41.0
4774,2016-06-07 04:00:00,4,7,6,TLA,0.0,0.0,582.0,0.4,6.0,33.0,39.0,14.0,28.0,23.0,7.0,66.0,14.6,1.9,336.0,51.0
4776,2016-06-07 05:00:00,5,7,6,MER,0.0,0.0,584.0,1.2,51.0,42.0,93.0,2.0,32.0,27.0,2.0,75.0,15.2,0.6,307.0,59.0
4777,2016-06-07 05:00:00,5,7,6,TLA,0.0,0.0,582.0,0.7,24.0,42.0,66.0,2.0,29.0,26.0,17.0,71.0,14.0,1.7,280.0,55.0
4779,2016-06-07 06:00:00,6,7,6,MER,0.0,0.0,584.0,1.4,76.0,43.0,119.0,2.0,34.0,33.0,6.0,77.0,14.7,1.6,335.0,67.0
4780,2016-06-07 06:00:00,6,7,6,TLA,0.0,0.0,582.0,1.2,73.0,38.0,110.0,2.0,34.0,27.0,7.0,71.0,13.4,1.7,301.0,61.0
4782,2016-06-07 07:00:00,7,7,6,MER,0.0,0.0,584.0,2.0,109.0,45.0,153.0,3.0,45.0,40.0,31.0,78.0,14.9,1.4,300.0,85.0
4783,2016-06-07 07:00:00,7,7,6,TLA,0.0,0.0,582.0,1.9,106.0,41.0,148.0,2.0,26.0,34.0,7.0,71.0,13.5,1.5,279.0,60.0
4785,2016-06-07 08:00:00,8,7,6,MER,0.0,0.0,585.0,1.9,93.0,47.0,140.0,5.0,42.0,39.0,28.0,73.0,15.5,1.7,322.0,81.0
4786,2016-06-07 08:00:00,8,7,6,TLA,0.0,0.0,583.0,1.9,101.0,45.0,146.0,6.0,35.0,37.0,18.0,65.0,15.2,1.0,329.0,73.0
4788,2016-06-07 09:00:00,9,7,6,MER,0.0,0.0,585.0,1.5,63.0,59.0,123.0,13.0,59.0,37.0,23.0,70.0,16.8,1.3,37.0,96.0
4789,2016-06-07 09:00:00,9,7,6,TLA,0.0,0.0,583.0,1.5,61.0,52.0,114.0,18.0,58.0,38.0,42.0,61.0,17.1,0.9,9.0,97.0
4791,2016-06-07 10:00:00,10,7,6,MER,0.0,0.0,585.0,1.4,42.0,68.0,110.0,28.0,73.0,38.0,14.0,64.0,18.5,1.6,25.0,111.0
4792,2016-06-07 10:00:00,10,7,6,TLA,0.0,0.0,583.0,1.6,32.0,54.0,85.0,41.0,76.0,40.0,23.0,57.0,18.3,1.0,32.0,116.0
4794,2016-06-07 11:00:00,11,7,6,MER,0.0,0.0,585.0,1.2,18.0,59.0,77.0,53.0,76.0,34.0,13.0,58.0,19.7,1.8,48.0,110.0
4795,2016-06-07 11:00:00,11,7,6,TLA,0.0,0.0,583.0,0.9,12.0,31.0,43.0,67.0,64.0,30.0,34.0,49.0,19.7,1.3,20.0,94.0
4797,2016-06-07 12:00:00,12,7,6,MER,0.0,0.0,584.0,1.0,10.0,49.0,59.0,72.0,73.0,38.0,16.0,53.0,20.9,2.1,6.0,111.0
4798,2016-06-07 12:00:00,12,7,6,TLA,0.0,0.0,582.0,0.8,14.0,30.0,43.0,76.0,48.0,24.0,24.0,41.0,21.3,0.8,343.0,72.0
4800,2016-06-07 13:00:00,13,7,6,MER,0.0,0.0,584.0,0.7,5.0,28.0,33.0,99.0,62.0,26.0,12.0,45.0,22.2,1.7,118.0,88.0
4801,2016-06-07 13:00:00,13,7,6,TLA,0.0,0.0,582.0,0.8,8.0,33.0,41.0,84.0,44.0,28.0,23.0,39.0,22.1,1.6,319.0,72.0
4803,2016-06-07 14:00:00,14,7,6,MER,0.0,0.0,583.0,0.6,2.0,26.0,28.0,107.0,69.0,35.0,10.0,40.0,23.1,1.8,67.0,104.0
4804,2016-06-07 14:00:00,14,7,6,TLA,0.0,0.0,581.0,0.7,8.0,25.0,33.0,75.0,37.0,26.0,13.0,42.0,21.5,3.7,328.0,63.0
4806,2016-06-07 15:00:00,15,7,6,MER,0.0,0.0,583.0,0.7,6.0,31.0,37.0,69.0,53.0,20.0,6.0,60.0,19.5,3.8,344.0,73.0
4807,2016-06-07 15:00:00,15,7,6,TLA,0.0,0.0,581.0,0.6,6.0,24.0,30.0,68.0,23.0,20.0,6.0,46.0,20.5,3.5,309.0,44.0
4809,2016-06-07 16:00:00,16,7,6,MER,0.0,0.0,584.0,1.3,28.0,68.0,95.0,29.0,41.0,12.0,4.0,87.0,15.2,1.8,19.0,53.0
4810,2016-06-07 16:00:00,16,7,6,TLA,0.0,0.0,582.0,0.7,9.0,29.0,37.0,63.0,21.0,18.0,4.0,49.0,19.5,1.8,119.0,39.0
4812,2016-06-07 17:00:00,17,7,6,MER,0.0,0.0,583.0,1.0,12.0,48.0,60.0,55.0,25.0,9.0,4.0,67.0,17.9,2.1,107.0,34.0
4813,2016-06-07 17:00:00,17,7,6,TLA,0.0,0.0,581.0,0.7,6.0,32.0,39.0,79.0,27.0,15.0,5.0,46.0,19.5,2.9,126.0,41.0
4815,2016-06-07 18:00:00,18,7,6,MER,0.0,0.0,583.0,0.8,5.0,34.0,38.0,66.0,24.0,17.0,3.0,57.0,18.9,2.5,110.0,41.0
4816,2016-06-07 18:00:00,18,7,6,TLA,0.0,0.0,581.0,0.8,4.0,37.0,41.0,85.0,30.0,17.0,4.0,44.0,19.8,2.4,136.0,47.0
4818,2016-06-07 19:00:00,19,7,6,MER,0.0,0.0,583.0,0.9,3.0,45.0,48.0,57.0,17.0,13.0,3.0,56.0,19.0,1.6,56.0,30.0
4819,2016-06-07 19:00:00,19,7,6,TLA,0.0,0.0,582.0,1.1,11.0,46.0,57.0,49.0,26.0,19.0,3.0,56.0,17.7,1.7,351.0,45.0
4821,2016-06-07 20:00:00,20,7,6,MER,0.0,0.0,584.0,0.9,4.0,62.0,66.0,24.0,43.0,27.0,5.0,62.0,18.1,2.4,36.0,70.0
4822,2016-06-07 20:00:00,20,7,6,TLA,0.0,0.0,582.0,0.8,8.0,55.0,64.0,24.0,24.0,17.0,9.0,65.0,16.2,2.5,300.0,40.0
4824,2016-06-07 21:00:00,21,7,6,MER,0.0,0.0,585.0,0.8,10.0,55.0,65.0,22.0,19.0,25.0,8.0,65.0,17.4,3.0,339.0,44.0
4825,2016-06-07 21:00:00,21,7,6,TLA,0.0,0.0,583.0,0.8,7.0,44.0,50.0,25.0,21.0,18.0,8.0,65.0,15.9,2.3,314.0,39.0
4827,2016-06-07 22:00:00,22,7,6,MER,0.0,0.0,585.0,0.8,7.0,53.0,60.0,17.0,17.0,19.0,7.0,67.0,16.9,1.4,261.0,36.0
4828,2016-06-07 22:00:00,22,7,6,TLA,0.0,0.0,583.0,0.9,16.0,69.0,85.0,5.0,30.0,86.0,8.0,63.0,16.0,0.8,133.0,115.0
4830,2016-06-07 23:00:00,23,7,6,MER,0.0,0.0,585.0,1.2,13.0,67.0,81.0,5.0,25.0,21.0,5.0,70.0,16.5,1.2,142.0,45.0
4831,2016-06-07 23:00:00,23,7,6,TLA,0.0,0.0,583.0,0.9,14.0,71.0,85.0,3.0,25.0,40.0,7.0,62.0,16.1,1.5,133.0,65.0
