,fecha,hora,dia,mes,id_station,UVA,UVB,PA,CO,NO,NO2,NOX,O3,PM2.5,PMCO,SO2,RH,TMP,WSP,WDR,PM10
11668,2013-04-18 11:00:00,11,18,4,TLA,3.887,2.929,582.0,1.2,28.0,48.0,75.0,50.0,37.0,34.0,4.0,16.0,24.4,0.9,39.0,70.0
11669,2013-04-18 12:00:00,12,18,4,MER,4.52,3.708,584.0,0.9,10.0,38.0,48.0,82.0,34.0,34.0,3.0,13.0,25.8,2.3,348.0,68.0
11671,2013-04-18 12:00:00,12,18,4,TLA,4.191,3.443,582.0,1.1,16.0,39.0,54.0,68.0,34.0,32.0,3.0,15.0,25.7,1.3,357.0,66.0
11672,2013-04-18 13:00:00,13,18,4,MER,4.529,3.755,584.0,0.9,5.0,31.0,36.0,113.0,46.0,37.0,3.0,12.0,27.2,2.1,131.0,82.0
11673,2013-04-18 14:00:00,14,18,4,MER,4.197,3.307,583.0,0.8,2.0,29.0,31.0,140.0,43.0,34.0,3.0,10.0,28.5,2.4,62.0,77.0
11675,2013-04-18 14:00:00,14,18,4,TLA,4.186,3.281,581.0,0.8,7.0,27.0,33.0,111.0,39.0,33.0,2.0,13.0,28.0,0.5,216.0,72.0
11676,2013-04-18 15:00:00,15,18,4,MER,4.185,2.987,582.0,0.7,3.0,26.0,29.0,134.0,40.0,34.0,2.0,8.0,29.3,2.1,348.0,74.0
11678,2013-04-18 15:00:00,15,18,4,TLA,3.215,2.217,580.0,0.8,5.0,23.0,28.0,128.0,42.0,33.0,2.0,12.0,28.3,1.8,109.0,75.0
11679,2013-04-18 16:00:00,16,18,4,MER,2.4730000000000003,1.3719999999999999,582.0,0.7,3.0,28.0,30.0,149.0,43.0,32.0,2.0,9.0,29.6,1.9,2.0,74.0
11681,2013-04-18 16:00:00,16,18,4,TLA,2.176,1.177,579.0,1.1,11.0,39.0,50.0,99.0,45.0,37.0,4.0,11.0,29.8,1.2,61.0,81.0
11682,2013-04-18 17:00:00,17,18,4,MER,1.2229999999999999,0.498,581.0,0.8,1.0,30.0,31.0,143.0,46.0,46.0,2.0,10.0,29.7,2.5,49.0,92.0
11684,2013-04-18 17:00:00,17,18,4,TLA,1.181,0.483,579.0,0.8,7.0,28.0,36.0,100.0,42.0,39.0,2.0,11.0,29.9,0.9,302.0,81.0
11685,2013-04-18 18:00:00,18,18,4,MER,0.396,0.113,581.0,0.9,1.0,30.0,31.0,86.0,56.0,103.0,2.0,17.0,28.5,4.3,149.0,159.0
11687,2013-04-18 18:00:00,18,18,4,TLA,0.449,0.122,579.0,1.2,11.0,33.0,45.0,92.0,56.0,70.0,4.0,13.0,28.9,2.2,118.0,126.0
11688,2013-04-18 19:00:00,19,18,4,MER,0.132,0.021,582.0,1.1,2.0,41.0,44.0,56.0,52.0,70.0,2.0,18.0,27.3,3.4,167.0,122.0
11690,2013-04-18 19:00:00,19,18,4,TLA,0.1,0.015,580.0,0.9,6.0,33.0,39.0,50.0,53.0,71.0,2.0,16.0,27.5,3.2,226.0,124.0
11691,2013-04-18 20:00:00,20,18,4,MER,0.0,0.0,582.0,1.0,3.0,41.0,44.0,42.0,48.0,74.0,2.0,20.0,26.1,3.0,167.0,123.0
11693,2013-04-18 20:00:00,20,18,4,TLA,0.0,0.0,580.0,1.0,7.0,44.0,51.0,29.0,50.0,53.0,2.0,16.0,26.0,1.9,183.0,103.0
11694,2013-04-18 21:00:00,21,18,4,MER,0.0,0.0,583.0,1.1,3.0,50.0,53.0,25.0,42.0,63.0,2.0,21.0,25.0,2.1,161.0,104.0
11696,2013-04-18 21:00:00,21,18,4,TLA,0.0,0.0,581.0,1.2,18.0,51.0,69.0,20.0,44.0,43.0,2.0,16.0,25.0,0.4,235.0,86.0
11697,2013-04-18 22:00:00,22,18,4,MER,0.0,0.0,583.0,1.2,6.0,57.0,63.0,17.0,36.0,39.0,2.0,22.0,23.9,2.1,162.0,75.0
11699,2013-04-18 22:00:00,22,18,4,TLA,0.0,0.0,581.0,1.2,15.0,53.0,68.0,19.0,39.0,37.0,3.0,16.0,23.9,1.4,352.0,76.0
11700,2013-04-18 23:00:00,23,18,4,MER,0.0,0.0,584.0,1.1,10.0,51.0,61.0,12.0,34.0,40.0,2.0,18.0,23.5,1.7,206.0,74.0
11702,2013-04-18 23:00:00,23,18,4,TLA,0.0,0.0,581.0,1.2,12.0,56.0,68.0,10.0,29.0,32.0,2.0,18.0,22.8,1.1,321.0,61.0
11703,2013-04-18 00:00:00,0,18,4,MER,0.0,0.0,584.0,1.1,18.0,55.0,73.0,7.0,37.0,36.0,2.0,18.0,23.0,2.1,258.0,74.0
11704,2013-05-18 01:00:00,1,18,5,MER,0.0,0.0,588.0,0.5,1.0,17.0,18.0,30.0,14.0,5.0,2.0,62.0,17.1,2.6,159.0,20.0
11706,2013-05-18 01:00:00,1,18,5,TLA,0.0,0.0,585.0,0.4,1.0,20.0,21.0,31.0,20.0,7.0,2.0,57.0,17.0,3.3,143.0,27.0
11707,2013-05-18 02:00:00,2,18,5,MER,0.0,0.0,587.0,0.6,1.0,25.0,26.0,20.0,16.0,4.0,3.0,58.0,17.3,1.4,137.0,20.0
11709,2013-05-18 02:00:00,2,18,5,TLA,0.0,0.0,584.0,0.5,17.0,28.0,43.0,21.0,13.0,7.0,3.0,61.0,16.3,1.4,126.0,20.0
11710,2013-05-18 03:00:00,3,18,5,MER,0.0,0.0,586.0,0.5,1.0,24.0,25.0,19.0,21.0,6.0,3.0,60.0,16.7,1.5,36.0,27.0
11712,2013-05-18 03:00:00,3,18,5,TLA,0.0,0.0,583.0,0.6,4.0,31.0,35.0,14.0,19.0,10.0,3.0,61.0,16.1,0.2,79.0,29.0
11713,2013-05-18 04:00:00,4,18,5,MER,0.0,0.0,585.0,0.6,1.0,28.0,30.0,17.0,22.0,5.0,4.0,63.0,16.2,1.4,70.0,26.0
11715,2013-05-18 04:00:00,4,18,5,TLA,0.0,0.0,583.0,0.8,26.0,39.0,66.0,2.0,29.0,14.0,3.0,65.0,15.5,0.8,268.0,44.0
11716,2013-05-18 05:00:00,5,18,5,MER,0.0,0.0,586.0,0.8,9.0,38.0,47.0,4.0,19.0,6.0,3.0,65.0,15.9,1.1,84.0,25.0
11718,2013-05-18 05:00:00,5,18,5,TLA,0.0,0.0,583.0,1.1,54.0,40.0,93.0,1.0,29.0,29.0,4.0,69.0,14.9,1.3,291.0,58.0
11719,2013-05-18 06:00:00,6,18,5,MER,0.003,0.0,586.0,1.3,41.0,38.0,79.0,0.0,26.0,7.0,3.0,71.0,15.3,0.7,72.0,33.0
11721,2013-05-18 06:00:00,6,18,5,TLA,0.002,0.0,583.0,1.3,97.0,38.0,135.0,1.0,27.0,30.0,5.0,69.0,14.4,0.6,221.0,57.0
11722,2013-05-18 07:00:00,7,18,5,MER,0.24100000000000002,0.035,586.0,2.0,91.0,42.0,132.0,1.0,33.0,12.0,5.0,70.0,15.5,0.7,31.0,46.0
11724,2013-05-18 07:00:00,7,18,5,TLA,0.20600000000000002,0.031,584.0,1.5,95.0,35.0,130.0,2.0,28.0,31.0,4.0,67.0,14.0,1.1,278.0,59.0
11725,2013-05-18 08:00:00,8,18,5,MER,0.977,0.27699999999999997,586.0,1.8,81.0,49.0,130.0,5.0,36.0,12.0,6.0,62.0,16.9,1.0,72.0,48.0
11727,2013-05-18 08:00:00,8,18,5,TLA,0.917,0.259,584.0,2.5,130.0,50.0,180.0,4.0,31.0,48.0,8.0,61.0,16.1,1.2,328.0,79.0
11728,2013-05-18 09:00:00,9,18,5,MER,2.097,0.982,587.0,1.1,34.0,43.0,78.0,19.0,31.0,11.0,7.0,53.0,18.6,1.3,58.0,42.0
11730,2013-05-18 09:00:00,9,18,5,TLA,1.883,0.871,584.0,1.9,110.0,61.0,172.0,9.0,50.0,65.0,16.0,53.0,18.2,0.8,328.0,115.0
11731,2013-05-18 10:00:00,10,18,5,MER,3.187,2.064,587.0,1.3,28.0,49.0,76.0,32.0,36.0,10.0,7.0,46.0,20.5,1.6,134.0,46.0
11733,2013-05-18 10:00:00,10,18,5,TLA,2.786,1.835,584.0,1.7,63.0,68.0,130.0,20.0,57.0,51.0,16.0,45.0,20.3,0.7,330.0,108.0
11734,2013-05-18 11:00:00,11,18,5,MER,4.148,3.2230000000000003,587.0,1.4,19.0,54.0,73.0,56.0,42.0,13.0,6.0,37.0,23.0,1.7,24.0,55.0
11736,2013-05-18 11:00:00,11,18,5,TLA,3.762,2.997,584.0,1.3,33.0,64.0,97.0,38.0,51.0,41.0,12.0,37.0,22.4,0.7,325.0,92.0
11737,2013-05-18 12:00:00,12,18,5,MER,4.902,4.146,586.0,0.9,7.0,33.0,40.0,82.0,34.0,13.0,6.0,30.0,24.5,2.0,87.0,47.0
11739,2013-05-18 12:00:00,12,18,5,TLA,4.553,4.039,584.0,0.9,14.0,42.0,56.0,63.0,43.0,36.0,7.0,31.0,23.8,0.8,228.0,79.0
11740,2013-05-18 13:00:00,13,18,5,MER,4.861000000000001,4.196000000000001,586.0,1.0,7.0,35.0,43.0,95.0,35.0,12.0,6.0,26.0,26.3,1.9,148.0,47.0
11742,2013-05-18 13:00:00,13,18,5,TLA,4.79,4.352,583.0,0.7,6.0,31.0,37.0,83.0,34.0,23.0,6.0,27.0,25.1,1.3,160.0,57.0
11743,2013-05-18 14:00:00,14,18,5,MER,4.791,3.8989999999999996,585.0,0.8,2.0,23.0,25.0,119.0,35.0,10.0,6.0,22.0,27.2,2.2,131.0,44.0
11745,2013-05-18 14:00:00,14,18,5,TLA,4.156000000000001,3.5469999999999997,583.0,0.9,6.0,30.0,36.0,99.0,30.0,23.0,7.0,23.0,26.4,1.4,94.0,53.0
11746,2013-05-18 15:00:00,15,18,5,MER,3.492,2.517,584.0,0.8,1.0,25.0,27.0,146.0,40.0,9.0,5.0,21.0,27.9,2.2,95.0,49.0
11748,2013-05-18 15:00:00,15,18,5,TLA,3.4530000000000003,2.506,582.0,0.9,5.0,27.0,31.0,126.0,41.0,28.0,6.0,24.0,26.8,1.9,26.0,69.0
11749,2013-05-18 16:00:00,16,18,5,MER,3.025,1.8980000000000001,583.0,0.5,1.0,15.0,15.0,98.0,23.0,8.0,4.0,19.0,28.2,2.5,84.0,32.0
11751,2013-05-18 16:00:00,16,18,5,TLA,2.842,1.689,581.0,1.0,4.0,28.0,33.0,139.0,47.0,31.0,6.0,23.0,27.3,2.3,19.0,78.0
11752,2013-05-18 17:00:00,17,18,5,MER,1.724,0.861,583.0,0.4,1.0,12.0,14.0,84.0,28.0,8.0,5.0,19.0,28.1,2.1,110.0,36.0
11754,2013-05-18 17:00:00,17,18,5,TLA,1.4340000000000002,0.6890000000000001,581.0,0.8,3.0,27.0,30.0,110.0,40.0,25.0,4.0,22.0,27.5,2.2,355.0,65.0
11755,2013-05-18 18:00:00,18,18,5,MER,0.495,0.17300000000000001,583.0,0.6,0.0,23.0,23.0,80.0,25.0,14.0,4.0,23.0,27.3,2.8,42.0,39.0
11757,2013-05-18 18:00:00,18,18,5,TLA,0.541,0.18899999999999997,581.0,0.6,3.0,25.0,27.0,81.0,33.0,26.0,5.0,21.0,26.8,2.0,328.0,58.0
11758,2013-05-18 19:00:00,19,18,5,MER,0.03,0.004,584.0,0.7,1.0,29.0,30.0,58.0,27.0,17.0,3.0,41.0,23.6,3.8,106.0,44.0
11760,2013-05-18 19:00:00,19,18,5,TLA,0.085,0.027000000000000003,582.0,0.7,9.0,26.0,35.0,40.0,25.0,37.0,3.0,31.0,24.9,2.9,44.0,62.0
11761,2013-05-18 20:00:00,20,18,5,MER,0.004,0.0,585.0,0.9,3.0,42.0,45.0,30.0,30.0,7.0,2.0,58.0,19.8,3.7,33.0,37.0
11763,2013-05-18 20:00:00,20,18,5,TLA,0.004,0.004,583.0,0.8,7.0,25.0,33.0,29.0,19.0,26.0,3.0,56.0,19.7,3.2,359.0,45.0
11764,2013-05-18 21:00:00,21,18,5,MER,0.0,0.0,586.0,0.8,5.0,33.0,38.0,20.0,24.0,7.0,1.0,50.0,19.9,2.5,5.0,31.0
11766,2013-05-18 21:00:00,21,18,5,TLA,0.0,0.0,583.0,0.7,8.0,34.0,42.0,22.0,26.0,15.0,3.0,61.0,17.9,3.2,311.0,41.0
11767,2013-05-18 22:00:00,22,18,5,MER,0.0,0.0,586.0,0.8,6.0,33.0,39.0,24.0,18.0,6.0,2.0,54.0,19.6,1.7,345.0,24.0
11769,2013-05-18 22:00:00,22,18,5,TLA,0.0,0.0,584.0,0.7,3.0,26.0,29.0,32.0,31.0,14.0,4.0,60.0,17.7,0.9,284.0,44.0
11770,2013-05-18 23:00:00,23,18,5,MER,0.0,0.0,587.0,1.0,5.0,40.0,44.0,17.0,23.0,8.0,2.0,66.0,17.9,1.3,357.0,31.0
11772,2013-05-18 23:00:00,23,18,5,TLA,0.0,0.0,584.0,0.7,4.0,30.0,34.0,23.0,27.0,14.0,3.0,61.0,17.9,1.3,325.0,41.0
11773,2013-05-18 00:00:00,0,18,5,MER,0.0,0.0,587.0,1.1,7.0,49.0,56.0,4.0,27.0,8.0,2.0,70.0,17.7,1.6,170.0,34.0
11779,2013-06-18 06:00:00,6,18,6,MER,0.005,0.0,585.0,2.1,149.0,35.0,183.0,2.0,21.0,30.0,11.0,69.0,14.3,1.4,25.0,51.0
11780,2013-06-18 07:00:00,7,18,6,MER,0.23199999999999998,0.035,586.0,2.2,147.0,37.0,184.0,2.0,27.0,39.0,14.0,69.0,14.2,1.3,99.0,66.0
11781,2013-06-18 08:00:00,8,18,6,MER,0.948,0.251,586.0,1.8,114.0,43.0,157.0,5.0,35.0,42.0,20.0,65.0,15.2,1.5,99.0,77.0
11782,2013-06-18 09:00:00,9,18,6,MER,1.891,0.815,586.0,1.9,87.0,57.0,144.0,10.0,41.0,42.0,23.0,58.0,17.1,1.4,60.0,83.0
11784,2013-06-18 10:00:00,10,18,6,MER,2.821,1.666,586.0,1.9,64.0,74.0,137.0,20.0,44.0,44.0,23.0,50.0,19.2,1.4,315.0,87.0
11786,2013-06-18 11:00:00,11,18,6,MER,3.906,2.747,586.0,1.7,37.0,73.0,110.0,41.0,45.0,44.0,15.0,42.0,21.0,2.1,360.0,89.0
11788,2013-06-18 12:00:00,12,18,6,MER,4.919,3.7460000000000004,585.0,1.0,11.0,44.0,54.0,72.0,42.0,43.0,14.0,34.0,22.8,2.3,42.0,85.0
11790,2013-06-18 13:00:00,13,18,6,MER,5.774,4.619,585.0,0.4,5.0,17.0,21.0,65.0,1.0,14.0,3.0,17.0,24.6,2.6,30.0,15.0
11792,2013-06-18 14:00:00,14,18,6,MER,5.642,4.459,584.0,0.3,4.0,14.0,18.0,67.0,4.0,12.0,2.0,13.0,25.8,3.5,23.0,16.0
11794,2013-06-18 15:00:00,15,18,6,MER,4.914,3.6010000000000004,584.0,0.4,6.0,16.0,22.0,67.0,13.0,23.0,2.0,14.0,26.7,3.4,7.0,36.0
11796,2013-06-18 16:00:00,16,18,6,MER,3.852,2.4019999999999997,583.0,0.6,11.0,24.0,36.0,64.0,9.0,34.0,2.0,18.0,27.3,4.4,331.0,43.0
11798,2013-06-18 17:00:00,17,18,6,MER,2.725,1.3030000000000002,583.0,0.6,11.0,22.0,33.0,52.0,20.0,56.0,1.0,20.0,27.2,5.1,340.0,75.0
11800,2013-06-18 18:00:00,18,18,6,MER,1.389,0.442,583.0,0.5,12.0,24.0,37.0,41.0,9.0,42.0,1.0,21.0,26.3,5.1,360.0,51.0
11802,2013-06-18 19:00:00,19,18,6,MER,0.524,0.092,583.0,0.6,10.0,26.0,37.0,33.0,10.0,50.0,1.0,26.0,24.8,5.1,5.0,60.0
11804,2013-06-18 20:00:00,20,18,6,MER,0.044000000000000004,0.005,584.0,0.4,4.0,21.0,25.0,33.0,10.0,48.0,1.0,29.0,22.3,6.0,7.0,58.0
11806,2013-06-18 21:00:00,21,18,6,MER,0.0,0.0,584.0,0.5,5.0,24.0,29.0,27.0,10.0,32.0,1.0,34.0,20.5,4.9,2.0,42.0
11808,2013-06-18 22:00:00,22,18,6,MER,0.0,0.0,585.0,0.5,10.0,25.0,34.0,21.0,12.0,25.0,2.0,42.0,19.1,3.9,351.0,37.0
11810,2013-06-18 23:00:00,23,18,6,MER,0.0,0.0,586.0,0.5,4.0,21.0,25.0,23.0,18.0,26.0,2.0,52.0,17.9,3.7,312.0,44.0
11812,2013-06-18 00:00:00,0,18,6,MER,0.0,0.0,586.0,0.4,3.0,19.0,23.0,26.0,20.0,22.0,2.0,56.0,17.1,4.0,318.0,42.0
11815,2013-07-18 01:00:00,1,18,7,MER,0.0,0.0,587.0,0.8,1.0,31.0,33.0,17.0,26.0,6.0,2.0,85.0,14.6,0.5,98.0,31.0
11816,2013-07-18 02:00:00,2,18,7,MER,0.0,0.0,587.0,0.9,6.0,38.0,44.0,7.0,18.0,7.0,2.0,85.0,14.7,0.7,130.0,26.0
11817,2013-07-18 03:00:00,3,18,7,MER,0.0,0.0,587.0,0.8,4.0,38.0,43.0,5.0,26.0,6.0,2.0,87.0,14.6,1.0,60.0,32.0
11818,2013-07-18 04:00:00,4,18,7,MER,0.0,0.0,587.0,0.6,1.0,22.0,23.0,13.0,32.0,7.0,2.0,85.0,14.5,1.4,77.0,39.0
11819,2013-07-18 05:00:00,5,18,7,MER,0.0,0.0,587.0,0.7,6.0,30.0,36.0,7.0,26.0,7.0,2.0,85.0,14.2,1.0,27.0,34.0
11820,2013-07-18 06:00:00,6,18,7,MER,0.0,0.0,587.0,1.2,35.0,39.0,74.0,1.0,28.0,16.0,2.0,86.0,14.1,1.4,20.0,44.0
11821,2013-07-18 07:00:00,7,18,7,MER,0.073,0.015,587.0,1.5,56.0,36.0,92.0,1.0,24.0,17.0,3.0,85.0,14.3,1.6,35.0,42.0
11822,2013-07-18 08:00:00,8,18,7,MER,0.165,0.048,587.0,1.5,56.0,37.0,94.0,2.0,34.0,22.0,3.0,82.0,14.5,1.8,19.0,56.0
11823,2013-07-18 09:00:00,9,18,7,MER,0.95,0.41700000000000004,588.0,1.8,65.0,39.0,103.0,6.0,41.0,29.0,4.0,77.0,15.2,2.4,302.0,70.0
11826,2013-07-18 10:00:00,10,18,7,MER,2.175,1.224,588.0,1.4,49.0,42.0,91.0,13.0,40.0,25.0,4.0,70.0,16.4,1.4,349.0,65.0
11829,2013-07-18 11:00:00,11,18,7,MER,3.023,2.085,587.0,1.6,45.0,48.0,93.0,20.0,40.0,25.0,4.0,64.0,17.7,1.9,154.0,65.0
11831,2013-07-18 11:00:00,11,18,7,TLA,3.612,2.551,585.0,1.2,33.0,37.0,70.0,25.0,29.0,24.0,5.0,64.0,16.9,1.4,324.0,54.0
11832,2013-07-18 12:00:00,12,18,7,MER,3.7460000000000004,2.911,587.0,1.1,18.0,41.0,59.0,46.0,40.0,21.0,4.0,54.0,19.4,1.6,40.0,61.0
11834,2013-07-18 12:00:00,12,18,7,TLA,4.812,3.7739999999999996,585.0,1.1,19.0,29.0,47.0,44.0,38.0,25.0,5.0,54.0,18.7,1.7,305.0,63.0
11835,2013-07-18 13:00:00,13,18,7,MER,4.658,3.569,587.0,1.0,11.0,36.0,47.0,75.0,36.0,20.0,4.0,47.0,21.2,2.0,13.0,55.0
11837,2013-07-18 13:00:00,13,18,7,TLA,4.894,4.0089999999999995,584.0,0.9,16.0,28.0,44.0,59.0,32.0,21.0,4.0,48.0,20.0,1.9,335.0,53.0
11838,2013-07-18 14:00:00,14,18,7,MER,3.55,2.657,586.0,0.9,3.0,27.0,30.0,106.0,47.0,21.0,4.0,45.0,21.9,1.9,38.0,68.0
11840,2013-07-18 14:00:00,14,18,7,TLA,5.329,4.209,583.0,0.8,11.0,22.0,34.0,75.0,22.0,18.0,6.0,43.0,21.2,1.6,15.0,40.0
11841,2013-07-18 15:00:00,15,18,7,MER,3.8680000000000003,2.612,585.0,0.7,4.0,23.0,26.0,108.0,38.0,19.0,5.0,40.0,23.0,2.2,74.0,57.0
11843,2013-07-18 15:00:00,15,18,7,TLA,4.293,3.1839999999999997,583.0,0.8,9.0,22.0,31.0,73.0,29.0,17.0,7.0,40.0,22.2,1.8,352.0,46.0
11844,2013-07-18 16:00:00,16,18,7,MER,1.7819999999999998,1.073,584.0,0.7,3.0,28.0,31.0,81.0,27.0,22.0,5.0,40.0,22.9,3.0,24.0,49.0
11846,2013-07-18 16:00:00,16,18,7,TLA,2.759,1.655,582.0,0.7,10.0,21.0,30.0,62.0,29.0,25.0,6.0,43.0,22.3,2.9,350.0,54.0
11847,2013-07-18 17:00:00,17,18,7,MER,0.54,0.23800000000000002,585.0,0.8,9.0,33.0,42.0,26.0,14.0,14.0,2.0,69.0,17.3,4.6,15.0,28.0
11849,2013-07-18 17:00:00,17,18,7,TLA,0.563,0.226,582.0,1.1,31.0,44.0,76.0,21.0,17.0,22.0,5.0,70.0,17.2,3.4,64.0,38.0
11850,2013-07-18 18:00:00,18,18,7,MER,0.42700000000000005,0.134,585.0,1.4,35.0,49.0,83.0,13.0,21.0,17.0,3.0,64.0,18.0,2.4,355.0,38.0
11852,2013-07-18 18:00:00,18,18,7,TLA,0.287,0.073,582.0,1.0,23.0,42.0,65.0,15.0,9.0,12.0,6.0,74.0,16.7,2.2,111.0,21.0
11853,2013-07-18 19:00:00,19,18,7,MER,0.166,0.033,585.0,1.7,41.0,55.0,96.0,5.0,22.0,16.0,3.0,65.0,18.2,1.6,293.0,38.0
11855,2013-07-18 19:00:00,19,18,7,TLA,0.165,0.028999999999999998,583.0,1.3,18.0,49.0,67.0,11.0,17.0,10.0,3.0,77.0,16.1,2.1,202.0,28.0
11856,2013-07-18 20:00:00,20,18,7,MER,0.023,0.003,586.0,1.5,43.0,48.0,91.0,3.0,19.0,20.0,3.0,68.0,17.8,2.2,324.0,38.0
11858,2013-07-18 20:00:00,20,18,7,TLA,0.015,0.0,583.0,1.1,12.0,42.0,53.0,13.0,20.0,14.0,3.0,73.0,16.4,2.1,246.0,34.0
11859,2013-07-18 21:00:00,21,18,7,MER,0.0,0.0,586.0,1.6,37.0,53.0,90.0,3.0,25.0,17.0,3.0,67.0,17.6,1.9,273.0,42.0
11861,2013-07-18 21:00:00,21,18,7,TLA,0.0,0.0,583.0,1.1,25.0,40.0,65.0,6.0,15.0,21.0,7.0,72.0,16.4,1.8,298.0,36.0
11862,2013-07-18 22:00:00,22,18,7,MER,0.0,0.0,586.0,1.3,31.0,47.0,78.0,1.0,20.0,19.0,3.0,67.0,17.5,2.3,288.0,39.0
11864,2013-07-18 22:00:00,22,18,7,TLA,0.0,0.0,584.0,1.0,13.0,34.0,47.0,8.0,12.0,17.0,4.0,70.0,16.3,2.4,319.0,30.0
11865,2013-07-18 23:00:00,23,18,7,MER,0.0,0.0,587.0,1.1,33.0,40.0,74.0,1.0,15.0,22.0,3.0,68.0,17.0,2.0,320.0,37.0
11867,2013-07-18 23:00:00,23,18,7,TLA,0.0,0.0,584.0,0.9,13.0,32.0,45.0,5.0,14.0,17.0,3.0,74.0,15.9,1.8,293.0,31.0
11868,2013-07-18 00:00:00,0,18,7,MER,0.0,0.0,587.0,1.0,32.0,38.0,70.0,1.0,16.0,25.0,3.0,70.0,16.9,1.8,310.0,41.0
11870,2013-07-18 00:00:00,0,18,7,TLA,0.0,0.0,584.0,0.6,6.0,25.0,31.0,8.0,15.0,16.0,3.0,78.0,15.7,0.8,313.0,31.0
11871,2013-08-18 01:00:00,1,18,8,MER,0.0,0.0,587.0,0.5,3.0,16.0,19.0,22.0,8.0,8.0,1.0,65.0,16.6,2.5,341.0,16.0
11872,2013-08-18 02:00:00,2,18,8,MER,0.0,0.0,587.0,0.4,2.0,14.0,16.0,27.0,10.0,8.0,1.0,65.0,16.3,2.7,349.0,18.0
11873,2013-08-18 03:00:00,3,18,8,MER,0.0,0.0,587.0,0.4,2.0,13.0,15.0,28.0,9.0,7.0,1.0,67.0,15.6,2.1,335.0,16.0
11874,2013-08-18 04:00:00,4,18,8,MER,0.0,0.0,587.0,0.5,2.0,16.0,19.0,28.0,8.0,10.0,1.0,67.0,15.3,2.3,329.0,18.0
11875,2013-08-18 05:00:00,5,18,8,MER,0.0,0.0,586.0,0.6,6.0,23.0,29.0,19.0,13.0,15.0,2.0,69.0,15.2,2.1,329.0,29.0
11876,2013-08-18 06:00:00,6,18,8,MER,0.0,0.0,586.0,1.1,22.0,31.0,52.0,13.0,20.0,17.0,3.0,71.0,15.0,1.7,291.0,38.0
11877,2013-08-18 07:00:00,7,18,8,MER,0.133,0.022000000000000002,586.0,1.2,29.0,37.0,66.0,6.0,19.0,15.0,4.0,71.0,14.6,1.4,337.0,34.0
11878,2013-08-18 08:00:00,8,18,8,MER,0.8859999999999999,0.196,587.0,1.3,48.0,40.0,88.0,8.0,21.0,24.0,5.0,68.0,15.5,1.4,20.0,45.0
11879,2013-08-18 09:00:00,9,18,8,MER,2.045,0.797,587.0,0.9,23.0,31.0,53.0,28.0,20.0,15.0,4.0,55.0,17.2,1.1,8.0,35.0
11880,2013-08-18 09:00:00,9,18,8,TLA,1.9880000000000002,0.763,584.0,0.7,13.0,21.0,34.0,34.0,13.0,13.0,4.0,51.0,17.5,0.4,290.0,26.0
11881,2013-08-18 10:00:00,10,18,8,MER,3.3110000000000004,1.8519999999999999,587.0,1.0,21.0,35.0,56.0,39.0,19.0,16.0,3.0,48.0,18.7,2.1,346.0,35.0
11882,2013-08-18 10:00:00,10,18,8,TLA,3.3680000000000003,1.87,584.0,0.7,19.0,28.0,47.0,36.0,22.0,14.0,4.0,46.0,18.3,1.0,352.0,36.0
11883,2013-08-18 11:00:00,11,18,8,MER,4.456,3.043,587.0,0.9,14.0,32.0,45.0,54.0,24.0,18.0,2.0,40.0,20.2,2.4,1.0,42.0
11884,2013-08-18 11:00:00,11,18,8,TLA,4.663,3.245,584.0,0.7,13.0,24.0,37.0,51.0,27.0,16.0,3.0,40.0,19.1,1.9,11.0,43.0
11885,2013-08-18 12:00:00,12,18,8,MER,5.21,3.951,587.0,0.7,8.0,25.0,33.0,70.0,24.0,18.0,2.0,34.0,21.9,2.5,15.0,41.0
11886,2013-08-18 12:00:00,12,18,8,TLA,5.374,4.197,584.0,0.6,8.0,18.0,27.0,64.0,26.0,15.0,4.0,35.0,20.5,2.0,360.0,41.0
11887,2013-08-18 13:00:00,13,18,8,MER,5.197,4.085,586.0,0.7,6.0,21.0,27.0,80.0,22.0,19.0,3.0,31.0,22.8,2.8,353.0,40.0
11888,2013-08-18 13:00:00,13,18,8,TLA,5.789,4.694,584.0,0.6,6.0,13.0,19.0,70.0,25.0,16.0,4.0,32.0,21.5,2.7,357.0,41.0
11889,2013-08-18 14:00:00,14,18,8,MER,5.422999999999999,4.212,586.0,0.5,4.0,14.0,18.0,73.0,11.0,16.0,2.0,28.0,23.8,3.2,8.0,27.0
11890,2013-08-18 14:00:00,14,18,8,TLA,4.593,3.699,583.0,0.6,6.0,16.0,22.0,71.0,16.0,18.0,3.0,31.0,22.3,2.5,340.0,34.0
11891,2013-08-18 15:00:00,15,18,8,MER,4.846,3.41,585.0,0.6,7.0,17.0,24.0,71.0,10.0,19.0,3.0,28.0,24.5,3.8,334.0,28.0
11892,2013-08-18 15:00:00,15,18,8,TLA,4.345,3.18,583.0,0.6,6.0,13.0,20.0,66.0,7.0,17.0,2.0,29.0,23.1,3.2,345.0,23.0
11893,2013-08-18 16:00:00,16,18,8,MER,2.802,1.739,584.0,0.5,7.0,17.0,24.0,59.0,9.0,15.0,2.0,27.0,24.6,3.9,348.0,24.0
11894,2013-08-18 16:00:00,16,18,8,TLA,3.9760000000000004,2.44,582.0,0.5,5.0,10.0,15.0,59.0,3.0,11.0,1.0,26.0,23.9,4.0,334.0,14.0
