,fecha,hora,dia,mes,id_station,UVA,UVB,PA,CO,NO,NO2,NOX,O3,PM2.5,PMCO,SO2,RH,TMP,WSP,WDR,PM10
13874,2017-06-17,14,17,6,MER,5.501,4.638,584.0,0.5,6.0,20.0,26.0,70.0,38.0,20.0,8.0,20.0,25.5,3.1,330.0,58.0
13877,2017-06-17,15,17,6,MER,4.894,3.7319999999999998,583.0,0.5,6.0,18.0,24.0,71.0,20.0,11.0,17.0,20.0,25.9,3.3,330.0,30.0
13880,2017-06-17,16,17,6,MER,3.925,2.472,583.0,0.5,5.0,17.0,22.0,78.0,30.0,23.0,29.0,21.0,26.3,4.0,309.0,53.0
13882,2017-06-17,17,17,6,MER,2.8089999999999997,1.395,583.0,0.5,7.0,20.0,27.0,65.0,17.0,21.0,11.0,19.0,26.7,3.7,315.0,38.0
13885,2017-06-17,18,17,6,MER,1.577,0.515,582.0,0.5,8.0,21.0,29.0,53.0,10.0,22.0,4.0,21.0,26.4,4.8,329.0,32.0
13888,2017-06-17,19,17,6,MER,0.568,0.10300000000000001,583.0,0.5,8.0,22.0,30.0,44.0,9.0,17.0,4.0,21.0,25.8,4.4,329.0,27.0
13891,2017-06-17,20,17,6,MER,0.045,0.0,583.0,0.5,8.0,27.0,35.0,34.0,11.0,15.0,4.0,22.0,24.8,3.8,336.0,26.0
13894,2017-06-17,21,17,6,MER,0.0,0.0,584.0,0.4,2.0,20.0,22.0,27.0,28.0,26.0,3.0,39.0,22.8,4.6,26.0,54.0
13899,2017-06-17,23,17,6,MER,0.0,0.0,585.0,0.5,1.0,18.0,19.0,24.0,32.0,16.0,1.0,51.0,20.0,2.1,41.0,48.0
13902,2017-06-17,0,17,6,MER,0.0,0.0,585.0,0.6,2.0,26.0,28.0,16.0,35.0,16.0,1.0,51.0,19.7,1.4,61.0,51.0
13906,2017-07-17,1,17,7,TLA,0.0,0.0,583.0,0.4,2.0,22.0,24.0,8.0,13.0,9.0,1.0,70.0,14.0,0.8,252.0,22.0
13909,2017-07-17,2,17,7,TLA,0.0,0.0,583.0,0.5,2.0,22.0,24.0,8.0,9.0,8.0,1.0,71.0,13.7,1.0,251.0,18.0
13912,2017-07-17,3,17,7,TLA,0.0,0.0,583.0,0.4,3.0,22.0,25.0,7.0,19.0,9.0,1.0,73.0,13.2,1.2,267.0,28.0
13915,2017-07-17,4,17,7,TLA,0.0,0.0,582.0,0.5,12.0,25.0,37.0,2.0,23.0,12.0,1.0,75.0,13.0,1.1,261.0,36.0
13918,2017-07-17,5,17,7,TLA,0.0,0.0,583.0,0.5,28.0,28.0,57.0,4.0,25.0,14.0,2.0,74.0,12.7,0.6,295.0,39.0
13921,2017-07-17,6,17,7,TLA,0.0,0.0,583.0,1.0,70.0,30.0,99.0,1.0,29.0,23.0,3.0,75.0,12.5,0.9,255.0,52.0
13924,2017-07-17,7,17,7,TLA,0.129,0.026000000000000002,583.0,1.5,116.0,30.0,147.0,2.0,34.0,29.0,4.0,75.0,12.4,0.7,259.0,63.0
13927,2017-07-17,8,17,7,TLA,0.8320000000000001,0.20600000000000002,584.0,1.7,116.0,37.0,153.0,4.0,23.0,38.0,5.0,70.0,14.1,1.2,279.0,62.0
13930,2017-07-17,9,17,7,TLA,1.79,0.723,584.0,1.5,98.0,48.0,146.0,9.0,41.0,37.0,10.0,61.0,16.4,0.9,274.0,77.0
13933,2017-07-17,10,17,7,TLA,2.965,1.729,584.0,1.3,59.0,54.0,114.0,21.0,43.0,42.0,13.0,56.0,17.8,0.8,337.0,86.0
13936,2017-07-17,11,17,7,TLA,4.059,2.96,584.0,1.0,25.0,42.0,66.0,42.0,39.0,28.0,6.0,48.0,19.5,0.6,75.0,67.0
13938,2017-07-17,12,17,7,TLA,4.471,3.6239999999999997,583.0,0.8,14.0,39.0,52.0,59.0,44.0,22.0,5.0,42.0,21.0,0.8,10.0,66.0
13940,2017-07-17,13,17,7,TLA,4.783,3.9189999999999996,583.0,0.7,8.0,33.0,42.0,79.0,37.0,26.0,4.0,38.0,22.1,1.6,17.0,63.0
13942,2017-07-17,14,17,7,TLA,4.399,3.445,582.0,0.7,7.0,27.0,35.0,90.0,45.0,23.0,3.0,35.0,23.1,2.0,5.0,68.0
13945,2017-07-17,15,17,7,TLA,3.847,2.813,582.0,0.6,6.0,19.0,25.0,83.0,30.0,12.0,2.0,32.0,23.7,2.2,26.0,43.0
13948,2017-07-17,16,17,7,TLA,1.278,0.838,582.0,0.4,8.0,22.0,30.0,60.0,44.0,15.0,4.0,31.0,23.5,1.7,85.0,59.0
13951,2017-07-17,17,17,7,TLA,0.655,0.295,581.0,0.5,14.0,33.0,48.0,42.0,3.0,47.0,4.0,36.0,22.0,3.8,77.0,50.0
13954,2017-07-17,18,17,7,TLA,0.512,0.166,582.0,0.8,16.0,36.0,51.0,37.0,14.0,18.0,4.0,40.0,21.1,1.2,82.0,31.0
13957,2017-07-17,19,17,7,TLA,0.217,0.027999999999999997,582.0,0.5,5.0,30.0,35.0,40.0,34.0,13.0,3.0,50.0,19.2,2.5,244.0,46.0
13960,2017-07-17,20,17,7,TLA,0.006,0.004,582.0,0.6,4.0,38.0,42.0,32.0,23.0,12.0,2.0,51.0,18.4,1.3,258.0,35.0
13963,2017-07-17,21,17,7,TLA,0.0,0.0,583.0,0.7,14.0,43.0,58.0,12.0,2.0,23.0,4.0,51.0,19.0,2.0,321.0,25.0
13966,2017-07-17,22,17,7,TLA,0.0,0.0,583.0,0.5,6.0,25.0,32.0,15.0,20.0,22.0,2.0,58.0,18.3,3.4,313.0,42.0
13969,2017-07-17,23,17,7,TLA,0.0,0.0,584.0,0.4,2.0,16.0,18.0,20.0,17.0,18.0,2.0,63.0,17.6,3.2,309.0,35.0
13972,2017-07-17,0,17,7,TLA,0.0,0.0,584.0,0.3,1.0,15.0,16.0,19.0,14.0,16.0,1.0,63.0,17.0,3.6,321.0,30.0
14050,2017-09-17,1,17,9,MER,0.0,0.0,586.0,0.2,2.0,14.0,16.0,18.0,22.0,8.0,2.0,70.0,18.4,3.1,304.0,30.0
14053,2017-09-17,2,17,9,MER,0.0,0.0,586.0,0.2,2.0,10.0,11.0,20.0,15.0,16.0,1.0,73.0,17.8,3.0,310.0,31.0
14056,2017-09-17,3,17,9,MER,0.0,0.0,586.0,0.2,1.0,12.0,13.0,17.0,17.0,9.0,1.0,73.0,17.8,1.2,320.0,26.0
14059,2017-09-17,4,17,9,MER,0.0,0.0,586.0,0.2,1.0,13.0,14.0,16.0,12.0,10.0,2.0,74.0,17.3,2.1,141.0,21.0
14062,2017-09-17,5,17,9,MER,0.0,0.0,586.0,0.2,3.0,13.0,16.0,18.0,10.0,8.0,6.0,80.0,15.9,1.9,201.0,18.0
14065,2017-09-17,6,17,9,MER,0.0,0.0,586.0,0.3,7.0,21.0,28.0,13.0,10.0,4.0,3.0,77.0,16.1,0.9,217.0,15.0
14068,2017-09-17,7,17,9,MER,0.065,0.01,587.0,0.4,12.0,27.0,40.0,6.0,14.0,7.0,4.0,77.0,16.0,0.9,160.0,21.0
14071,2017-09-17,8,17,9,MER,0.568,0.145,587.0,0.6,18.0,27.0,46.0,7.0,10.0,9.0,3.0,79.0,16.0,1.7,158.0,18.0
14074,2017-09-17,9,17,9,MER,1.827,0.8029999999999999,588.0,0.6,18.0,23.0,41.0,16.0,15.0,8.0,3.0,74.0,17.2,1.3,152.0,23.0
14077,2017-09-17,10,17,9,MER,3.239,2.088,588.0,0.5,12.0,21.0,33.0,29.0,18.0,10.0,3.0,64.0,19.3,1.3,184.0,28.0
14080,2017-09-17,11,17,9,MER,4.2860000000000005,3.428,587.0,0.3,6.0,14.0,21.0,39.0,18.0,8.0,2.0,54.0,21.1,2.2,169.0,27.0
14083,2017-09-17,12,17,9,MER,5.189,4.476,587.0,0.2,2.0,10.0,13.0,52.0,20.0,11.0,2.0,47.0,22.5,2.2,118.0,31.0
14086,2017-09-17,13,17,9,MER,5.518,4.921,586.0,0.1,2.0,8.0,10.0,50.0,6.0,7.0,2.0,40.0,24.0,2.2,134.0,14.0
14089,2017-09-17,14,17,9,MER,5.6160000000000005,4.925,586.0,0.1,2.0,6.0,8.0,50.0,12.0,9.0,2.0,36.0,25.0,2.4,139.0,21.0
14092,2017-09-17,15,17,9,MER,3.0039999999999996,2.421,585.0,0.1,1.0,9.0,10.0,62.0,11.0,5.0,2.0,35.0,25.2,2.3,89.0,16.0
14095,2017-09-17,16,17,9,MER,1.777,1.2209999999999999,584.0,0.2,1.0,10.0,11.0,59.0,11.0,11.0,2.0,35.0,25.3,2.0,112.0,22.0
14098,2017-09-17,17,17,9,MER,0.789,0.436,584.0,0.2,2.0,13.0,15.0,40.0,9.0,14.0,2.0,40.0,24.8,2.3,151.0,22.0
14101,2017-09-17,18,17,9,MER,0.8640000000000001,0.21600000000000003,584.0,0.2,4.0,14.0,18.0,35.0,9.0,13.0,2.0,41.0,24.8,3.1,323.0,22.0
14104,2017-09-17,19,17,9,MER,0.061,0.0,585.0,0.3,5.0,18.0,24.0,24.0,7.0,20.0,1.0,63.0,19.6,5.4,320.0,27.0
14107,2017-09-17,20,17,9,MER,0.0,0.0,586.0,0.4,5.0,24.0,29.0,15.0,18.0,16.0,1.0,75.0,18.2,3.8,311.0,34.0
14110,2017-09-17,21,17,9,MER,0.0,0.0,587.0,0.3,5.0,19.0,24.0,18.0,14.0,9.0,1.0,91.0,15.5,2.8,256.0,23.0
14113,2017-09-17,22,17,9,MER,0.0,0.0,587.0,0.3,5.0,23.0,28.0,15.0,6.0,5.0,1.0,83.0,16.1,2.9,252.0,11.0
14116,2017-09-17,23,17,9,MER,0.0,0.0,587.0,0.3,4.0,19.0,24.0,18.0,8.0,4.0,1.0,80.0,16.2,1.8,297.0,12.0
14119,2017-09-17,0,17,9,MER,0.0,0.0,587.0,0.3,3.0,23.0,27.0,13.0,11.0,4.0,1.0,81.0,16.0,1.7,241.0,15.0
14122,2017-10-17,1,17,10,MER,0.0,0.0,589.0,0.1,2.0,15.0,17.0,17.0,8.0,10.0,0.0,71.0,13.8,2.9,317.0,18.0
14123,2017-10-17,1,17,10,TLA,0.0,0.0,586.0,0.1,1.0,19.0,20.0,15.0,3.0,8.0,2.0,68.0,12.9,2.5,318.0,11.0
14125,2017-10-17,2,17,10,MER,0.0,0.0,589.0,0.1,4.0,28.0,32.0,7.0,10.0,14.0,1.0,71.0,13.8,2.8,310.0,24.0
14126,2017-10-17,2,17,10,TLA,0.0,0.0,586.0,0.1,0.0,10.0,10.0,22.0,8.0,5.0,1.0,67.0,12.9,2.1,318.0,13.0
14128,2017-10-17,3,17,10,MER,0.0,0.0,589.0,0.1,2.0,20.0,22.0,12.0,10.0,10.0,1.0,71.0,13.9,3.1,296.0,19.0
14129,2017-10-17,3,17,10,TLA,0.0,0.0,585.0,0.1,0.0,9.0,8.0,24.0,1.0,4.0,1.0,68.0,12.9,2.8,303.0,5.0
14131,2017-10-17,4,17,10,MER,0.0,0.0,588.0,0.0,2.0,11.0,13.0,20.0,8.0,6.0,0.0,70.0,13.9,2.8,318.0,13.0
14134,2017-10-17,5,17,10,MER,0.0,0.0,588.0,0.5,13.0,27.0,40.0,8.0,7.0,11.0,1.0,70.0,13.9,2.5,327.0,18.0
14135,2017-10-17,5,17,10,TLA,0.0,0.0,585.0,0.2,17.0,30.0,47.0,4.0,23.0,12.0,3.0,68.0,13.0,2.4,354.0,35.0
14137,2017-10-17,6,17,10,MER,0.0,0.0,589.0,0.4,22.0,33.0,55.0,5.0,9.0,15.0,1.0,69.0,14.1,2.7,312.0,23.0
14138,2017-10-17,6,17,10,TLA,0.0,0.0,585.0,0.5,41.0,35.0,75.0,1.0,18.0,21.0,4.0,71.0,12.8,2.1,338.0,39.0
14140,2017-10-17,7,17,10,MER,0.026000000000000002,0.003,589.0,0.7,46.0,36.0,82.0,2.0,9.0,25.0,2.0,71.0,14.0,2.8,309.0,34.0
14141,2017-10-17,7,17,10,TLA,0.017,0.012,586.0,0.8,47.0,41.0,88.0,2.0,22.0,31.0,5.0,71.0,12.8,1.7,349.0,53.0
14143,2017-10-17,8,17,10,MER,0.226,0.051,589.0,0.8,48.0,37.0,86.0,4.0,13.0,24.0,2.0,70.0,14.3,2.3,295.0,37.0
14144,2017-10-17,8,17,10,TLA,0.285,0.071,586.0,0.8,53.0,37.0,90.0,3.0,12.0,31.0,4.0,70.0,13.1,1.7,323.0,42.0
14146,2017-10-17,9,17,10,MER,0.604,0.258,590.0,0.9,52.0,37.0,89.0,5.0,18.0,30.0,2.0,69.0,14.5,1.9,298.0,49.0
14147,2017-10-17,9,17,10,TLA,0.677,0.28600000000000003,586.0,0.9,61.0,36.0,97.0,6.0,10.0,37.0,4.0,66.0,13.7,1.8,318.0,47.0
14149,2017-10-17,10,17,10,MER,1.68,1.046,590.0,0.4,20.0,22.0,43.0,19.0,4.0,15.0,1.0,64.0,15.3,2.3,334.0,19.0
14150,2017-10-17,10,17,10,TLA,1.713,1.015,587.0,0.6,32.0,31.0,62.0,15.0,12.0,27.0,4.0,58.0,14.8,2.4,348.0,40.0
14152,2017-10-17,11,17,10,MER,2.359,1.854,590.0,0.2,11.0,17.0,28.0,25.0,8.0,11.0,0.0,61.0,16.1,2.2,10.0,19.0
14153,2017-10-17,11,17,10,TLA,2.685,1.9369999999999998,587.0,0.5,19.0,21.0,40.0,23.0,8.0,21.0,3.0,55.0,15.7,2.0,339.0,29.0
14155,2017-10-17,12,17,10,MER,2.267,1.965,589.0,0.3,15.0,21.0,36.0,27.0,15.0,13.0,0.0,56.0,17.1,1.9,301.0,29.0
14156,2017-10-17,12,17,10,TLA,2.971,2.371,586.0,0.4,12.0,19.0,31.0,30.0,6.0,15.0,3.0,51.0,16.9,1.3,349.0,21.0
14158,2017-10-17,13,17,10,MER,2.96,2.611,588.0,0.4,14.0,22.0,36.0,32.0,8.0,17.0,0.0,55.0,17.9,2.0,309.0,25.0
14159,2017-10-17,13,17,10,TLA,2.779,2.26,585.0,0.4,11.0,18.0,29.0,34.0,12.0,17.0,2.0,50.0,17.6,2.1,326.0,28.0
14161,2017-10-17,14,17,10,MER,3.31,2.804,588.0,0.4,16.0,22.0,38.0,35.0,22.0,18.0,0.0,52.0,19.3,3.0,318.0,39.0
14162,2017-10-17,14,17,10,TLA,3.9389999999999996,3.0380000000000003,585.0,0.5,14.0,24.0,38.0,37.0,12.0,14.0,2.0,48.0,18.6,2.9,334.0,26.0
14164,2017-10-17,15,17,10,MER,2.7769999999999997,1.9869999999999999,587.0,0.3,12.0,20.0,32.0,36.0,6.0,19.0,0.0,52.0,19.7,3.0,332.0,25.0
14165,2017-10-17,15,17,10,TLA,2.477,1.6669999999999998,584.0,0.5,12.0,19.0,31.0,35.0,17.0,20.0,3.0,49.0,18.8,3.4,338.0,37.0
14167,2017-10-17,16,17,10,MER,2.443,1.402,587.0,0.3,16.0,21.0,36.0,30.0,17.0,24.0,0.0,52.0,20.1,3.4,329.0,42.0
14168,2017-10-17,16,17,10,TLA,2.314,1.185,584.0,0.4,12.0,20.0,32.0,33.0,11.0,23.0,3.0,49.0,19.4,3.1,334.0,34.0
14170,2017-10-17,17,17,10,MER,1.185,0.44299999999999995,586.0,0.5,18.0,26.0,44.0,26.0,17.0,25.0,0.0,52.0,20.1,3.5,323.0,43.0
14171,2017-10-17,17,17,10,TLA,1.5759999999999998,0.502,584.0,0.4,7.0,17.0,24.0,33.0,9.0,22.0,2.0,49.0,19.5,3.3,319.0,31.0
14173,2017-10-17,18,17,10,MER,0.41,0.065,586.0,0.5,19.0,27.0,46.0,20.0,8.0,24.0,0.0,52.0,19.9,3.4,328.0,32.0
14176,2017-10-17,19,17,10,MER,0.022000000000000002,0.0,587.0,0.4,13.0,29.0,42.0,15.0,11.0,23.0,0.0,55.0,18.8,3.3,354.0,34.0
14177,2017-10-17,19,17,10,TLA,0.055999999999999994,0.015,584.0,0.5,9.0,25.0,33.0,18.0,10.0,30.0,4.0,53.0,17.3,4.5,345.0,40.0
14179,2017-10-17,20,17,10,MER,0.0,0.0,587.0,0.4,13.0,30.0,43.0,10.0,9.0,23.0,0.0,58.0,17.8,2.5,340.0,32.0
14180,2017-10-17,20,17,10,TLA,0.0,0.0,584.0,0.4,5.0,23.0,28.0,17.0,12.0,26.0,6.0,57.0,15.9,4.7,339.0,38.0
14182,2017-10-17,21,17,10,MER,0.0,0.0,588.0,0.4,16.0,32.0,48.0,8.0,14.0,29.0,0.0,60.0,16.9,2.8,295.0,43.0
14183,2017-10-17,21,17,10,TLA,0.0,0.0,585.0,0.3,7.0,28.0,35.0,12.0,16.0,17.0,4.0,59.0,15.3,4.4,331.0,33.0
14185,2017-10-17,22,17,10,MER,0.0,0.0,588.0,0.3,10.0,26.0,35.0,11.0,10.0,21.0,0.0,64.0,15.8,3.8,293.0,31.0
14186,2017-10-17,22,17,10,TLA,0.0,0.0,585.0,0.3,5.0,25.0,30.0,15.0,1.0,11.0,1.0,62.0,14.7,3.6,321.0,12.0
14188,2017-10-17,23,17,10,MER,0.0,0.0,589.0,0.2,4.0,22.0,26.0,13.0,12.0,18.0,0.0,68.0,15.2,3.5,303.0,30.0
14189,2017-10-17,23,17,10,TLA,0.0,0.0,585.0,0.3,2.0,20.0,22.0,13.0,7.0,13.0,6.0,68.0,14.1,2.9,313.0,20.0
14191,2017-10-17,0,17,10,MER,0.0,0.0,588.0,0.2,5.0,28.0,33.0,6.0,15.0,17.0,3.0,72.0,14.7,3.4,304.0,32.0
14192,2017-10-17,0,17,10,TLA,0.0,0.0,585.0,0.3,0.0,16.0,16.0,15.0,13.0,9.0,7.0,70.0,13.6,2.6,312.0,21.0
14194,2017-11-17,1,17,11,TLA,0.0,0.0,584.0,0.2,2.0,20.0,21.0,8.0,14.0,8.0,21.0,71.0,11.6,2.5,318.0,23.0
14197,2017-11-17,2,17,11,TLA,0.0,0.0,584.0,0.2,5.0,19.0,24.0,7.0,14.0,10.0,25.0,71.0,11.2,2.3,319.0,23.0
14200,2017-11-17,3,17,11,TLA,0.0,0.0,584.0,0.2,1.0,17.0,18.0,9.0,13.0,7.0,13.0,73.0,10.7,2.1,315.0,20.0
14203,2017-11-17,4,17,11,TLA,0.0,0.0,584.0,0.2,1.0,16.0,17.0,8.0,7.0,5.0,9.0,73.0,10.1,1.4,320.0,12.0
14206,2017-11-17,5,17,11,TLA,0.0,0.0,584.0,0.3,12.0,22.0,34.0,4.0,17.0,10.0,21.0,76.0,9.9,1.9,311.0,27.0
14209,2017-11-17,6,17,11,TLA,0.0,0.0,584.0,0.4,34.0,27.0,62.0,0.0,20.0,15.0,31.0,78.0,9.3,1.4,281.0,35.0
14212,2017-11-17,7,17,11,TLA,0.004,0.0,584.0,1.1,93.0,26.0,118.0,0.0,23.0,23.0,17.0,75.0,8.4,1.6,254.0,46.0
14215,2017-11-17,8,17,11,TLA,0.405,0.098,585.0,1.6,128.0,28.0,158.0,1.0,22.0,34.0,18.0,74.0,8.7,1.6,256.0,56.0
14218,2017-11-17,9,17,11,TLA,1.155,0.396,585.0,1.7,136.0,40.0,176.0,3.0,47.0,48.0,37.0,70.0,11.0,0.7,294.0,94.0
14221,2017-11-17,10,17,11,TLA,2.073,1.0070000000000001,585.0,1.9,141.0,66.0,207.0,7.0,62.0,57.0,34.0,61.0,13.3,0.4,326.0,119.0
14224,2017-11-17,11,17,11,TLA,2.841,1.771,585.0,1.8,107.0,91.0,200.0,15.0,80.0,59.0,30.0,50.0,15.8,0.7,20.0,139.0
14227,2017-11-17,12,17,11,TLA,3.4989999999999997,2.481,584.0,1.2,48.0,65.0,114.0,27.0,51.0,51.0,22.0,36.0,18.4,1.3,321.0,101.0
14230,2017-11-17,13,17,11,TLA,3.918,2.8710000000000004,584.0,0.6,23.0,36.0,59.0,37.0,31.0,37.0,9.0,21.0,20.4,2.2,341.0,68.0
14233,2017-11-17,14,17,11,TLA,3.715,2.5660000000000003,583.0,0.4,10.0,21.0,31.0,45.0,24.0,20.0,4.0,19.0,21.4,1.8,332.0,44.0
14236,2017-11-17,15,17,11,TLA,3.157,1.8780000000000001,583.0,0.4,9.0,20.0,29.0,46.0,17.0,22.0,3.0,17.0,22.3,1.9,304.0,39.0
14239,2017-11-17,16,17,11,TLA,2.2640000000000002,1.003,582.0,0.5,12.0,19.0,33.0,49.0,9.0,22.0,2.0,18.0,22.8,1.5,328.0,31.0
14242,2017-11-17,17,17,11,TLA,1.215,0.33,582.0,0.5,11.0,26.0,39.0,49.0,14.0,26.0,3.0,19.0,22.8,1.5,325.0,40.0
14245,2017-11-17,18,17,11,TLA,0.397,0.019,582.0,0.5,11.0,42.0,52.0,33.0,17.0,30.0,11.0,17.0,22.0,3.1,317.0,47.0
14248,2017-11-17,19,17,11,TLA,0.04,0.0,582.0,0.8,26.0,51.0,76.0,14.0,20.0,39.0,33.0,20.0,20.1,3.2,310.0,59.0
14251,2017-11-17,20,17,11,TLA,0.0,0.0,583.0,1.0,45.0,54.0,99.0,3.0,32.0,43.0,29.0,22.0,18.5,2.5,307.0,75.0
14254,2017-11-17,21,17,11,TLA,0.0,0.0,584.0,0.9,40.0,48.0,88.0,2.0,33.0,37.0,24.0,26.0,17.1,2.1,310.0,70.0
14257,2017-11-17,22,17,11,TLA,0.0,0.0,584.0,0.9,40.0,42.0,84.0,1.0,10.0,28.0,20.0,28.0,15.9,2.1,310.0,37.0
14260,2017-11-17,23,17,11,TLA,0.0,0.0,584.0,0.9,43.0,39.0,81.0,1.0,17.0,28.0,17.0,31.0,15.0,1.9,293.0,45.0
14263,2017-11-17,0,17,11,TLA,0.0,0.0,584.0,0.9,58.0,40.0,99.0,1.0,19.0,30.0,22.0,34.0,13.9,1.0,315.0,50.0
14337,2017-01-18,1,18,1,TLA,0.0,0.0,583.0,1.3,38.0,46.0,84.0,2.0,29.0,36.0,3.0,58.0,12.5,0.8,246.0,65.0
14339,2017-01-18,2,18,1,TLA,0.0,0.0,583.0,1.2,46.0,43.0,89.0,2.0,27.0,36.0,4.0,60.0,11.9,0.9,242.0,63.0
14341,2017-01-18,3,18,1,TLA,0.0,0.0,583.0,0.9,30.0,40.0,70.0,2.0,31.0,30.0,3.0,63.0,10.9,0.6,262.0,61.0
14343,2017-01-18,4,18,1,TLA,0.0,0.0,583.0,0.9,26.0,42.0,68.0,3.0,27.0,28.0,3.0,64.0,10.4,1.0,248.0,56.0
14345,2017-01-18,5,18,1,TLA,0.0,0.0,583.0,0.9,26.0,41.0,67.0,3.0,28.0,31.0,4.0,66.0,9.7,0.8,256.0,59.0
14347,2017-01-18,6,18,1,TLA,0.0,0.0,583.0,1.3,75.0,42.0,117.0,3.0,19.0,37.0,5.0,68.0,9.3,1.3,281.0,56.0
14349,2017-01-18,7,18,1,TLA,0.0,0.0,583.0,2.1,193.0,48.0,241.0,3.0,47.0,64.0,9.0,67.0,9.4,1.1,308.0,111.0
14351,2017-01-18,8,18,1,TLA,0.0,0.0,584.0,2.4,171.0,45.0,216.0,3.0,30.0,55.0,7.0,68.0,9.2,0.7,224.0,85.0
14353,2017-01-18,9,18,1,TLA,0.0,0.0,584.0,2.8,183.0,49.0,231.0,3.0,41.0,73.0,8.0,62.0,10.8,0.8,275.0,114.0
14355,2017-01-18,10,18,1,TLA,0.0,0.0,584.0,2.0,92.0,60.0,152.0,12.0,56.0,96.0,8.0,52.0,13.7,0.0,244.0,153.0
14357,2017-01-18,11,18,1,TLA,0.0,0.0,585.0,1.7,64.0,76.0,140.0,21.0,54.0,61.0,9.0,46.0,15.6,0.5,346.0,116.0
14359,2017-01-18,12,18,1,TLA,0.0,0.0,584.0,1.8,42.0,82.0,123.0,36.0,61.0,75.0,9.0,41.0,17.2,1.3,13.0,135.0
14361,2017-01-18,13,18,1,TLA,0.0,0.0,584.0,1.1,18.0,53.0,71.0,59.0,45.0,63.0,5.0,35.0,19.2,1.1,161.0,109.0
14363,2017-01-18,14,18,1,TLA,0.0,0.0,583.0,1.1,13.0,54.0,66.0,80.0,47.0,53.0,4.0,34.0,20.0,1.1,131.0,100.0
14365,2017-01-18,15,18,1,TLA,0.0,0.0,582.0,1.2,7.0,50.0,58.0,109.0,56.0,55.0,4.0,32.0,21.2,1.7,132.0,111.0
14367,2017-01-18,16,18,1,TLA,0.0,0.0,582.0,1.0,5.0,41.0,46.0,122.0,37.0,43.0,3.0,30.0,21.9,1.3,134.0,80.0
14369,2017-01-18,17,18,1,TLA,0.0,0.0,581.0,0.9,3.0,37.0,40.0,114.0,44.0,42.0,2.0,29.0,22.3,1.2,150.0,86.0
14371,2017-01-18,18,18,1,TLA,0.0,0.0,581.0,0.9,3.0,45.0,47.0,93.0,35.0,40.0,2.0,31.0,21.8,1.7,220.0,75.0
14373,2017-01-18,19,18,1,TLA,0.0,0.0,582.0,0.8,10.0,43.0,53.0,32.0,15.0,44.0,2.0,32.0,20.4,1.6,183.0,59.0
14375,2017-01-18,20,18,1,TLA,0.0,0.0,582.0,1.1,26.0,60.0,86.0,8.0,23.0,42.0,2.0,37.0,18.7,2.1,103.0,65.0
14377,2017-01-18,21,18,1,TLA,0.0,0.0,582.0,1.5,36.0,67.0,103.0,4.0,11.0,58.0,3.0,40.0,17.5,1.9,80.0,68.0
14379,2017-01-18,22,18,1,TLA,0.0,0.0,583.0,1.5,38.0,64.0,103.0,3.0,21.0,60.0,3.0,43.0,16.7,0.8,157.0,81.0
14381,2017-01-18,23,18,1,TLA,0.0,0.0,583.0,1.5,46.0,61.0,106.0,3.0,23.0,41.0,5.0,46.0,15.5,0.5,241.0,64.0
14383,2017-01-18,0,18,1,TLA,0.0,0.0,583.0,1.3,45.0,52.0,96.0,3.0,26.0,37.0,4.0,49.0,14.3,0.9,299.0,63.0
14385,2017-02-18,1,18,2,MER,0.0,0.0,585.0,1.5,60.0,42.0,101.0,1.0,28.0,34.0,3.0,38.0,13.4,1.3,178.0,62.0
14388,2017-02-18,2,18,2,MER,0.0,0.0,585.0,0.9,23.0,36.0,59.0,1.0,21.0,30.0,2.0,41.0,12.4,1.8,180.0,51.0
14391,2017-02-18,3,18,2,MER,0.0,0.0,585.0,0.8,16.0,34.0,50.0,2.0,22.0,27.0,1.0,42.0,11.8,1.4,172.0,49.0
14394,2017-02-18,4,18,2,MER,0.0,0.0,584.0,0.9,29.0,35.0,65.0,1.0,33.0,28.0,2.0,45.0,11.0,1.3,163.0,61.0
14397,2017-02-18,5,18,2,MER,0.0,0.0,584.0,0.8,25.0,33.0,58.0,3.0,33.0,25.0,2.0,46.0,10.6,1.7,192.0,58.0
14400,2017-02-18,6,18,2,MER,0.0,0.0,584.0,1.0,38.0,34.0,72.0,1.0,16.0,26.0,2.0,48.0,10.0,0.7,145.0,42.0
14403,2017-02-18,7,18,2,MER,0.0,0.0,585.0,1.4,90.0,36.0,126.0,1.0,24.0,32.0,3.0,52.0,9.3,1.1,179.0,56.0
14406,2017-02-18,8,18,2,MER,0.0,0.0,585.0,1.3,83.0,35.0,118.0,1.0,24.0,31.0,4.0,51.0,9.3,1.1,167.0,55.0
14409,2017-02-18,9,18,2,MER,0.0,0.0,585.0,1.0,46.0,32.0,78.0,9.0,27.0,27.0,3.0,44.0,11.2,0.8,158.0,54.0
14412,2017-02-18,10,18,2,MER,0.0,0.0,585.0,0.9,32.0,33.0,65.0,20.0,34.0,27.0,2.0,36.0,13.5,0.7,104.0,61.0
14415,2017-02-18,11,18,2,MER,0.0,0.0,585.0,1.0,27.0,43.0,70.0,31.0,31.0,31.0,2.0,28.0,16.6,1.6,85.0,62.0
14418,2017-02-18,12,18,2,MER,0.0,0.0,585.0,0.9,22.0,44.0,66.0,39.0,26.0,48.0,2.0,21.0,19.4,1.6,100.0,74.0
