,fecha,hora,dia,mes,id_station,UVA,UVB,PA,CO,NO,NO2,NOX,O3,PM2.5,PMCO,SO2,RH,TMP,WSP,WDR,PM10
7125,2015-06-14 12:00:00,12,14,6,TLA,1.972,1.857,581.0,0.8,18.0,26.0,43.0,26.0,22.0,11.0,2.0,54.0,19.5,1.3,99.0,33.0
7126,2015-06-14 13:00:00,13,14,6,MER,1.9269999999999998,1.744,583.0,0.4,2.0,9.0,11.0,36.0,7.0,6.0,1.0,55.0,19.9,3.1,132.0,13.0
7127,2015-06-14 13:00:00,13,14,6,TLA,1.8980000000000001,1.811,581.0,0.6,13.0,24.0,37.0,37.0,20.0,8.0,2.0,49.0,20.4,1.5,90.0,28.0
7128,2015-06-14 14:00:00,14,14,6,MER,2.997,2.658,583.0,0.5,5.0,11.0,16.0,31.0,8.0,7.0,1.0,56.0,20.0,3.5,163.0,15.0
7129,2015-06-14 14:00:00,14,14,6,TLA,1.5859999999999999,1.4380000000000002,581.0,0.4,6.0,14.0,19.0,33.0,10.0,14.0,1.0,51.0,20.4,2.9,126.0,25.0
7130,2015-06-14 15:00:00,15,14,6,MER,4.461,3.555,583.0,0.5,5.0,9.0,14.0,34.0,5.0,7.0,1.0,53.0,20.7,3.7,171.0,12.0
7131,2015-06-14 15:00:00,15,14,6,TLA,3.0660000000000003,2.595,580.0,0.4,5.0,10.0,15.0,41.0,8.0,10.0,1.0,48.0,21.0,2.8,131.0,18.0
7132,2015-06-14 16:00:00,16,14,6,MER,3.483,2.333,582.0,0.5,6.0,10.0,15.0,36.0,14.0,9.0,1.0,51.0,21.3,3.5,177.0,23.0
7133,2015-06-14 16:00:00,16,14,6,TLA,2.95,2.106,580.0,0.5,5.0,10.0,15.0,44.0,5.0,13.0,1.0,45.0,21.6,2.5,129.0,18.0
7134,2015-06-14 17:00:00,17,14,6,MER,2.0269999999999997,1.0190000000000001,582.0,0.5,4.0,10.0,13.0,32.0,1.0,5.0,1.0,53.0,20.9,3.6,140.0,6.0
7135,2015-06-14 17:00:00,17,14,6,TLA,2.474,1.3619999999999999,579.0,0.3,4.0,9.0,13.0,41.0,7.0,10.0,1.0,43.0,22.2,2.8,123.0,18.0
7136,2015-06-14 18:00:00,18,14,6,MER,1.4569999999999999,0.462,582.0,0.5,4.0,10.0,14.0,26.0,4.0,9.0,1.0,57.0,20.1,4.4,125.0,13.0
7137,2015-06-14 18:00:00,18,14,6,TLA,1.206,0.441,579.0,0.5,8.0,15.0,23.0,29.0,13.0,14.0,1.0,49.0,21.3,3.8,104.0,27.0
7138,2015-06-14 19:00:00,19,14,6,MER,0.386,0.065,582.0,0.5,3.0,15.0,18.0,18.0,7.0,10.0,1.0,60.0,18.8,4.4,116.0,17.0
7139,2015-06-14 19:00:00,19,14,6,TLA,0.37,0.055,580.0,0.4,14.0,20.0,33.0,17.0,14.0,14.0,3.0,53.0,19.6,5.1,97.0,28.0
7140,2015-06-14 20:00:00,20,14,6,MER,0.019,0.002,583.0,0.6,3.0,20.0,23.0,13.0,4.0,6.0,1.0,67.0,17.6,4.2,121.0,10.0
7141,2015-06-14 20:00:00,20,14,6,TLA,0.024,0.0,580.0,0.4,44.0,22.0,66.0,10.0,17.0,11.0,7.0,60.0,18.2,4.1,88.0,28.0
7142,2015-06-14 21:00:00,21,14,6,MER,0.0,0.0,583.0,0.6,6.0,26.0,31.0,8.0,6.0,7.0,1.0,69.0,17.2,3.0,99.0,12.0
7143,2015-06-14 21:00:00,21,14,6,TLA,0.0,0.0,581.0,0.5,42.0,25.0,68.0,7.0,18.0,6.0,8.0,69.0,17.1,3.1,84.0,24.0
7144,2015-06-14 22:00:00,22,14,6,MER,0.0,0.0,584.0,0.6,4.0,23.0,28.0,8.0,10.0,4.0,1.0,72.0,16.9,2.5,116.0,15.0
7145,2015-06-14 22:00:00,22,14,6,TLA,0.0,0.0,581.0,0.4,10.0,21.0,32.0,9.0,17.0,9.0,2.0,68.0,17.1,1.9,96.0,26.0
7146,2015-06-14 23:00:00,23,14,6,MER,0.0,0.0,584.0,0.5,2.0,17.0,19.0,11.0,3.0,2.0,1.0,72.0,16.8,2.1,107.0,5.0
7147,2015-06-14 23:00:00,23,14,6,TLA,0.0,0.0,582.0,0.5,13.0,24.0,37.0,6.0,11.0,7.0,2.0,68.0,17.3,1.5,76.0,18.0
7148,2015-06-14 00:00:00,0,14,6,MER,0.0,0.0,584.0,0.5,2.0,18.0,20.0,8.0,10.0,4.0,1.0,72.0,16.9,1.1,105.0,14.0
7149,2015-06-14 00:00:00,0,14,6,TLA,0.0,0.0,582.0,0.4,8.0,21.0,29.0,7.0,12.0,7.0,2.0,69.0,17.1,1.0,91.0,19.0
7204,2015-08-14 04:00:00,4,14,8,MER,0.0,0.0,586.0,0.4,12.0,22.0,34.0,2.0,9.0,8.0,2.0,84.0,15.1,0.8,61.0,17.0
7205,2015-08-14 04:00:00,4,14,8,TLA,0.0,0.0,584.0,0.4,15.0,20.0,35.0,4.0,11.0,14.0,3.0,77.0,13.7,2.3,352.0,25.0
7206,2015-08-14 05:00:00,5,14,8,MER,0.0,0.0,586.0,0.7,35.0,23.0,59.0,2.0,19.0,10.0,2.0,84.0,14.9,1.4,347.0,29.0
7207,2015-08-14 05:00:00,5,14,8,TLA,0.0,0.0,584.0,0.4,13.0,21.0,34.0,3.0,22.0,17.0,4.0,78.0,13.5,2.5,344.0,39.0
7208,2015-08-14 06:00:00,6,14,8,MER,0.004,0.0,586.0,1.4,91.0,24.0,115.0,3.0,26.0,16.0,3.0,86.0,14.6,0.9,151.0,42.0
7209,2015-08-14 06:00:00,6,14,8,TLA,0.0,0.0,584.0,0.7,33.0,23.0,57.0,1.0,21.0,27.0,13.0,79.0,13.3,1.7,338.0,48.0
7210,2015-08-14 07:00:00,7,14,8,MER,0.098,0.013000000000000001,586.0,2.3,129.0,24.0,153.0,2.0,19.0,14.0,4.0,86.0,14.3,1.1,155.0,33.0
7211,2015-08-14 07:00:00,7,14,8,TLA,0.098,0.002,584.0,1.0,70.0,25.0,95.0,1.0,23.0,24.0,12.0,77.0,13.4,1.6,326.0,47.0
7212,2015-08-14 08:00:00,8,14,8,MER,0.72,0.172,587.0,1.3,98.0,27.0,125.0,3.0,26.0,15.0,9.0,82.0,14.8,1.5,343.0,41.0
7213,2015-08-14 08:00:00,8,14,8,TLA,0.735,0.17,584.0,1.3,87.0,27.0,114.0,3.0,25.0,34.0,12.0,73.0,14.2,2.2,342.0,59.0
7214,2015-08-14 09:00:00,9,14,8,MER,1.405,0.5539999999999999,587.0,1.3,74.0,32.0,106.0,6.0,33.0,26.0,8.0,77.0,15.9,1.1,75.0,60.0
7215,2015-08-14 09:00:00,9,14,8,TLA,1.672,0.753,585.0,1.3,74.0,29.0,105.0,5.0,36.0,32.0,11.0,69.0,15.1,2.3,353.0,67.0
7216,2015-08-14 10:00:00,10,14,8,MER,1.7990000000000002,1.087,587.0,1.4,72.0,43.0,115.0,9.0,38.0,25.0,5.0,73.0,16.8,1.4,360.0,63.0
7217,2015-08-14 10:00:00,10,14,8,TLA,2.555,1.599,585.0,1.1,53.0,28.0,81.0,11.0,48.0,28.0,11.0,64.0,16.2,2.1,320.0,76.0
7218,2015-08-14 11:00:00,11,14,8,MER,3.8760000000000003,2.775,587.0,1.1,32.0,35.0,66.0,27.0,38.0,22.0,3.0,62.0,18.5,1.7,341.0,60.0
7219,2015-08-14 11:00:00,11,14,8,TLA,3.9419999999999997,3.179,585.0,0.8,26.0,25.0,49.0,26.0,41.0,17.0,6.0,55.0,17.9,1.0,321.0,57.0
7220,2015-08-14 12:00:00,12,14,8,MER,4.881,3.813,587.0,0.9,16.0,35.0,51.0,52.0,40.0,20.0,3.0,52.0,20.6,1.7,353.0,60.0
7221,2015-08-14 12:00:00,12,14,8,TLA,4.104,3.687,585.0,1.0,28.0,31.0,60.0,35.0,39.0,19.0,5.0,48.0,19.8,1.0,9.0,57.0
7222,2015-08-14 13:00:00,13,14,8,MER,4.291,3.5010000000000003,586.0,1.2,19.0,48.0,67.0,70.0,53.0,27.0,3.0,44.0,22.3,2.4,286.0,80.0
7223,2015-08-14 13:00:00,13,14,8,TLA,4.33,3.968,584.0,0.9,13.0,30.0,44.0,56.0,33.0,20.0,4.0,41.0,21.5,1.0,3.0,53.0
7224,2015-08-14 14:00:00,14,14,8,MER,5.172999999999999,4.123,586.0,0.7,7.0,29.0,36.0,89.0,45.0,20.0,2.0,37.0,23.9,2.2,11.0,65.0
7225,2015-08-14 14:00:00,14,14,8,TLA,4.975,4.252,584.0,0.8,9.0,22.0,30.0,80.0,25.0,15.0,3.0,36.0,22.7,1.3,55.0,40.0
7227,2015-08-14 15:00:00,15,14,8,TLA,3.41,2.7119999999999997,583.0,0.6,10.0,18.0,29.0,67.0,17.0,13.0,2.0,30.0,24.1,1.7,322.0,30.0
7229,2015-08-14 16:00:00,16,14,8,TLA,1.986,1.311,583.0,0.6,8.0,21.0,28.0,56.0,16.0,27.0,3.0,29.0,24.4,2.8,321.0,42.0
7231,2015-08-14 17:00:00,17,14,8,TLA,1.902,0.951,582.0,0.6,11.0,20.0,31.0,41.0,12.0,24.0,5.0,30.0,24.7,3.7,317.0,35.0
7233,2015-08-14 18:00:00,18,14,8,TLA,0.604,0.184,582.0,0.5,7.0,22.0,28.0,29.0,11.0,28.0,3.0,33.0,23.4,4.5,356.0,39.0
7235,2015-08-14 19:00:00,19,14,8,TLA,0.196,0.02,582.0,0.7,15.0,24.0,38.0,18.0,11.0,34.0,2.0,39.0,21.7,5.3,357.0,45.0
7237,2015-08-14 20:00:00,20,14,8,TLA,0.004,0.0,583.0,0.5,19.0,26.0,45.0,12.0,17.0,23.0,2.0,43.0,20.0,5.3,354.0,41.0
7239,2015-08-14 21:00:00,21,14,8,TLA,0.0,0.0,584.0,0.4,6.0,17.0,23.0,17.0,1.0,31.0,3.0,47.0,18.7,4.6,342.0,32.0
7241,2015-08-14 22:00:00,22,14,8,TLA,0.0,0.0,584.0,0.5,10.0,22.0,32.0,10.0,3.0,17.0,4.0,48.0,17.7,4.2,325.0,19.0
7242,2015-08-14 23:00:00,23,14,8,TLA,0.0,0.0,585.0,0.4,6.0,21.0,27.0,11.0,18.0,10.0,1.0,50.0,16.7,4.6,329.0,28.0
7243,2015-08-14 00:00:00,0,14,8,MER,0.0,0.0,587.0,0.3,8.0,19.0,26.0,13.0,7.0,17.0,2.0,59.0,17.4,3.1,322.0,24.0
7244,2015-08-14 00:00:00,0,14,8,TLA,0.0,0.0,585.0,0.5,4.0,22.0,27.0,12.0,21.0,19.0,7.0,54.0,16.0,3.9,342.0,40.0
7245,2015-09-14 01:00:00,1,14,9,MER,0.0,0.0,586.0,0.4,2.0,19.0,21.0,14.0,21.0,5.0,1.0,90.0,15.8,2.5,313.0,26.0
7247,2015-09-14 02:00:00,2,14,9,MER,0.0,0.0,585.0,0.3,3.0,21.0,24.0,10.0,13.0,3.0,2.0,90.0,15.6,2.3,319.0,17.0
7249,2015-09-14 03:00:00,3,14,9,MER,0.0,0.0,585.0,0.4,2.0,17.0,19.0,12.0,12.0,5.0,2.0,88.0,15.8,1.7,307.0,17.0
7251,2015-09-14 04:00:00,4,14,9,MER,0.0,0.0,585.0,0.4,2.0,16.0,18.0,11.0,21.0,5.0,2.0,88.0,15.7,1.2,348.0,26.0
7253,2015-09-14 05:00:00,5,14,9,MER,0.0,0.0,585.0,0.6,16.0,25.0,41.0,5.0,22.0,8.0,4.0,86.0,15.8,1.7,318.0,30.0
7255,2015-09-14 06:00:00,6,14,9,MER,0.0,0.0,585.0,1.1,45.0,33.0,78.0,1.0,28.0,13.0,6.0,85.0,16.0,1.4,331.0,41.0
7257,2015-09-14 07:00:00,7,14,9,MER,0.045,0.009000000000000001,585.0,1.2,56.0,31.0,86.0,1.0,28.0,15.0,5.0,86.0,15.7,1.1,349.0,42.0
7259,2015-09-14 08:00:00,8,14,9,MER,0.11699999999999999,0.03,585.0,1.2,58.0,31.0,89.0,1.0,32.0,16.0,5.0,85.0,15.9,1.1,39.0,47.0
7261,2015-09-14 09:00:00,9,14,9,MER,0.6940000000000001,0.285,586.0,1.6,67.0,29.0,96.0,3.0,29.0,22.0,5.0,84.0,16.2,1.3,29.0,52.0
7263,2015-09-14 10:00:00,10,14,9,MER,0.9309999999999999,0.535,586.0,1.4,53.0,34.0,86.0,4.0,20.0,22.0,3.0,81.0,16.9,1.9,11.0,41.0
7265,2015-09-14 11:00:00,11,14,9,MER,1.765,1.334,586.0,1.6,49.0,41.0,90.0,10.0,35.0,27.0,4.0,76.0,18.0,2.4,341.0,62.0
7267,2015-09-14 12:00:00,12,14,9,MER,3.6889999999999996,2.9530000000000003,586.0,1.0,19.0,32.0,51.0,34.0,39.0,19.0,3.0,67.0,19.8,2.1,18.0,59.0
7269,2015-09-14 13:00:00,13,14,9,MER,2.551,2.148,586.0,0.7,5.0,26.0,31.0,56.0,42.0,18.0,4.0,61.0,20.8,1.7,45.0,60.0
7271,2015-09-14 14:00:00,14,14,9,MER,2.274,1.7890000000000001,585.0,0.8,6.0,28.0,34.0,72.0,45.0,19.0,6.0,55.0,21.9,1.6,36.0,64.0
7273,2015-09-14 15:00:00,15,14,9,MER,0.755,0.505,584.0,0.9,7.0,36.0,43.0,66.0,68.0,25.0,6.0,54.0,21.9,1.7,40.0,93.0
7275,2015-09-14 16:00:00,16,14,9,MER,0.177,0.091,584.0,1.0,10.0,32.0,43.0,34.0,29.0,17.0,3.0,67.0,20.0,4.0,146.0,46.0
7277,2015-09-14 17:00:00,17,14,9,MER,0.23800000000000002,0.09300000000000001,584.0,1.6,27.0,55.0,82.0,15.0,49.0,20.0,3.0,82.0,17.5,3.1,194.0,68.0
7279,2015-09-14 18:00:00,18,14,9,MER,0.324,0.077,584.0,2.0,49.0,65.0,115.0,10.0,56.0,26.0,5.0,77.0,17.9,2.2,240.0,82.0
7281,2015-09-14 19:00:00,19,14,9,MER,0.096,0.013999999999999999,584.0,1.8,30.0,69.0,100.0,5.0,57.0,24.0,4.0,76.0,18.1,1.1,161.0,81.0
7283,2015-09-14 20:00:00,20,14,9,MER,0.0,0.0,585.0,1.8,35.0,73.0,108.0,2.0,44.0,22.0,5.0,72.0,18.5,1.6,10.0,66.0
7285,2015-09-14 21:00:00,21,14,9,MER,0.0,0.0,586.0,1.2,20.0,55.0,75.0,5.0,21.0,15.0,6.0,73.0,18.0,3.5,324.0,36.0
7287,2015-09-14 22:00:00,22,14,9,MER,0.0,0.0,586.0,0.9,14.0,50.0,64.0,6.0,20.0,7.0,3.0,91.0,15.7,2.9,304.0,27.0
7289,2015-09-14 23:00:00,23,14,9,MER,0.0,0.0,587.0,0.6,4.0,31.0,34.0,22.0,19.0,5.0,3.0,89.0,15.5,2.9,298.0,24.0
7291,2015-09-14 00:00:00,0,14,9,MER,0.0,0.0,586.0,0.5,2.0,21.0,23.0,30.0,13.0,3.0,4.0,87.0,15.5,2.4,313.0,16.0
7294,2015-10-14 01:00:00,1,14,10,TLA,0.0,0.0,585.0,0.4,1.0,12.0,14.0,22.0,22.0,11.0,1.0,62.0,16.0,1.2,12.0,33.0
7296,2015-10-14 02:00:00,2,14,10,TLA,0.0,0.0,585.0,0.5,1.0,20.0,21.0,14.0,27.0,15.0,2.0,64.0,15.7,1.5,330.0,42.0
7304,2015-10-14 09:00:00,9,14,10,TLA,1.416,0.598,585.0,1.0,31.0,26.0,58.0,20.0,17.0,21.0,2.0,57.0,16.8,0.8,251.0,37.0
7306,2015-10-14 10:00:00,10,14,10,TLA,2.313,1.453,585.0,0.9,25.0,26.0,51.0,25.0,15.0,27.0,2.0,51.0,17.9,1.2,277.0,41.0
7308,2015-10-14 11:00:00,11,14,10,TLA,2.424,1.993,585.0,0.8,15.0,21.0,38.0,35.0,15.0,30.0,2.0,48.0,18.5,2.4,356.0,45.0
7310,2015-10-14 12:00:00,12,14,10,TLA,2.011,1.8430000000000002,585.0,1.0,19.0,25.0,44.0,32.0,27.0,36.0,3.0,50.0,18.8,2.7,355.0,63.0
7312,2015-10-14 13:00:00,13,14,10,TLA,3.147,2.985,584.0,0.7,10.0,19.0,30.0,40.0,20.0,32.0,2.0,48.0,19.5,3.1,313.0,52.0
7314,2015-10-14 14:00:00,14,14,10,TLA,1.327,1.207,584.0,0.7,11.0,22.0,33.0,32.0,1.0,28.0,2.0,49.0,19.5,3.3,331.0,29.0
7316,2015-10-14 15:00:00,15,14,10,TLA,0.841,0.649,583.0,0.7,15.0,26.0,40.0,23.0,19.0,33.0,6.0,53.0,18.7,3.8,322.0,51.0
7318,2015-10-14 16:00:00,16,14,10,TLA,1.317,0.804,583.0,0.7,15.0,24.0,39.0,23.0,20.0,34.0,4.0,51.0,19.1,3.4,324.0,55.0
7320,2015-10-14 17:00:00,17,14,10,TLA,1.0090000000000001,0.43,583.0,0.7,17.0,20.0,37.0,24.0,18.0,34.0,5.0,48.0,19.5,3.2,335.0,52.0
7322,2015-10-14 18:00:00,18,14,10,TLA,0.18,0.02,583.0,0.8,15.0,27.0,43.0,16.0,21.0,35.0,4.0,58.0,18.3,4.0,311.0,56.0
7324,2015-10-14 19:00:00,19,14,10,TLA,0.03,0.0,583.0,0.6,12.0,24.0,35.0,13.0,25.0,35.0,2.0,61.0,17.4,4.6,337.0,60.0
7326,2015-10-14 20:00:00,20,14,10,TLA,0.0,0.0,584.0,0.6,7.0,21.0,27.0,13.0,22.0,26.0,2.0,66.0,16.1,3.9,343.0,48.0
7328,2015-10-14 21:00:00,21,14,10,TLA,0.0,0.0,584.0,0.6,10.0,24.0,35.0,8.0,1.0,17.0,2.0,70.0,15.5,4.1,341.0,18.0
7330,2015-10-14 22:00:00,22,14,10,TLA,0.0,0.0,585.0,0.6,9.0,22.0,32.0,8.0,13.0,13.0,2.0,71.0,15.0,3.3,346.0,27.0
7332,2015-10-14 23:00:00,23,14,10,TLA,0.0,0.0,585.0,0.5,6.0,22.0,28.0,8.0,2.0,10.0,3.0,73.0,14.8,2.8,352.0,13.0
7334,2015-10-14 00:00:00,0,14,10,TLA,0.0,0.0,585.0,0.5,2.0,18.0,20.0,11.0,13.0,8.0,2.0,73.0,14.8,2.4,318.0,21.0
7336,2015-11-14 01:00:00,1,14,11,TLA,0.0,0.0,584.0,0.5,10.0,26.0,36.0,3.0,6.0,14.0,4.0,71.0,14.0,2.2,339.0,20.0
7338,2015-11-14 02:00:00,2,14,11,TLA,0.0,0.0,584.0,0.4,4.0,22.0,26.0,7.0,8.0,11.0,3.0,72.0,13.7,2.3,325.0,19.0
7340,2015-11-14 03:00:00,3,14,11,TLA,0.0,0.0,584.0,0.3,2.0,13.0,15.0,12.0,7.0,7.0,2.0,72.0,13.7,1.8,336.0,14.0
7342,2015-11-14 04:00:00,4,14,11,TLA,0.0,0.0,584.0,0.4,4.0,21.0,25.0,5.0,8.0,12.0,3.0,73.0,13.5,2.2,335.0,20.0
7344,2015-11-14 05:00:00,5,14,11,TLA,0.0,0.0,584.0,0.3,3.0,17.0,20.0,9.0,3.0,7.0,2.0,73.0,13.4,1.8,324.0,9.0
7346,2015-11-14 06:00:00,6,14,11,TLA,0.0,0.0,584.0,0.4,10.0,24.0,35.0,3.0,14.0,18.0,4.0,73.0,13.6,1.7,340.0,32.0
7348,2015-11-14 07:00:00,7,14,11,TLA,0.006,0.0,584.0,0.6,31.0,28.0,60.0,1.0,12.0,17.0,4.0,72.0,13.7,2.2,331.0,29.0
7350,2015-11-14 08:00:00,8,14,11,TLA,0.08900000000000001,0.001,584.0,0.6,24.0,23.0,47.0,4.0,14.0,13.0,3.0,73.0,13.7,2.4,326.0,27.0
7352,2015-11-14 09:00:00,9,14,11,TLA,1.099,0.391,585.0,0.7,25.0,19.0,45.0,11.0,10.0,17.0,3.0,70.0,14.4,3.2,316.0,27.0
7354,2015-11-14 10:00:00,10,14,11,TLA,1.6740000000000002,0.988,585.0,0.7,24.0,17.0,42.0,14.0,17.0,22.0,3.0,64.0,15.2,3.4,346.0,39.0
7356,2015-11-14 11:00:00,11,14,11,TLA,1.42,1.0959999999999999,585.0,0.7,17.0,18.0,34.0,18.0,25.0,24.0,3.0,57.0,16.2,3.1,348.0,49.0
7358,2015-11-14 12:00:00,12,14,11,TLA,2.081,1.8519999999999999,585.0,0.6,14.0,16.0,31.0,23.0,11.0,36.0,3.0,54.0,17.0,4.4,348.0,47.0
7360,2015-11-14 13:00:00,13,14,11,TLA,1.588,1.433,584.0,0.6,19.0,18.0,37.0,23.0,19.0,27.0,3.0,50.0,18.0,3.4,350.0,46.0
7362,2015-11-14 14:00:00,14,14,11,TLA,0.919,0.787,583.0,0.6,14.0,19.0,34.0,19.0,15.0,36.0,2.0,50.0,18.0,4.7,352.0,50.0
7364,2015-11-14 15:00:00,15,14,11,TLA,1.194,0.87,583.0,0.6,12.0,16.0,28.0,19.0,10.0,28.0,3.0,54.0,17.5,4.5,347.0,38.0
7366,2015-11-14 16:00:00,16,14,11,TLA,0.8909999999999999,0.475,583.0,0.6,15.0,19.0,34.0,16.0,17.0,30.0,3.0,57.0,17.1,3.8,335.0,48.0
7368,2015-11-14 17:00:00,17,14,11,TLA,0.45799999999999996,0.151,583.0,0.6,12.0,21.0,33.0,13.0,10.0,33.0,4.0,57.0,16.8,4.3,339.0,43.0
7370,2015-11-14 18:00:00,18,14,11,TLA,0.168,0.016,584.0,0.5,10.0,21.0,31.0,13.0,16.0,26.0,3.0,56.0,16.3,4.0,345.0,42.0
7372,2015-11-14 19:00:00,19,14,11,TLA,0.008,0.0,584.0,0.5,13.0,25.0,39.0,9.0,6.0,29.0,3.0,58.0,15.2,3.7,351.0,35.0
7374,2015-11-14 20:00:00,20,14,11,TLA,0.0,0.0,584.0,0.6,14.0,25.0,39.0,5.0,11.0,22.0,5.0,63.0,14.1,3.7,328.0,33.0
7376,2015-11-14 21:00:00,21,14,11,TLA,0.0,0.0,584.0,0.6,13.0,24.0,36.0,5.0,7.0,16.0,2.0,67.0,13.0,3.8,324.0,24.0
7378,2015-11-14 22:00:00,22,14,11,TLA,0.0,0.0,585.0,0.5,12.0,23.0,35.0,6.0,8.0,15.0,2.0,66.0,12.4,3.8,308.0,23.0
7380,2015-11-14 23:00:00,23,14,11,TLA,0.0,0.0,585.0,0.5,12.0,20.0,32.0,7.0,6.0,11.0,2.0,65.0,11.9,3.1,306.0,17.0
7382,2015-11-14 00:00:00,0,14,11,TLA,0.0,0.0,585.0,0.5,10.0,22.0,32.0,5.0,13.0,17.0,3.0,67.0,11.5,2.9,327.0,30.0
7384,2015-12-14 01:00:00,1,14,12,TLA,0.0,0.0,581.0,1.6,106.0,19.0,125.0,1.0,18.0,25.0,4.0,71.0,12.3,1.1,289.0,43.0
7386,2015-12-14 02:00:00,2,14,12,TLA,0.0,0.0,581.0,1.3,78.0,18.0,97.0,1.0,12.0,24.0,4.0,72.0,11.7,1.3,264.0,36.0
7388,2015-12-14 03:00:00,3,14,12,TLA,0.0,0.0,581.0,1.0,45.0,16.0,61.0,1.0,10.0,16.0,2.0,75.0,10.8,0.9,243.0,26.0
7390,2015-12-14 04:00:00,4,14,12,TLA,0.0,0.0,581.0,0.8,37.0,15.0,52.0,1.0,10.0,12.0,2.0,76.0,10.3,0.9,258.0,22.0
7392,2015-12-14 05:00:00,5,14,12,TLA,0.0,0.0,581.0,0.8,38.0,15.0,53.0,1.0,4.0,9.0,2.0,78.0,9.8,1.0,253.0,13.0
7394,2015-12-14 06:00:00,6,14,12,TLA,0.0,0.0,581.0,1.1,90.0,16.0,106.0,1.0,11.0,15.0,3.0,79.0,9.4,0.8,265.0,27.0
7396,2015-12-14 07:00:00,7,14,12,TLA,0.0,0.0,581.0,1.9,164.0,19.0,184.0,1.0,11.0,22.0,5.0,79.0,9.1,1.3,266.0,33.0
7398,2015-12-14 08:00:00,8,14,12,TLA,0.184,0.017,582.0,2.0,144.0,21.0,165.0,1.0,16.0,27.0,5.0,76.0,9.3,1.2,243.0,43.0
7400,2015-12-14 09:00:00,9,14,12,TLA,0.76,0.239,582.0,2.2,141.0,30.0,171.0,3.0,20.0,35.0,6.0,65.0,12.2,0.7,127.0,55.0
7402,2015-12-14 10:00:00,10,14,12,TLA,1.459,0.748,582.0,2.6,167.0,60.0,227.0,7.0,54.0,53.0,6.0,65.0,13.6,1.9,103.0,107.0
7404,2015-12-14 11:00:00,11,14,12,TLA,2.2969999999999997,1.547,582.0,1.3,41.0,38.0,80.0,21.0,34.0,30.0,3.0,59.0,15.6,2.2,95.0,64.0
7406,2015-12-14 12:00:00,12,14,12,TLA,2.87,2.221,582.0,1.1,26.0,35.0,60.0,31.0,33.0,28.0,4.0,54.0,17.1,2.1,102.0,61.0
7408,2015-12-14 13:00:00,13,14,12,TLA,2.911,2.331,581.0,1.0,22.0,35.0,57.0,44.0,39.0,30.0,4.0,49.0,18.6,1.5,87.0,69.0
7410,2015-12-14 14:00:00,14,14,12,TLA,2.8110000000000004,2.114,580.0,0.9,16.0,32.0,48.0,56.0,30.0,26.0,3.0,43.0,20.2,1.1,86.0,56.0
7412,2015-12-14 15:00:00,15,14,12,TLA,2.245,1.454,580.0,0.9,12.0,31.0,43.0,69.0,25.0,24.0,3.0,39.0,21.4,1.0,107.0,50.0
7414,2015-12-14 16:00:00,16,14,12,TLA,0.813,0.455,579.0,0.9,8.0,32.0,40.0,47.0,37.0,60.0,2.0,42.0,20.8,2.9,105.0,97.0
7416,2015-12-14 17:00:00,17,14,12,TLA,0.718,0.23800000000000002,579.0,1.0,15.0,36.0,51.0,27.0,17.0,56.0,2.0,44.0,20.2,3.5,91.0,72.0
7418,2015-12-14 18:00:00,18,14,12,TLA,0.281,0.037000000000000005,579.0,1.0,17.0,39.0,56.0,17.0,28.0,50.0,2.0,46.0,19.3,3.2,97.0,78.0
7420,2015-12-14 19:00:00,19,14,12,TLA,0.017,0.0,580.0,1.5,33.0,54.0,88.0,4.0,27.0,45.0,3.0,50.0,18.3,2.6,100.0,72.0
7422,2015-12-14 20:00:00,20,14,12,TLA,0.0,0.0,580.0,1.6,37.0,58.0,95.0,2.0,29.0,44.0,3.0,55.0,17.2,2.5,108.0,73.0
7424,2015-12-14 21:00:00,21,14,12,TLA,0.0,0.0,581.0,1.6,41.0,58.0,99.0,1.0,19.0,37.0,3.0,58.0,16.4,2.5,94.0,56.0
7426,2015-12-14 22:00:00,22,14,12,TLA,0.0,0.0,581.0,1.9,86.0,53.0,138.0,2.0,37.0,44.0,4.0,59.0,15.9,1.0,155.0,81.0
7428,2015-12-14 23:00:00,23,14,12,TLA,0.0,0.0,581.0,1.1,34.0,40.0,74.0,2.0,15.0,20.0,2.0,58.0,15.3,1.5,156.0,35.0
7430,2015-12-14 00:00:00,0,14,12,TLA,0.0,0.0,581.0,1.5,55.0,46.0,101.0,1.0,35.0,40.0,3.0,64.0,14.4,1.4,126.0,75.0
7431,2015-01-15 01:00:00,1,15,1,MER,0.0,0.0,586.0,1.2,24.0,51.0,75.0,4.0,27.0,33.0,7.0,52.0,12.6,1.5,270.0,59.0
7432,2015-01-15 02:00:00,2,15,1,MER,0.0,0.0,586.0,1.4,33.0,55.0,88.0,2.0,33.0,29.0,3.0,63.0,11.7,1.4,188.0,62.0
7433,2015-01-15 03:00:00,3,15,1,MER,0.0,0.0,586.0,0.9,9.0,43.0,53.0,8.0,30.0,22.0,2.0,66.0,10.9,1.3,183.0,52.0
7434,2015-01-15 04:00:00,4,15,1,MER,0.0,0.0,586.0,0.8,5.0,38.0,43.0,9.0,35.0,20.0,2.0,68.0,10.1,1.0,152.0,56.0
7435,2015-01-15 05:00:00,5,15,1,MER,0.0,0.0,586.0,1.1,25.0,44.0,69.0,2.0,36.0,21.0,2.0,72.0,9.5,0.9,154.0,57.0
