,fecha,id_station,CO,NO,NO2,NOX,O3,PM2.5,PMCO,SO2,PM10,RH,TMP,WSP,WDR,PA,UVA,UVB,hora,dia,mes
59348,2018-03-08,TLA,1.6,118.0,29.0,148.0,1.0,23.0,27.0,4.0,51.0,73.0,9.8,1.2,260.0,583.0,0.0,0.0, 08,08,03
59369,2018-03-08,MER,1.5,119.0,53.0,171.0,5.0,36.0,44.0,7.0,80.0,71.0,12.4,1.1,22.0,587.0,0.0,0.0, 09,08,03
59397,2018-03-08,MER,1.4,96.0,76.0,172.0,13.0,32.0,47.0,8.0,79.0,64.0,14.3,1.4,45.0,587.0,0.0,0.0, 10,08,03
59425,2018-03-08,MER,1.3,57.0,80.0,136.0,27.0,56.0,50.0,5.0,106.0,55.0,16.8,1.4,26.0,587.0,0.0,0.0, 11,08,03
59453,2018-03-08,MER,0.8,22.0,56.0,79.0,54.0,63.0,51.0,3.0,114.0,47.0,18.8,1.8,80.0,587.0,0.0,0.0, 12,08,03
59460,2018-03-08,TLA,0.7,20.0,41.0,61.0,43.0,43.0,65.0,4.0,108.0,39.0,19.3,0.7,282.0,584.0,0.0,0.0, 12,08,03
59481,2018-03-08,MER,0.7,13.0,43.0,56.0,73.0,53.0,49.0,2.0,102.0,37.0,21.1,2.0,338.0,586.0,0.0,0.0, 13,08,03
59488,2018-03-08,TLA,0.7,12.0,30.0,42.0,55.0,44.0,35.0,4.0,79.0,31.0,21.0,0.8,336.0,583.0,0.0,0.0, 13,08,03
59509,2018-03-08,MER,0.5,8.0,35.0,43.0,79.0,36.0,41.0,1.0,78.0,29.0,22.1,1.9,303.0,585.0,0.0,0.0, 14,08,03
59516,2018-03-08,TLA,0.4,9.0,31.0,40.0,59.0,28.0,29.0,2.0,57.0,25.0,22.0,0.7,304.0,582.0,0.0,0.0, 14,08,03
59537,2018-03-08,MER,0.4,2.0,26.0,28.0,100.0,47.0,31.0,1.0,78.0,27.0,22.8,1.7,99.0,585.0,0.0,0.0, 15,08,03
59544,2018-03-08,TLA,0.3,4.0,19.0,23.0,69.0,25.0,27.0,2.0,52.0,23.0,23.1,1.6,238.0,582.0,0.0,0.0, 15,08,03
59565,2018-03-08,MER,0.5,6.0,38.0,44.0,105.0,29.0,29.0,1.0,58.0,26.0,23.6,2.1,236.0,584.0,0.0,0.0, 16,08,03
59572,2018-03-08,TLA,0.3,4.0,18.0,22.0,76.0,15.0,27.0,1.0,42.0,22.0,23.5,0.8,260.0,581.0,0.0,0.0, 16,08,03
59593,2018-03-08,MER,0.6,6.0,39.0,44.0,104.0,44.0,31.0,1.0,76.0,26.0,23.6,1.9,324.0,584.0,0.0,0.0, 17,08,03
59600,2018-03-08,TLA,0.3,5.0,21.0,25.0,77.0,16.0,31.0,1.0,47.0,21.0,24.5,0.5,287.0,581.0,0.0,0.0, 17,08,03
59621,2018-03-08,MER,0.6,7.0,44.0,51.0,93.0,35.0,30.0,1.0,64.0,25.0,23.5,1.3,282.0,584.0,0.0,0.0, 18,08,03
59628,2018-03-08,TLA,0.3,4.0,26.0,30.0,70.0,19.0,31.0,1.0,50.0,23.0,23.3,1.3,320.0,581.0,0.0,0.0, 18,08,03
59649,2018-03-08,MER,0.4,1.0,31.0,32.0,64.0,35.0,30.0,1.0,65.0,38.0,22.1,3.0,157.0,584.0,0.0,0.0, 19,08,03
59656,2018-03-08,TLA,0.5,12.0,38.0,50.0,47.0,40.0,7.0,3.0,47.0,26.0,22.4,1.8,330.0,581.0,0.0,0.0, 19,08,03
59677,2018-03-08,MER,0.4,6.0,32.0,38.0,47.0,23.0,43.0,1.0,66.0,42.0,20.9,3.0,223.0,584.0,0.0,0.0, 20,08,03
59684,2018-03-08,TLA,0.5,6.0,36.0,42.0,32.0,12.0,44.0,3.0,55.0,35.0,20.6,2.7,236.0,582.0,0.0,0.0, 20,08,03
59705,2018-03-08,MER,0.6,11.0,42.0,53.0,30.0,25.0,38.0,1.0,63.0,45.0,19.9,2.1,230.0,585.0,0.0,0.0, 21,08,03
59712,2018-03-08,TLA,0.4,6.0,31.0,37.0,26.0,32.0,24.0,1.0,56.0,39.0,19.3,2.1,243.0,582.0,0.0,0.0, 21,08,03
59733,2018-03-08,MER,0.5,4.0,40.0,44.0,34.0,28.0,28.0,1.0,56.0,48.0,19.5,1.4,18.0,585.0,0.0,0.0, 22,08,03
59740,2018-03-08,TLA,0.5,9.0,30.0,38.0,23.0,40.0,3.0,2.0,43.0,40.0,19.2,2.3,279.0,582.0,0.0,0.0, 22,08,03
59761,2018-03-08,MER,0.5,4.0,36.0,40.0,30.0,22.0,26.0,1.0,48.0,46.0,19.5,1.7,224.0,585.0,0.0,0.0, 23,08,03
59768,2018-03-08,TLA,0.3,6.0,32.0,38.0,23.0,29.0,28.0,6.0,56.0,42.0,18.6,2.8,290.0,582.0,0.0,0.0, 23,08,03
59789,2018-03-08,MER,0.3,4.0,30.0,34.0,28.0,28.0,21.0,5.0,50.0,47.0,19.1,3.2,299.0,585.0,0.0,0.0, 00,08,03
59796,2018-03-08,TLA,0.2,3.0,29.0,32.0,20.0,5.0,48.0,8.0,53.0,44.0,17.5,2.6,318.0,583.0,0.0,0.0, 00,08,03
60536,2018-05-08,MER,0.1,3.0,17.0,20.0,14.0,6.0,13.0,1.0,19.0,61.0,16.1,2.8,318.0,587.0,0.0,0.0, 01,08,05
60566,2018-05-08,MER,0.1,3.0,24.0,27.0,8.0,7.0,16.0,2.0,22.0,65.0,15.6,3.2,321.0,587.0,0.0,0.0, 02,08,05
60596,2018-05-08,MER,0.1,3.0,22.0,26.0,7.0,11.0,19.0,17.0,30.0,69.0,15.0,2.5,311.0,587.0,0.0,0.0, 03,08,05
60626,2018-05-08,MER,0.2,9.0,27.0,36.0,2.0,10.0,17.0,27.0,27.0,71.0,14.8,2.2,299.0,587.0,0.0,0.0, 04,08,05
60656,2018-05-08,MER,0.2,24.0,29.0,52.0,1.0,21.0,20.0,59.0,41.0,73.0,14.6,2.5,301.0,587.0,0.0,0.0, 05,08,05
60686,2018-05-08,MER,0.4,48.0,29.0,77.0,1.0,25.0,20.0,55.0,46.0,74.0,14.5,2.4,316.0,587.0,0.042,0.0, 06,08,05
60716,2018-05-08,MER,0.6,59.0,30.0,90.0,1.0,29.0,29.0,49.0,58.0,73.0,14.5,2.0,319.0,587.0,0.095,0.015, 07,08,05
60746,2018-05-08,MER,0.7,61.0,30.0,91.0,2.0,22.0,33.0,34.0,55.0,72.0,14.8,2.1,315.0,587.0,0.39299999999999996,0.11, 08,08,05
60776,2018-05-08,MER,0.6,45.0,32.0,77.0,3.0,14.0,31.0,30.0,45.0,71.0,15.1,1.4,40.0,588.0,0.574,0.263, 09,08,05
60805,2018-05-08,MER,0.5,34.0,28.0,62.0,9.0,26.0,27.0,32.0,53.0,71.0,15.3,2.1,111.0,588.0,1.6580000000000001,1.133, 10,08,05
60832,2018-05-08,MER,0.5,29.0,32.0,61.0,12.0,40.0,28.0,25.0,68.0,68.0,16.1,1.5,91.0,588.0,1.756,1.4040000000000001, 11,08,05
60858,2018-05-08,MER,0.6,24.0,36.0,60.0,17.0,34.0,25.0,16.0,59.0,65.0,17.0,1.7,104.0,588.0,1.685,1.4969999999999999, 12,08,05
60884,2018-05-08,MER,0.5,14.0,34.0,48.0,26.0,33.0,34.0,9.0,67.0,61.0,17.6,1.4,105.0,587.0,1.4980000000000002,1.341, 13,08,05
60910,2018-05-08,MER,0.8,38.0,43.0,81.0,14.0,46.0,32.0,6.0,78.0,75.0,15.9,2.8,338.0,587.0,0.608,0.496, 14,08,05
60937,2018-05-08,MER,0.8,35.0,43.0,78.0,10.0,37.0,21.0,5.0,57.0,80.0,14.4,2.1,354.0,586.0,0.816,0.643, 15,08,05
60965,2018-05-08,MER,0.8,35.0,45.0,81.0,13.0,24.0,10.0,5.0,34.0,69.0,15.9,1.9,337.0,586.0,1.045,0.728, 16,08,05
60994,2018-05-08,MER,1.1,47.0,51.0,98.0,9.0,26.0,14.0,6.0,40.0,77.0,15.8,1.7,244.0,586.0,0.748,0.34700000000000003, 17,08,05
61023,2018-05-08,MER,1.1,39.0,49.0,88.0,7.0,23.0,15.0,6.0,38.0,84.0,14.7,2.1,265.0,586.0,0.162,0.006999999999999999, 18,08,05
61052,2018-05-08,MER,1.0,33.0,45.0,79.0,4.0,36.0,13.0,9.0,49.0,88.0,14.1,1.6,215.0,586.0,0.035,0.0, 19,08,05
61081,2018-05-08,MER,0.8,23.0,45.0,69.0,1.0,22.0,9.0,10.0,31.0,88.0,13.8,1.5,171.0,587.0,0.0,0.0, 20,08,05
61110,2018-05-08,MER,0.8,28.0,45.0,73.0,1.0,13.0,8.0,8.0,21.0,85.0,14.1,1.1,176.0,587.0,0.0,0.0, 21,08,05
61139,2018-05-08,MER,0.9,34.0,45.0,79.0,0.0,10.0,8.0,7.0,18.0,85.0,14.4,1.2,152.0,587.0,0.0,0.0, 22,08,05
61168,2018-05-08,MER,0.9,32.0,45.0,77.0,0.0,11.0,7.0,6.0,19.0,85.0,14.5,0.8,146.0,587.0,0.0,0.0, 23,08,05
61197,2018-05-08,MER,0.8,23.0,43.0,66.0,1.0,15.0,11.0,5.0,26.0,85.0,14.5,0.6,164.0,587.0,0.0,0.0, 00,08,05
61225,2018-06-08,MER,0.1,0.0,12.0,11.0,30.0,5.0,13.0,1.0,18.0,60.0,17.2,2.5,354.0,587.0,0.0,0.0, 01,08,06
61233,2018-06-08,TLA,0.1,2.0,20.0,22.0,17.0,13.0,13.0,4.0,27.0,57.0,16.0,3.1,314.0,584.0,0.0,0.0, 01,08,06
61253,2018-06-08,MER,0.1,1.0,17.0,17.0,25.0,9.0,10.0,2.0,19.0,60.0,17.1,3.1,285.0,586.0,0.0,0.0, 02,08,06
61261,2018-06-08,TLA,0.1,0.0,9.0,10.0,25.0,12.0,12.0,1.0,23.0,58.0,15.8,3.5,313.0,583.0,0.0,0.0, 02,08,06
61281,2018-06-08,MER,0.1,1.0,20.0,20.0,21.0,9.0,15.0,3.0,25.0,62.0,16.6,3.3,298.0,586.0,0.0,0.0, 03,08,06
61289,2018-06-08,TLA,0.1,1.0,18.0,18.0,18.0,9.0,11.0,1.0,19.0,59.0,15.4,3.3,322.0,583.0,0.0,0.0, 03,08,06
61309,2018-06-08,MER,0.1,3.0,19.0,20.0,21.0,9.0,13.0,3.0,22.0,63.0,16.1,3.7,312.0,586.0,0.0,0.0, 04,08,06
61317,2018-06-08,TLA,0.1,1.0,15.0,16.0,18.0,18.0,12.0,4.0,30.0,59.0,15.5,2.7,313.0,583.0,0.0,0.0, 04,08,06
61337,2018-06-08,MER,0.3,10.0,29.0,39.0,10.0,14.0,14.0,6.0,28.0,65.0,16.0,3.0,319.0,586.0,0.0,0.0, 05,08,06
61345,2018-06-08,TLA,0.2,7.0,28.0,35.0,4.0,8.0,10.0,36.0,17.0,65.0,14.9,2.7,305.0,583.0,0.0,0.0, 05,08,06
61365,2018-06-08,MER,0.6,30.0,40.0,69.0,1.0,11.0,18.0,12.0,29.0,67.0,15.8,2.2,308.0,586.0,0.001,0.0, 06,08,06
61373,2018-06-08,TLA,0.3,15.0,33.0,48.0,2.0,17.0,9.0,32.0,26.0,66.0,14.5,2.6,307.0,583.0,0.0,0.0, 06,08,06
61393,2018-06-08,MER,0.9,51.0,40.0,90.0,1.0,16.0,25.0,21.0,40.0,68.0,15.7,2.2,314.0,586.0,0.16699999999999998,0.027999999999999997, 07,08,06
61401,2018-06-08,TLA,0.6,34.0,35.0,69.0,1.0,13.0,15.0,24.0,28.0,66.0,14.6,2.0,314.0,583.0,0.0,0.0, 07,08,06
61421,2018-06-08,MER,1.0,66.0,40.0,105.0,4.0,26.0,29.0,19.0,55.0,66.0,16.3,1.6,301.0,587.0,0.691,0.21600000000000003, 08,08,06
61429,2018-06-08,TLA,0.8,48.0,34.0,82.0,4.0,15.0,23.0,19.0,38.0,64.0,15.3,1.9,308.0,584.0,0.0,0.0, 08,08,06
61449,2018-06-08,MER,0.9,48.0,41.0,88.0,10.0,22.0,31.0,23.0,53.0,62.0,17.3,1.4,297.0,587.0,1.514,0.763, 09,08,06
61457,2018-06-08,TLA,0.8,48.0,39.0,88.0,7.0,23.0,41.0,18.0,64.0,59.0,16.5,1.7,298.0,584.0,0.0,0.0, 09,08,06
61477,2018-06-08,MER,0.7,28.0,38.0,66.0,25.0,27.0,32.0,15.0,59.0,57.0,18.7,1.6,350.0,587.0,3.1310000000000002,2.064, 10,08,06
61485,2018-06-08,TLA,0.7,44.0,35.0,78.0,16.0,24.0,33.0,13.0,58.0,54.0,17.9,1.7,320.0,584.0,0.0,0.0, 10,08,06
61505,2018-06-08,MER,0.5,17.0,33.0,48.0,42.0,32.0,31.0,6.0,63.0,48.0,20.6,2.2,36.0,587.0,4.138,3.3369999999999997, 11,08,06
61513,2018-06-08,TLA,0.7,21.0,34.0,57.0,33.0,23.0,38.0,7.0,61.0,46.0,19.8,1.1,1.0,584.0,0.0,0.0, 11,08,06
61533,2018-06-08,MER,0.2,5.0,20.0,24.0,61.0,33.0,30.0,2.0,63.0,42.0,21.8,3.0,22.0,587.0,5.073,4.5360000000000005, 12,08,06
61541,2018-06-08,TLA,0.5,14.0,24.0,38.0,50.0,27.0,38.0,5.0,65.0,38.0,21.4,1.9,344.0,584.0,0.0,0.0, 12,08,06
61561,2018-06-08,MER,0.2,3.0,19.0,21.0,75.0,26.0,27.0,2.0,53.0,38.0,23.1,2.2,17.0,586.0,4.897,4.447, 13,08,06
61569,2018-06-08,TLA,0.3,8.0,15.0,24.0,55.0,29.0,27.0,4.0,57.0,33.0,22.8,2.0,323.0,583.0,0.0,0.0, 13,08,06
61589,2018-06-08,MER,0.3,5.0,18.0,22.0,77.0,20.0,36.0,2.0,55.0,30.0,24.4,2.5,331.0,585.0,4.683,4.165, 14,08,06
61597,2018-06-08,TLA,0.3,7.0,14.0,22.0,58.0,22.0,33.0,2.0,55.0,28.0,24.0,1.8,308.0,583.0,0.0,0.0, 14,08,06
61617,2018-06-08,MER,0.2,6.0,18.0,23.0,73.0,11.0,28.0,1.0,39.0,25.0,25.8,2.5,338.0,585.0,4.853,3.969, 15,08,06
61625,2018-06-08,TLA,0.3,10.0,20.0,30.0,55.0,8.0,20.0,2.0,27.0,24.0,25.3,2.3,339.0,582.0,0.0,0.0, 15,08,06
61645,2018-06-08,MER,0.1,2.0,16.0,18.0,65.0,16.0,29.0,1.0,45.0,24.0,25.7,3.0,30.0,584.0,2.08,1.454, 16,08,06
61653,2018-06-08,TLA,0.3,8.0,16.0,23.0,49.0,9.0,27.0,1.0,36.0,24.0,25.6,3.5,345.0,582.0,0.0,0.0, 16,08,06
61672,2018-06-08,MER,0.1,3.0,21.0,24.0,57.0,10.0,27.0,1.0,37.0,25.0,25.7,3.0,27.0,584.0,1.347,0.6920000000000001, 17,08,06
61680,2018-06-08,TLA,0.2,9.0,16.0,25.0,45.0,15.0,38.0,1.0,53.0,22.0,25.7,3.5,341.0,581.0,0.0,0.0, 17,08,06
61700,2018-06-08,MER,0.2,2.0,24.0,25.0,54.0,6.0,30.0,1.0,36.0,30.0,25.1,3.7,93.0,584.0,0.575,0.172, 18,08,06
61708,2018-06-08,TLA,0.3,8.0,21.0,30.0,36.0,10.0,35.0,2.0,44.0,26.0,24.8,4.4,345.0,581.0,0.0,0.0, 18,08,06
61728,2018-06-08,MER,0.4,6.0,30.0,35.0,42.0,10.0,30.0,1.0,40.0,38.0,23.5,3.0,48.0,584.0,0.14300000000000002,0.0, 19,08,06
61736,2018-06-08,TLA,0.4,15.0,18.0,33.0,26.0,9.0,37.0,1.0,45.0,35.0,23.3,4.0,21.0,582.0,0.0,0.0, 19,08,06
61756,2018-06-08,MER,0.4,9.0,28.0,36.0,30.0,10.0,33.0,1.0,43.0,70.0,17.9,3.2,321.0,586.0,0.0,0.0, 20,08,06
61764,2018-06-08,TLA,0.3,16.0,29.0,43.0,18.0,10.0,39.0,3.0,49.0,54.0,19.2,2.7,35.0,583.0,0.0,0.0, 20,08,06
61784,2018-06-08,MER,0.4,10.0,26.0,35.0,17.0,19.0,24.0,1.0,43.0,85.0,16.2,3.3,340.0,586.0,0.0,0.0, 21,08,06
61792,2018-06-08,TLA,0.4,13.0,21.0,34.0,17.0,27.0,45.0,1.0,72.0,52.0,19.3,2.9,8.0,583.0,0.0,0.0, 21,08,06
61812,2018-06-08,MER,0.3,6.0,25.0,30.0,20.0,15.0,12.0,1.0,27.0,85.0,15.9,3.9,311.0,586.0,0.0,0.0, 22,08,06
61820,2018-06-08,TLA,0.4,14.0,24.0,38.0,13.0,12.0,23.0,2.0,35.0,70.0,16.7,1.2,62.0,584.0,0.0,0.0, 22,08,06
61840,2018-06-08,MER,0.4,6.0,27.0,32.0,23.0,13.0,8.0,1.0,21.0,76.0,16.7,2.8,260.0,587.0,0.0,0.0, 23,08,06
61848,2018-06-08,TLA,0.5,7.0,28.0,34.0,9.0,17.0,18.0,2.0,34.0,69.0,16.4,2.4,304.0,584.0,0.0,0.0, 23,08,06
61868,2018-06-08,MER,0.3,6.0,31.0,36.0,9.0,8.0,7.0,2.0,16.0,75.0,17.0,3.1,301.0,587.0,0.0,0.0, 00,08,06
61876,2018-06-08,TLA,0.3,2.0,20.0,22.0,13.0,14.0,13.0,1.0,27.0,65.0,16.5,3.2,324.0,584.0,0.0,0.0, 00,08,06
61896,2018-07-08,MER,0.1,6.0,26.0,32.0,7.0,5.0,11.0,3.0,16.0,71.0,16.6,2.1,282.0,587.0,0.0,0.0, 01,08,07
61905,2018-07-08,TLA,0.1,3.0,18.0,20.0,14.0,5.0,9.0,3.0,15.0,66.0,15.6,2.7,335.0,584.0,0.0,0.0, 01,08,07
61926,2018-07-08,MER,0.0,2.0,20.0,21.0,13.0,2.0,12.0,3.0,14.0,72.0,16.0,3.3,309.0,587.0,0.0,0.0, 02,08,07
61935,2018-07-08,TLA,0.1,1.0,16.0,17.0,14.0,11.0,13.0,3.0,24.0,67.0,15.5,2.8,315.0,584.0,0.0,0.0, 02,08,07
61956,2018-07-08,MER,0.0,2.0,16.0,17.0,14.0,12.0,13.0,2.0,25.0,74.0,15.7,2.7,316.0,587.0,0.0,0.0, 03,08,07
61965,2018-07-08,TLA,0.1,6.0,19.0,25.0,9.0,6.0,14.0,6.0,20.0,73.0,15.0,2.7,330.0,584.0,0.0,0.0, 03,08,07
61986,2018-07-08,MER,0.0,3.0,20.0,21.0,10.0,12.0,15.0,3.0,28.0,77.0,15.4,2.5,311.0,587.0,0.0,0.0, 04,08,07
61995,2018-07-08,TLA,0.1,3.0,20.0,23.0,9.0,16.0,13.0,7.0,29.0,73.0,14.8,2.0,328.0,584.0,0.0,0.0, 04,08,07
62016,2018-07-08,MER,0.1,8.0,25.0,31.0,5.0,17.0,6.0,4.0,23.0,78.0,15.4,2.1,305.0,587.0,0.0,0.0, 05,08,07
62025,2018-07-08,TLA,0.2,2.0,21.0,23.0,8.0,13.0,6.0,5.0,19.0,73.0,14.8,1.7,316.0,584.0,0.0,0.0, 05,08,07
62046,2018-07-08,MER,0.3,18.0,29.0,46.0,2.0,16.0,9.0,8.0,25.0,78.0,15.4,1.8,321.0,587.0,0.001,0.0, 06,08,07
62055,2018-07-08,TLA,0.3,5.0,21.0,27.0,6.0,11.0,10.0,9.0,21.0,72.0,14.9,1.3,316.0,584.0,0.0,0.0, 06,08,07
62076,2018-07-08,MER,0.4,29.0,29.0,57.0,2.0,21.0,16.0,12.0,37.0,78.0,15.4,1.1,317.0,587.0,0.136,0.024, 07,08,07
62085,2018-07-08,TLA,0.3,8.0,25.0,33.0,6.0,14.0,8.0,16.0,23.0,73.0,14.8,1.9,346.0,584.0,0.0,0.0, 07,08,07
62106,2018-07-08,MER,0.2,17.0,27.0,43.0,5.0,20.0,15.0,9.0,35.0,76.0,15.6,1.1,39.0,587.0,0.264,0.07, 08,08,07
62115,2018-07-08,TLA,0.3,10.0,18.0,28.0,10.0,15.0,8.0,29.0,24.0,73.0,14.7,2.7,348.0,584.0,0.0,0.0, 08,08,07
62136,2018-07-08,MER,0.3,25.0,25.0,49.0,9.0,16.0,15.0,12.0,32.0,73.0,16.3,1.5,310.0,588.0,0.978,0.424, 09,08,07
62145,2018-07-08,TLA,0.3,18.0,25.0,43.0,10.0,17.0,18.0,38.0,35.0,71.0,15.1,2.3,341.0,584.0,0.0,0.0, 09,08,07
62166,2018-07-08,MER,0.3,22.0,27.0,47.0,13.0,22.0,15.0,20.0,38.0,70.0,16.8,1.7,298.0,588.0,1.1520000000000001,0.7240000000000001, 10,08,07
62174,2018-07-08,TLA,0.4,19.0,19.0,37.0,16.0,19.0,11.0,23.0,30.0,64.0,16.8,1.5,314.0,585.0,0.0,0.0, 10,08,07
62195,2018-07-08,MER,0.3,19.0,25.0,43.0,23.0,35.0,17.0,20.0,52.0,65.0,18.1,1.7,347.0,588.0,3.06,2.309, 11,08,07
62204,2018-07-08,TLA,0.3,13.0,18.0,30.0,26.0,28.0,16.0,16.0,44.0,55.0,18.5,0.8,331.0,585.0,0.0,0.0, 11,08,07
62225,2018-07-08,MER,0.2,9.0,21.0,29.0,45.0,37.0,18.0,10.0,55.0,54.0,20.2,1.5,354.0,587.0,4.524,3.8539999999999996, 12,08,07
62234,2018-07-08,TLA,0.4,12.0,21.0,33.0,36.0,30.0,12.0,15.0,42.0,50.0,19.7,1.0,358.0,584.0,0.0,0.0, 12,08,07
62255,2018-07-08,MER,0.1,4.0,19.0,22.0,68.0,28.0,14.0,7.0,42.0,48.0,21.5,1.7,24.0,587.0,4.503,3.911, 13,08,07
62264,2018-07-08,TLA,0.4,12.0,23.0,35.0,51.0,31.0,14.0,12.0,45.0,44.0,21.2,1.4,16.0,584.0,0.0,0.0, 13,08,07
62284,2018-07-08,MER,0.1,2.0,19.0,21.0,72.0,39.0,17.0,5.0,55.0,44.0,22.0,3.0,28.0,586.0,2.611,2.12, 14,08,07
62293,2018-07-08,TLA,0.4,6.0,19.0,25.0,62.0,32.0,14.0,10.0,46.0,40.0,22.2,1.5,2.0,583.0,0.0,0.0, 14,08,07
62313,2018-07-08,MER,0.0,4.0,15.0,18.0,51.0,33.0,15.0,2.0,48.0,45.0,20.9,3.4,98.0,586.0,2.912,2.248, 15,08,07
62322,2018-07-08,TLA,0.6,12.0,28.0,42.0,38.0,28.0,12.0,8.0,41.0,56.0,18.9,2.2,32.0,583.0,0.0,0.0, 15,08,07
62342,2018-07-08,MER,0.2,5.0,21.0,24.0,56.0,14.0,14.0,2.0,28.0,52.0,20.1,3.3,192.0,586.0,1.597,1.05, 16,08,07
62351,2018-07-08,TLA,0.5,9.0,19.0,27.0,32.0,27.0,11.0,3.0,38.0,61.0,17.1,1.3,344.0,583.0,0.0,0.0, 16,08,07
62371,2018-07-08,MER,0.2,6.0,23.0,29.0,31.0,19.0,8.0,2.0,27.0,63.0,18.0,4.0,347.0,586.0,0.19899999999999998,0.065, 17,08,07
62380,2018-07-08,TLA,0.5,6.0,29.0,35.0,19.0,17.0,11.0,2.0,28.0,74.0,14.8,2.8,276.0,584.0,0.0,0.0, 17,08,07
62400,2018-07-08,MER,0.3,7.0,30.0,36.0,18.0,11.0,10.0,2.0,21.0,78.0,15.9,3.4,320.0,586.0,0.109,0.005, 18,08,07
62409,2018-07-08,TLA,0.5,6.0,26.0,32.0,18.0,17.0,12.0,1.0,29.0,81.0,14.3,2.4,278.0,584.0,0.0,0.0, 18,08,07
62429,2018-07-08,MER,0.3,7.0,29.0,35.0,17.0,13.0,8.0,2.0,22.0,85.0,15.2,2.6,292.0,587.0,0.08199999999999999,0.0, 19,08,07
62438,2018-07-08,TLA,0.6,10.0,26.0,36.0,15.0,7.0,4.0,1.0,11.0,80.0,14.6,2.2,299.0,584.0,0.0,0.0, 19,08,07
62458,2018-07-08,MER,0.2,7.0,27.0,33.0,16.0,16.0,7.0,3.0,22.0,81.0,15.6,1.5,281.0,587.0,0.0,0.0, 20,08,07
62467,2018-07-08,TLA,0.8,11.0,28.0,39.0,12.0,8.0,4.0,1.0,12.0,78.0,14.8,0.7,342.0,584.0,0.0,0.0, 20,08,07
62487,2018-07-08,MER,0.3,8.0,31.0,38.0,12.0,7.0,6.0,2.0,13.0,78.0,16.0,1.0,246.0,587.0,0.0,0.0, 21,08,07
62496,2018-07-08,TLA,0.6,10.0,35.0,46.0,5.0,5.0,6.0,2.0,10.0,79.0,14.8,0.7,178.0,584.0,0.0,0.0, 21,08,07
62516,2018-07-08,MER,0.3,5.0,30.0,34.0,12.0,12.0,6.0,2.0,17.0,76.0,16.1,1.1,173.0,588.0,0.0,0.0, 22,08,07
62525,2018-07-08,TLA,0.5,11.0,33.0,44.0,5.0,10.0,6.0,1.0,15.0,77.0,14.8,0.6,253.0,585.0,0.0,0.0, 22,08,07
62545,2018-07-08,MER,0.2,4.0,24.0,27.0,13.0,11.0,7.0,2.0,17.0,74.0,15.9,1.3,179.0,588.0,0.0,0.0, 23,08,07
62554,2018-07-08,TLA,0.6,18.0,35.0,52.0,1.0,6.0,4.0,1.0,10.0,79.0,14.8,0.4,307.0,585.0,0.0,0.0, 23,08,07
62574,2018-07-08,MER,0.2,5.0,27.0,31.0,8.0,11.0,13.0,2.0,24.0,72.0,15.7,1.2,171.0,588.0,0.0,0.0, 00,08,07
62583,2018-07-08,TLA,0.7,26.0,35.0,60.0,1.0,11.0,11.0,2.0,22.0,78.0,14.9,0.9,262.0,585.0,0.0,0.0, 00,08,07
62604,2018-08-08,MER,0.5,14.0,47.0,60.0,1.0,14.0,11.0,3.0,25.0,83.0,15.1,0.9,331.0,587.0,0.0,0.0, 01,08,08
62613,2018-08-08,TLA,0.5,15.0,37.0,51.0,2.0,22.0,9.0,1.0,31.0,79.0,14.9,1.2,261.0,584.0,0.0,0.0, 01,08,08
62633,2018-08-08,MER,0.5,13.0,45.0,57.0,2.0,22.0,11.0,3.0,32.0,82.0,15.3,1.4,307.0,587.0,0.0,0.0, 02,08,08
62642,2018-08-08,TLA,0.2,2.0,18.0,20.0,10.0,13.0,11.0,3.0,24.0,74.0,14.6,2.0,293.0,584.0,0.0,0.0, 02,08,08
62662,2018-08-08,MER,0.3,4.0,33.0,36.0,4.0,20.0,15.0,3.0,34.0,80.0,15.3,1.8,300.0,587.0,0.0,0.0, 03,08,08
62671,2018-08-08,TLA,0.1,1.0,12.0,13.0,9.0,18.0,9.0,20.0,27.0,74.0,14.5,1.7,314.0,584.0,0.0,0.0, 03,08,08
62691,2018-08-08,MER,0.1,10.0,25.0,34.0,4.0,37.0,14.0,15.0,51.0,79.0,15.2,1.6,292.0,587.0,0.0,0.0, 04,08,08
62700,2018-08-08,TLA,0.1,2.0,13.0,15.0,8.0,18.0,9.0,18.0,27.0,75.0,14.5,1.3,292.0,583.0,0.0,0.0, 04,08,08
62720,2018-08-08,MER,0.3,17.0,23.0,39.0,4.0,22.0,18.0,26.0,40.0,80.0,14.9,1.2,326.0,587.0,0.0,0.0, 05,08,08
62729,2018-08-08,TLA,0.3,12.0,19.0,32.0,3.0,16.0,12.0,17.0,28.0,75.0,14.4,1.3,315.0,583.0,0.0,0.0, 05,08,08
62749,2018-08-08,MER,0.7,54.0,28.0,81.0,1.0,22.0,19.0,17.0,41.0,83.0,14.6,1.5,334.0,586.0,0.0,0.0, 06,08,08
62758,2018-08-08,TLA,0.6,47.0,20.0,67.0,2.0,13.0,12.0,17.0,24.0,76.0,14.1,1.3,284.0,583.0,0.0,0.0, 06,08,08
62778,2018-08-08,MER,1.0,94.0,29.0,121.0,1.0,25.0,28.0,10.0,54.0,84.0,14.5,0.8,309.0,587.0,0.12,0.022000000000000002, 07,08,08
