,fecha,id_station,CO,NO,NO2,NOX,O3,PM2.5,PMCO,SO2,PM10,RH,TMP,WSP,WDR,PA,UVA,UVB,hora,dia,mes
141826,2017-11-16,TLA,0.5,12.0,23.0,36.0,51.0,22.0,23.0,5.0,45.0,17.0,21.8,1.5,337.0,583.0,3.09,1.7930000000000001, 15,16,11
141856,2017-11-16,TLA,0.4,13.0,26.0,41.0,47.0,13.0,27.0,3.0,39.0,16.0,22.5,2.0,317.0,582.0,2.2640000000000002,0.977, 16,16,11
141886,2017-11-16,TLA,0.3,9.0,24.0,32.0,44.0,21.0,28.0,2.0,49.0,17.0,22.4,2.4,313.0,582.0,1.3,0.311, 17,16,11
141916,2017-11-16,TLA,0.5,13.0,34.0,47.0,31.0,5.0,33.0,6.0,38.0,19.0,21.7,3.5,317.0,582.0,0.425,0.013999999999999999, 18,16,11
141946,2017-11-16,TLA,0.6,13.0,38.0,51.0,18.0,25.0,43.0,29.0,68.0,26.0,19.6,4.2,321.0,583.0,0.042,0.0, 19,16,11
141976,2017-11-16,TLA,0.7,33.0,40.0,72.0,4.0,42.0,50.0,17.0,92.0,38.0,17.8,4.0,330.0,583.0,0.0,0.0, 20,16,11
142006,2017-11-16,TLA,0.8,35.0,35.0,70.0,1.0,12.0,46.0,9.0,58.0,51.0,16.0,2.9,329.0,584.0,0.0,0.0, 21,16,11
142036,2017-11-16,TLA,0.6,23.0,31.0,54.0,2.0,18.0,32.0,6.0,50.0,56.0,14.4,3.1,320.0,584.0,0.0,0.0, 22,16,11
142066,2017-11-16,TLA,0.6,24.0,29.0,53.0,1.0,22.0,23.0,52.0,44.0,66.0,13.4,2.5,298.0,585.0,0.0,0.0, 23,16,11
142096,2017-11-16,TLA,0.4,15.0,30.0,45.0,3.0,16.0,15.0,52.0,31.0,70.0,12.5,2.5,296.0,585.0,0.0,0.0, 00,16,11
142123,2017-12-16,TLA,1.4,102.0,52.0,153.0,3.0,56.0,78.0,58.0,133.0,66.0,10.2,1.8,316.0,582.0,0.0,0.0, 01,16,12
142181,2017-12-16,TLA,1.0,83.0,45.0,128.0,3.0,47.0,43.0,42.0,89.0,70.0,9.1,2.2,314.0,582.0,0.0,0.0, 03,16,12
142210,2017-12-16,TLA,1.1,56.0,44.0,100.0,1.0,47.0,42.0,36.0,88.0,71.0,8.9,1.2,305.0,582.0,0.0,0.0, 04,16,12
142239,2017-12-16,TLA,1.3,79.0,41.0,120.0,2.0,40.0,40.0,22.0,80.0,70.0,8.8,1.2,283.0,582.0,0.0,0.0, 05,16,12
142268,2017-12-16,TLA,1.4,127.0,42.0,169.0,1.0,50.0,47.0,23.0,98.0,71.0,8.7,1.2,296.0,582.0,0.0,0.0, 06,16,12
142297,2017-12-16,TLA,1.8,172.0,43.0,215.0,3.0,57.0,50.0,18.0,107.0,71.0,9.1,0.3,80.0,582.0,0.0,0.0, 07,16,12
142326,2017-12-16,TLA,1.0,79.0,46.0,125.0,3.0,29.0,34.0,9.0,63.0,63.0,11.6,2.2,124.0,582.0,0.0,0.0, 08,16,12
142355,2017-12-16,TLA,0.8,43.0,37.0,80.0,9.0,21.0,28.0,7.0,49.0,58.0,13.4,3.2,116.0,582.0,0.0,0.0, 09,16,12
142384,2017-12-16,TLA,0.6,21.0,26.0,46.0,17.0,16.0,28.0,4.0,44.0,53.0,15.1,3.0,112.0,583.0,0.0,0.0, 10,16,12
142411,2017-12-16,TLA,0.4,14.0,16.0,30.0,23.0,16.0,35.0,3.0,50.0,44.0,17.1,3.1,132.0,583.0,0.0,0.0, 11,16,12
142439,2017-12-16,TLA,0.4,8.0,12.0,19.0,28.0,7.0,35.0,2.0,42.0,37.0,18.4,3.6,142.0,583.0,0.0,0.0, 12,16,12
142467,2017-12-16,TLA,0.3,5.0,9.0,14.0,32.0,5.0,25.0,2.0,31.0,29.0,19.7,3.8,137.0,582.0,0.0,0.0, 13,16,12
142495,2017-12-16,TLA,0.3,4.0,10.0,15.0,34.0,2.0,31.0,2.0,34.0,25.0,21.2,2.9,166.0,582.0,0.0,0.0, 14,16,12
142523,2017-12-16,TLA,0.3,6.0,11.0,17.0,32.0,2.0,34.0,2.0,36.0,23.0,21.7,4.0,208.0,582.0,0.0,0.0, 15,16,12
142551,2017-12-16,TLA,0.3,5.0,10.0,15.0,31.0,1.0,34.0,2.0,35.0,23.0,21.3,4.2,198.0,582.0,0.0,0.0, 16,16,12
142579,2017-12-16,TLA,0.3,6.0,12.0,18.0,30.0,13.0,14.0,2.0,26.0,26.0,20.8,3.8,214.0,582.0,0.0,0.0, 17,16,12
142608,2017-12-16,TLA,0.4,4.0,15.0,19.0,28.0,7.0,15.0,2.0,22.0,31.0,19.4,2.8,191.0,582.0,0.0,0.0, 18,16,12
142637,2017-12-16,TLA,0.4,2.0,22.0,24.0,22.0,16.0,14.0,2.0,31.0,39.0,17.6,2.9,139.0,582.0,0.0,0.0, 19,16,12
142666,2017-12-16,TLA,0.6,2.0,27.0,30.0,15.0,17.0,12.0,3.0,29.0,46.0,16.2,2.5,142.0,583.0,0.0,0.0, 20,16,12
142695,2017-12-16,TLA,0.6,6.0,32.0,38.0,11.0,26.0,20.0,3.0,46.0,50.0,15.5,2.8,118.0,583.0,0.0,0.0, 21,16,12
142724,2017-12-16,TLA,0.6,6.0,32.0,38.0,12.0,17.0,16.0,3.0,34.0,52.0,14.8,2.5,132.0,583.0,0.0,0.0, 22,16,12
142753,2017-12-16,TLA,0.8,10.0,35.0,46.0,9.0,22.0,19.0,3.0,40.0,55.0,14.1,1.7,135.0,583.0,0.0,0.0, 23,16,12
142782,2017-12-16,TLA,0.9,25.0,42.0,66.0,2.0,14.0,20.0,3.0,34.0,57.0,13.6,0.8,169.0,583.0,0.0,0.0, 00,16,12
142900,2017-01-17,TLA,0.7,13.0,43.0,56.0,8.0,24.0,23.0,5.0,47.0,57.0,9.8,0.5,199.0,582.0,0.0,0.0, 05,17,01
142929,2017-01-17,TLA,0.7,22.0,43.0,65.0,6.0,23.0,21.0,5.0,44.0,60.0,9.1,0.7,251.0,582.0,0.0,0.0, 06,17,01
142958,2017-01-17,TLA,1.4,86.0,47.0,134.0,3.0,34.0,33.0,6.0,67.0,62.0,8.6,0.7,253.0,582.0,0.0,0.0, 07,17,01
142987,2017-01-17,TLA,2.2,148.0,44.0,191.0,3.0,35.0,45.0,7.0,80.0,63.0,8.7,0.8,241.0,583.0,0.0,0.0, 08,17,01
143016,2017-01-17,TLA,3.1,195.0,56.0,251.0,5.0,40.0,78.0,10.0,118.0,54.0,11.4,0.5,161.0,583.0,0.0,0.0, 09,17,01
143045,2017-01-17,TLA,2.5,130.0,86.0,216.0,11.0,60.0,87.0,11.0,147.0,45.0,13.5,1.7,124.0,583.0,0.0,0.0, 10,17,01
143074,2017-01-17,TLA,1.6,51.0,68.0,118.0,32.0,47.0,56.0,8.0,103.0,39.0,15.8,1.2,101.0,583.0,0.0,0.0, 11,17,01
143102,2017-01-17,TLA,0.8,15.0,30.0,43.0,51.0,30.0,26.0,5.0,56.0,32.0,17.8,1.4,103.0,583.0,0.0,0.0, 12,17,01
143158,2017-01-17,TLA,0.9,13.0,42.0,55.0,70.0,26.0,35.0,5.0,60.0,28.0,20.3,0.8,270.0,582.0,0.0,0.0, 14,17,01
143186,2017-01-17,TLA,1.0,10.0,47.0,57.0,87.0,35.0,41.0,5.0,76.0,28.0,20.9,0.5,212.0,581.0,0.0,0.0, 15,17,01
143216,2017-01-17,TLA,1.3,16.0,67.0,82.0,81.0,43.0,51.0,6.0,95.0,27.0,21.3,1.2,13.0,581.0,0.0,0.0, 16,17,01
143246,2017-01-17,TLA,1.0,8.0,50.0,58.0,79.0,43.0,61.0,4.0,104.0,30.0,21.1,1.6,90.0,581.0,0.0,0.0, 17,17,01
143276,2017-01-17,TLA,0.8,8.0,46.0,54.0,41.0,36.0,74.0,2.0,109.0,37.0,19.7,3.8,104.0,581.0,0.0,0.0, 18,17,01
143306,2017-01-17,TLA,0.9,16.0,55.0,71.0,23.0,24.0,61.0,2.0,86.0,39.0,18.5,3.5,102.0,582.0,0.0,0.0, 19,17,01
143336,2017-01-17,TLA,1.0,16.0,56.0,72.0,13.0,12.0,46.0,3.0,58.0,42.0,17.3,2.6,120.0,582.0,0.0,0.0, 20,17,01
143366,2017-01-17,TLA,1.1,21.0,55.0,76.0,9.0,12.0,43.0,3.0,55.0,46.0,16.3,2.0,114.0,583.0,0.0,0.0, 21,17,01
143396,2017-01-17,TLA,1.3,42.0,64.0,106.0,3.0,28.0,49.0,3.0,77.0,47.0,15.8,1.9,103.0,583.0,0.0,0.0, 22,17,01
143426,2017-01-17,TLA,1.6,50.0,64.0,114.0,4.0,24.0,55.0,4.0,80.0,49.0,15.0,1.0,135.0,583.0,0.0,0.0, 23,17,01
143456,2017-01-17,TLA,1.5,66.0,61.0,126.0,2.0,27.0,48.0,4.0,74.0,53.0,13.7,0.3,326.0,583.0,0.0,0.0, 00,17,01
143480,2017-02-17,MER,0.4,1.0,20.0,21.0,18.0,18.0,21.0,1.0,39.0,51.0,13.8,2.5,120.0,586.0,0.0,0.0, 01,17,02
143513,2017-02-17,MER,0.3,0.0,13.0,14.0,23.0,15.0,15.0,1.0,30.0,56.0,13.1,2.7,122.0,586.0,0.0,0.0, 02,17,02
143546,2017-02-17,MER,0.3,0.0,12.0,12.0,24.0,17.0,13.0,1.0,31.0,56.0,12.9,1.9,127.0,585.0,0.0,0.0, 03,17,02
143579,2017-02-17,MER,0.3,2.0,15.0,17.0,23.0,16.0,13.0,1.0,29.0,56.0,12.5,2.4,121.0,585.0,0.0,0.0, 04,17,02
143612,2017-02-17,MER,0.3,1.0,12.0,12.0,24.0,29.0,12.0,1.0,41.0,56.0,12.3,3.1,120.0,585.0,0.0,0.0, 05,17,02
143645,2017-02-17,MER,0.4,2.0,19.0,21.0,18.0,9.0,12.0,1.0,22.0,58.0,12.0,3.5,130.0,585.0,0.0,0.0, 06,17,02
143677,2017-02-17,MER,0.7,11.0,33.0,44.0,7.0,22.0,18.0,1.0,40.0,62.0,11.6,3.0,131.0,585.0,0.0,0.0, 07,17,02
143709,2017-02-17,MER,1.0,23.0,36.0,59.0,5.0,16.0,22.0,2.0,38.0,60.0,11.6,1.4,151.0,586.0,0.0,0.0, 08,17,02
143741,2017-02-17,MER,0.8,19.0,25.0,44.0,18.0,21.0,23.0,1.0,44.0,54.0,12.8,2.2,127.0,586.0,0.0,0.0, 09,17,02
143772,2017-02-17,MER,0.5,10.0,16.0,26.0,28.0,11.0,20.0,1.0,31.0,47.0,14.6,2.9,118.0,586.0,0.0,0.0, 10,17,02
143803,2017-02-17,MER,0.6,11.0,17.0,28.0,31.0,20.0,23.0,1.0,44.0,38.0,16.8,2.9,118.0,586.0,0.0,0.0, 11,17,02
143834,2017-02-17,MER,0.5,13.0,12.0,25.0,29.0,9.0,36.0,1.0,45.0,22.0,19.3,6.2,207.0,586.0,0.0,0.0, 12,17,02
143865,2017-02-17,MER,0.5,18.0,12.0,29.0,31.0,13.0,40.0,1.0,53.0,22.0,20.2,6.0,203.0,585.0,0.0,0.0, 13,17,02
143896,2017-02-17,MER,0.5,15.0,14.0,29.0,35.0,12.0,39.0,1.0,51.0,21.0,20.3,4.6,230.0,584.0,0.0,0.0, 14,17,02
143928,2017-02-17,MER,0.5,14.0,15.0,29.0,35.0,18.0,52.0,1.0,70.0,20.0,21.0,4.8,243.0,584.0,0.0,0.0, 15,17,02
143960,2017-02-17,MER,0.5,13.0,16.0,29.0,38.0,4.0,54.0,2.0,59.0,17.0,21.3,4.8,264.0,583.0,0.0,0.0, 16,17,02
143993,2017-02-17,MER,0.6,15.0,18.0,33.0,35.0,12.0,35.0,2.0,47.0,17.0,21.4,4.5,245.0,583.0,0.0,0.0, 17,17,02
144025,2017-02-17,MER,0.6,14.0,19.0,32.0,33.0,1.0,37.0,1.0,38.0,19.0,20.5,4.6,249.0,583.0,0.0,0.0, 18,17,02
144121,2017-02-17,MER,0.8,14.0,37.0,52.0,8.0,21.0,22.0,1.0,43.0,28.0,16.6,2.6,176.0,585.0,0.0,0.0, 21,17,02
144153,2017-02-17,MER,0.9,24.0,40.0,64.0,5.0,12.0,24.0,2.0,36.0,31.0,16.0,2.5,212.0,585.0,0.0,0.0, 22,17,02
144185,2017-02-17,MER,0.7,17.0,34.0,51.0,8.0,9.0,21.0,2.0,30.0,34.0,15.2,2.8,223.0,585.0,0.0,0.0, 23,17,02
144217,2017-02-17,MER,0.9,28.0,37.0,66.0,4.0,11.0,21.0,2.0,32.0,36.0,14.6,1.7,205.0,585.0,0.0,0.0, 00,17,02
144258,2017-03-17,TLA,0.4,14.0,39.0,52.0,2.0,19.0,28.0,1.0,47.0,64.0,12.1,2.0,334.0,585.0,0.0,0.0, 01,17,03
144290,2017-03-17,TLA,0.1,3.0,23.0,26.0,13.0,20.0,16.0,3.0,37.0,67.0,11.7,1.9,313.0,585.0,0.0,0.0, 02,17,03
144322,2017-03-17,TLA,0.1,2.0,19.0,21.0,14.0,17.0,11.0,4.0,29.0,67.0,11.3,1.1,326.0,585.0,0.0,0.0, 03,17,03
144354,2017-03-17,TLA,0.2,21.0,35.0,55.0,1.0,19.0,26.0,4.0,46.0,70.0,10.8,1.3,307.0,584.0,0.0,0.0, 04,17,03
144386,2017-03-17,TLA,0.3,29.0,32.0,61.0,1.0,28.0,29.0,3.0,57.0,71.0,10.3,1.1,286.0,584.0,0.0,0.0, 05,17,03
144418,2017-03-17,TLA,0.5,54.0,28.0,82.0,1.0,26.0,33.0,2.0,59.0,71.0,9.8,1.1,269.0,584.0,0.0,0.0, 06,17,03
144450,2017-03-17,TLA,1.0,107.0,26.0,133.0,1.0,24.0,31.0,3.0,55.0,72.0,9.4,0.8,261.0,585.0,0.0,0.0, 07,17,03
144482,2017-03-17,TLA,1.6,164.0,33.0,197.0,1.0,34.0,41.0,5.0,75.0,69.0,10.3,0.8,254.0,585.0,0.0,0.0, 08,17,03
144513,2017-03-17,TLA,1.4,123.0,49.0,171.0,5.0,38.0,48.0,6.0,86.0,60.0,12.9,0.4,344.0,585.0,0.0,0.0, 09,17,03
144544,2017-03-17,TLA,1.5,116.0,69.0,184.0,13.0,56.0,62.0,9.0,119.0,53.0,15.1,0.6,120.0,585.0,0.0,0.0, 10,17,03
144575,2017-03-17,TLA,1.1,56.0,72.0,127.0,30.0,49.0,44.0,7.0,93.0,44.0,17.1,1.0,40.0,585.0,0.0,0.0, 11,17,03
144607,2017-03-17,TLA,0.5,24.0,36.0,59.0,45.0,35.0,31.0,3.0,66.0,30.0,18.8,2.5,354.0,585.0,0.0,0.0, 12,17,03
144639,2017-03-17,TLA,0.6,15.0,24.0,39.0,54.0,31.0,25.0,2.0,56.0,24.0,19.9,3.4,2.0,584.0,0.0,0.0, 13,17,03
144671,2017-03-17,TLA,0.3,13.0,18.0,30.0,59.0,23.0,17.0,2.0,40.0,17.0,21.0,2.8,0.0,584.0,0.0,0.0, 14,17,03
144702,2017-03-17,TLA,0.2,12.0,17.0,29.0,58.0,14.0,15.0,2.0,29.0,14.0,21.8,2.1,6.0,584.0,0.0,0.0, 15,17,03
144732,2017-03-17,TLA,0.4,23.0,28.0,51.0,54.0,22.0,18.0,25.0,40.0,11.0,22.1,2.9,350.0,583.0,0.0,0.0, 16,17,03
144763,2017-03-17,TLA,0.4,24.0,27.0,51.0,52.0,22.0,18.0,39.0,40.0,10.0,22.3,2.1,352.0,583.0,0.0,0.0, 17,17,03
144795,2017-03-17,TLA,0.4,15.0,25.0,40.0,51.0,22.0,20.0,25.0,43.0,11.0,21.7,2.8,348.0,583.0,0.0,0.0, 18,17,03
145102,2017-04-17,MER,0.6,12.0,35.0,47.0,4.0,28.0,11.0,3.0,39.0,82.0,12.4,1.9,67.0,586.0,0.0,0.0, 05,17,04
145133,2017-04-17,MER,0.7,17.0,33.0,50.0,4.0,23.0,16.0,3.0,38.0,83.0,11.9,1.5,348.0,586.0,0.0,0.0, 06,17,04
145164,2017-04-17,MER,1.1,57.0,37.0,94.0,1.0,23.0,22.0,6.0,45.0,79.0,12.4,3.3,314.0,587.0,0.034,0.003, 07,17,04
145195,2017-04-17,MER,1.1,55.0,44.0,99.0,2.0,43.0,22.0,5.0,65.0,78.0,12.6,1.4,263.0,587.0,0.316,0.086, 08,17,04
145226,2017-04-17,MER,1.2,48.0,37.0,85.0,10.0,39.0,23.0,4.0,61.0,73.0,14.0,2.9,164.0,587.0,1.625,0.718, 09,17,04
145256,2017-04-17,MER,0.7,16.0,26.0,42.0,29.0,28.0,15.0,3.0,43.0,60.0,16.0,2.4,152.0,587.0,3.0780000000000003,1.909, 10,17,04
145285,2017-04-17,MER,0.6,9.0,21.0,30.0,46.0,26.0,13.0,2.0,39.0,49.0,17.8,1.6,108.0,587.0,4.249,3.262, 11,17,04
145314,2017-04-17,MER,0.6,8.0,23.0,30.0,59.0,34.0,17.0,2.0,51.0,38.0,20.1,1.9,31.0,586.0,5.033,4.283, 12,17,04
145344,2017-04-17,MER,0.6,8.0,24.0,32.0,62.0,34.0,18.0,2.0,52.0,31.0,21.9,3.1,359.0,585.0,4.2860000000000005,3.721, 13,17,04
145374,2017-04-17,MER,0.5,2.0,18.0,21.0,80.0,21.0,20.0,2.0,42.0,29.0,22.5,2.5,60.0,585.0,3.8369999999999997,3.109, 14,17,04
145405,2017-04-17,MER,0.5,4.0,24.0,28.0,71.0,33.0,28.0,2.0,61.0,25.0,23.1,2.6,187.0,584.0,1.963,1.5290000000000001, 15,17,04
145436,2017-04-17,MER,0.6,4.0,30.0,34.0,63.0,32.0,47.0,2.0,78.0,43.0,18.8,4.8,259.0,584.0,0.155,0.051, 16,17,04
145467,2017-04-17,MER,0.7,5.0,32.0,38.0,42.0,10.0,19.0,2.0,29.0,49.0,17.4,2.9,156.0,584.0,0.8370000000000001,0.33299999999999996, 17,17,04
145498,2017-04-17,MER,1.0,14.0,46.0,61.0,40.0,36.0,28.0,2.0,64.0,47.0,18.2,2.4,203.0,584.0,0.574,0.11599999999999999, 18,17,04
145529,2017-04-17,MER,1.0,6.0,51.0,58.0,28.0,33.0,22.0,2.0,55.0,51.0,17.7,2.4,153.0,584.0,0.156,0.0, 19,17,04
145560,2017-04-17,MER,1.0,6.0,55.0,61.0,19.0,38.0,22.0,2.0,60.0,47.0,18.2,1.4,112.0,584.0,0.0,0.0, 20,17,04
145591,2017-04-17,MER,0.9,13.0,57.0,70.0,14.0,20.0,28.0,3.0,48.0,50.0,17.5,2.8,32.0,585.0,0.0,0.0, 21,17,04
145622,2017-04-17,MER,0.3,1.0,18.0,19.0,37.0,27.0,20.0,2.0,47.0,55.0,15.4,5.2,16.0,586.0,0.0,0.0, 22,17,04
145653,2017-04-17,MER,0.3,2.0,18.0,20.0,36.0,24.0,10.0,2.0,34.0,66.0,13.4,3.0,360.0,586.0,0.0,0.0, 23,17,04
145684,2017-04-17,MER,0.4,1.0,25.0,27.0,29.0,29.0,15.0,5.0,44.0,69.0,13.1,2.7,317.0,586.0,0.0,0.0, 00,17,04
145789,2017-05-17,MER,0.9,9.0,43.0,52.0,10.0,24.0,18.0,3.0,43.0,57.0,20.1,0.0,309.0,584.0,0.0,0.0, 04,17,05
145798,2017-05-17,TLA,0.3,1.0,24.0,25.0,23.0,33.0,24.0,2.0,57.0,53.0,18.4,1.3,251.0,581.0,0.0,0.0, 04,17,05
145821,2017-05-17,MER,1.9,40.0,54.0,93.0,3.0,47.0,32.0,4.0,80.0,57.0,19.7,0.4,307.0,584.0,0.0,0.0, 05,17,05
145830,2017-05-17,TLA,0.5,15.0,39.0,54.0,6.0,40.0,27.0,2.0,67.0,55.0,17.8,1.3,262.0,581.0,0.0,0.0, 05,17,05
145853,2017-05-17,MER,1.5,49.0,58.0,107.0,3.0,39.0,33.0,4.0,73.0,59.0,19.3,0.4,299.0,584.0,0.0,0.0, 06,17,05
145862,2017-05-17,TLA,0.8,34.0,49.0,82.0,2.0,41.0,36.0,3.0,77.0,54.0,17.3,1.3,256.0,581.0,0.0,0.0, 06,17,05
145884,2017-05-17,MER,1.7,69.0,59.0,128.0,2.0,56.0,43.0,5.0,99.0,60.0,18.7,0.7,5.0,585.0,0.17800000000000002,0.031, 07,17,05
145893,2017-05-17,TLA,1.5,103.0,51.0,154.0,2.0,45.0,54.0,4.0,99.0,55.0,17.4,1.1,262.0,582.0,0.19,0.031, 07,17,05
145915,2017-05-17,MER,1.9,91.0,63.0,154.0,5.0,59.0,63.0,5.0,122.0,57.0,19.5,0.7,26.0,585.0,0.784,0.22, 08,17,05
145924,2017-05-17,TLA,1.9,140.0,62.0,201.0,4.0,51.0,85.0,11.0,136.0,50.0,19.1,1.4,303.0,582.0,0.8390000000000001,0.231, 08,17,05
145945,2017-05-17,MER,1.7,59.0,70.0,129.0,14.0,63.0,58.0,6.0,122.0,51.0,21.2,0.1,133.0,585.0,1.6159999999999999,0.7390000000000001, 09,17,05
145954,2017-05-17,TLA,1.4,62.0,58.0,121.0,16.0,56.0,77.0,25.0,133.0,43.0,21.3,1.3,6.0,582.0,1.8330000000000002,0.86, 09,17,05
145975,2017-05-17,MER,1.3,27.0,63.0,91.0,35.0,68.0,54.0,6.0,123.0,46.0,22.9,0.5,51.0,585.0,2.605,1.6130000000000002, 10,17,05
145984,2017-05-17,TLA,0.7,19.0,38.0,56.0,42.0,36.0,44.0,5.0,80.0,37.0,23.4,1.2,348.0,582.0,2.926,1.97, 10,17,05
146006,2017-05-17,MER,1.2,14.0,52.0,66.0,60.0,56.0,48.0,4.0,104.0,37.0,24.7,0.5,28.0,585.0,3.375,2.496, 11,17,05
146015,2017-05-17,TLA,0.5,10.0,24.0,33.0,62.0,44.0,28.0,2.0,72.0,31.0,24.6,1.1,331.0,582.0,3.889,3.1310000000000002, 11,17,05
146038,2017-05-17,MER,0.8,4.0,28.0,32.0,93.0,50.0,37.0,4.0,88.0,31.0,26.1,1.2,23.0,585.0,4.275,3.341, 12,17,05
146047,2017-05-17,TLA,0.5,7.0,19.0,25.0,80.0,28.0,24.0,2.0,52.0,26.0,25.9,1.3,47.0,582.0,4.7,4.14, 12,17,05
146070,2017-05-17,MER,0.8,2.0,26.0,28.0,112.0,43.0,33.0,3.0,77.0,28.0,27.3,1.5,208.0,585.0,3.889,3.097, 13,17,05
146079,2017-05-17,TLA,0.4,5.0,18.0,23.0,94.0,34.0,32.0,2.0,65.0,24.0,26.8,2.3,333.0,582.0,4.919,4.453, 13,17,05
146102,2017-05-17,MER,0.8,2.0,25.0,27.0,131.0,51.0,34.0,4.0,86.0,26.0,27.8,1.4,154.0,584.0,3.438,2.557, 14,17,05
146111,2017-05-17,TLA,0.3,4.0,17.0,21.0,105.0,38.0,29.0,2.0,67.0,22.0,27.7,0.8,149.0,581.0,4.625,4.034, 14,17,05
146134,2017-05-17,MER,0.8,2.0,27.0,30.0,132.0,42.0,38.0,3.0,80.0,22.0,29.1,1.8,191.0,583.0,3.7539999999999996,2.542, 15,17,05
146143,2017-05-17,TLA,0.4,3.0,19.0,22.0,124.0,40.0,30.0,2.0,70.0,21.0,28.8,1.3,166.0,581.0,3.938,3.06, 15,17,05
146166,2017-05-17,MER,0.7,1.0,26.0,27.0,132.0,48.0,34.0,4.0,82.0,21.0,29.1,1.1,338.0,583.0,1.5090000000000001,0.88, 16,17,05
146175,2017-05-17,TLA,0.7,4.0,30.0,32.0,117.0,33.0,34.0,4.0,67.0,21.0,28.9,2.1,93.0,580.0,1.945,1.3, 16,17,05
146198,2017-05-17,MER,0.7,2.0,31.0,33.0,105.0,36.0,35.0,4.0,71.0,23.0,28.5,0.3,145.0,583.0,0.39,0.139, 17,17,05
146207,2017-05-17,TLA,0.6,4.0,28.0,30.0,107.0,34.0,35.0,4.0,69.0,21.0,28.4,1.1,119.0,580.0,0.6709999999999999,0.348, 17,17,05
146230,2017-05-17,MER,0.9,0.0,30.0,30.0,92.0,35.0,44.0,3.0,79.0,31.0,27.6,1.6,114.0,583.0,0.294,0.047, 18,17,05
146239,2017-05-17,TLA,0.6,9.0,43.0,52.0,77.0,28.0,43.0,15.0,71.0,22.0,28.2,0.8,5.0,580.0,0.49,0.17600000000000002, 18,17,05
146262,2017-05-17,MER,0.9,0.0,31.0,31.0,59.0,49.0,53.0,3.0,102.0,41.0,26.3,2.6,108.0,583.0,0.033,0.0, 19,17,05
146271,2017-05-17,TLA,1.0,11.0,69.0,78.0,46.0,37.0,56.0,4.0,92.0,30.0,26.5,1.6,95.0,580.0,0.071,0.009000000000000001, 19,17,05
146294,2017-05-17,MER,0.8,1.0,26.0,27.0,61.0,42.0,39.0,3.0,81.0,43.0,25.5,0.6,163.0,583.0,0.0,0.0, 20,17,05
146303,2017-05-17,TLA,0.9,5.0,48.0,52.0,48.0,47.0,49.0,3.0,96.0,36.0,25.2,1.6,135.0,580.0,0.031,0.0, 20,17,05
146326,2017-05-17,MER,0.8,3.0,29.0,32.0,52.0,41.0,28.0,2.0,69.0,42.0,25.1,0.6,305.0,584.0,0.0,0.0, 21,17,05
146335,2017-05-17,TLA,1.2,8.0,48.0,55.0,44.0,45.0,56.0,11.0,101.0,40.0,24.8,2.0,51.0,581.0,0.0,0.0, 21,17,05
146358,2017-05-17,MER,0.8,0.0,27.0,28.0,53.0,38.0,31.0,3.0,69.0,45.0,24.4,1.3,122.0,585.0,0.0,0.0, 22,17,05
146367,2017-05-17,TLA,0.7,9.0,36.0,44.0,39.0,51.0,62.0,3.0,113.0,54.0,22.1,1.5,25.0,582.0,0.0,0.0, 22,17,05
146390,2017-05-17,MER,0.6,0.0,18.0,18.0,50.0,33.0,51.0,3.0,83.0,46.0,23.0,2.2,125.0,585.0,0.0,0.0, 23,17,05
146399,2017-05-17,TLA,0.8,4.0,52.0,56.0,22.0,48.0,57.0,3.0,105.0,58.0,21.4,0.9,341.0,582.0,0.0,0.0, 23,17,05
146422,2017-05-17,MER,0.6,1.0,20.0,21.0,39.0,41.0,48.0,3.0,89.0,46.0,22.3,2.4,181.0,585.0,0.0,0.0, 00,17,05
146431,2017-05-17,TLA,0.6,1.0,34.0,35.0,36.0,58.0,47.0,2.0,106.0,52.0,21.1,1.5,157.0,582.0,0.0,0.0, 00,17,05
146488,2017-06-17,MER,0.6,10.0,36.0,46.0,3.0,14.0,21.0,3.0,35.0,61.0,17.9,2.3,315.0,585.0,0.0,0.0, 02,17,06
146521,2017-06-17,MER,0.6,9.0,32.0,41.0,4.0,22.0,23.0,6.0,45.0,68.0,17.4,2.0,314.0,585.0,0.0,0.0, 03,17,06
146555,2017-06-17,MER,0.7,22.0,33.0,56.0,2.0,23.0,21.0,6.0,44.0,70.0,16.5,1.4,34.0,585.0,0.0,0.0, 04,17,06
146589,2017-06-17,MER,0.8,40.0,36.0,76.0,2.0,17.0,23.0,4.0,40.0,70.0,15.4,1.6,86.0,585.0,0.0,0.0, 05,17,06
146623,2017-06-17,MER,1.0,98.0,37.0,135.0,2.0,29.0,25.0,5.0,54.0,72.0,14.3,1.1,91.0,585.0,0.001,0.008, 06,17,06
146657,2017-06-17,MER,1.5,112.0,39.0,152.0,2.0,21.0,31.0,5.0,52.0,72.0,14.6,1.1,142.0,585.0,0.23199999999999998,0.039, 07,17,06
146691,2017-06-17,MER,1.5,90.0,45.0,134.0,6.0,29.0,34.0,5.0,63.0,67.0,16.2,1.0,47.0,585.0,0.9890000000000001,0.284, 08,17,06
146725,2017-06-17,MER,1.2,47.0,43.0,91.0,15.0,23.0,30.0,6.0,53.0,59.0,18.2,1.4,333.0,586.0,2.082,0.996, 09,17,06
146759,2017-06-17,MER,0.8,20.0,33.0,53.0,30.0,30.0,23.0,6.0,52.0,51.0,19.7,1.5,59.0,585.0,3.2880000000000003,2.19, 10,17,06
