,fecha,id_station,CO,NO,NO2,NOX,O3,PM2.5,PMCO,SO2,PM10,RH,TMP,WSP,WDR,PA,UVA,UVB,hora,dia,mes
34429,2019-03-16,TLA,0.5,6.0,28.0,33.0,18.0,11.0,20.0,4.0,31.0,55.0,16.3,2.6,320.0,584.0,0.0,0.0, 23,16,03
34451,2019-03-16,MER,0.3,3.0,27.0,30.0,20.0,29.0,22.0,7.0,50.0,56.0,16.9,2.0,317.0,586.5,0.0,0.0, 00,16,03
34460,2019-03-16,TLA,0.5,4.0,29.0,32.0,14.0,16.0,18.0,5.0,35.0,55.0,15.8,2.2,323.0,584.0,0.0,0.0, 00,16,03
34480,2019-01-17,MER,0.3,11.0,38.0,49.0,2.0,20.0,26.0,21.0,47.0,61.0,14.5,2.3,316.0,587.6,0.0,0.0, 01,17,01
34489,2019-01-17,TLA,0.4,4.0,30.0,33.0,8.0,18.0,13.0,40.0,31.0,57.0,13.2,2.1,322.0,584.0,0.0,0.0, 01,17,01
34509,2019-01-17,MER,0.2,6.0,35.0,41.0,5.0,24.0,26.0,12.0,50.0,61.0,14.0,0.8,323.0,587.4,0.0,0.0, 02,17,01
34518,2019-01-17,TLA,0.3,6.0,31.0,37.0,6.0,30.0,8.0,60.0,37.0,58.0,12.8,2.0,317.0,584.0,0.0,0.0, 02,17,01
34538,2019-01-17,MER,0.2,12.0,36.0,47.0,2.0,22.0,22.0,13.0,44.0,63.0,13.5,1.7,47.0,587.4,0.0,0.0, 03,17,01
34547,2019-01-17,TLA,0.2,0.0,15.0,15.0,18.0,27.0,3.0,27.0,30.0,57.0,12.4,2.1,328.0,584.0,0.0,0.0, 03,17,01
34567,2019-01-17,MER,0.2,6.0,29.0,36.0,4.0,23.0,26.0,16.0,50.0,70.0,11.9,1.7,84.0,587.2,0.0,0.0, 04,17,01
34576,2019-01-17,TLA,0.2,6.0,23.0,28.0,12.0,20.0,6.0,22.0,26.0,59.0,11.9,1.9,337.0,584.0,0.0,0.0, 04,17,01
34596,2019-01-17,MER,0.3,24.0,31.0,55.0,1.0,31.0,23.0,29.0,54.0,76.0,10.9,1.2,123.0,587.2,0.0,0.0, 05,17,01
34605,2019-01-17,TLA,0.4,38.0,36.0,74.0,2.0,21.0,11.0,29.0,31.0,64.0,11.2,1.6,311.0,584.0,0.0,0.0, 05,17,01
34625,2019-01-17,MER,0.6,42.0,30.0,71.0,1.0,32.0,20.0,35.0,52.0,77.0,10.8,0.9,128.0,587.3,0.0,0.0, 06,17,01
34634,2019-01-17,TLA,0.5,42.0,34.0,77.0,2.0,36.0,16.0,17.0,53.0,64.0,10.7,1.2,274.0,584.0,0.0,0.0, 06,17,01
34654,2019-01-17,MER,0.8,72.0,33.0,105.0,1.0,32.0,24.0,40.0,56.0,78.0,10.6,0.8,110.0,587.6,0.0,0.0, 07,17,01
34663,2019-01-17,TLA,0.8,71.0,32.0,102.0,2.0,19.0,16.0,10.0,34.0,64.0,10.4,0.9,240.0,584.0,0.0,0.0, 07,17,01
34683,2019-01-17,MER,1.2,100.0,46.0,145.0,2.0,38.0,28.0,45.0,67.0,77.0,10.9,1.1,131.0,587.8,0.0,0.0, 08,17,01
34692,2019-01-17,TLA,1.1,90.0,34.0,124.0,2.0,20.0,16.0,8.0,36.0,64.0,10.3,0.8,262.0,584.0,0.0,0.0, 08,17,01
34712,2019-01-17,MER,1.2,87.0,36.0,123.0,3.0,46.0,32.0,48.0,78.0,74.0,11.3,1.3,125.0,588.1,0.0,0.0, 09,17,01
34721,2019-01-17,TLA,1.5,109.0,37.0,146.0,3.0,26.0,18.0,9.0,45.0,61.0,11.2,0.6,248.0,585.0,0.0,0.0, 09,17,01
34741,2019-01-17,MER,1.1,77.0,43.0,120.0,8.0,39.0,36.0,48.0,75.0,67.0,12.9,1.3,55.0,588.5,0.0,0.0, 10,17,01
34750,2019-01-17,TLA,1.8,109.0,55.0,164.0,7.0,29.0,30.0,19.0,59.0,53.0,14.1,0.5,321.0,586.0,0.0,0.0, 10,17,01
34770,2019-01-17,MER,0.7,40.0,44.0,85.0,16.0,38.0,42.0,39.0,80.0,59.0,14.7,1.4,32.0,588.6,0.0,0.0, 11,17,01
34779,2019-01-17,TLA,1.9,109.0,81.0,190.0,9.0,32.0,34.0,26.0,66.0,49.0,15.5,0.4,289.0,586.0,0.0,0.0, 11,17,01
34799,2019-01-17,MER,0.7,29.0,49.0,78.0,27.0,39.0,34.0,26.0,74.0,53.0,16.1,1.5,37.0,588.2,0.0,0.0, 12,17,01
34808,2019-01-17,TLA,1.5,80.0,85.0,164.0,14.0,59.0,53.0,26.0,112.0,44.0,16.8,0.7,170.0,585.0,0.0,0.0, 12,17,01
34828,2019-01-17,MER,0.5,13.0,37.0,50.0,49.0,45.0,35.0,13.0,80.0,45.0,17.7,1.6,14.0,587.5,0.0,0.0, 13,17,01
34837,2019-01-17,TLA,1.0,40.0,62.0,102.0,27.0,59.0,51.0,18.0,110.0,38.0,18.1,1.2,350.0,584.0,0.0,0.0, 13,17,01
34866,2019-01-17,TLA,0.4,13.0,20.0,34.0,48.0,49.0,42.0,9.0,91.0,34.0,19.0,1.7,328.0,584.0,0.0,0.0, 14,17,01
34895,2019-01-17,TLA,0.5,10.0,26.0,35.0,53.0,31.0,24.0,8.0,56.0,32.0,19.5,1.8,336.0,583.0,0.0,0.0, 15,17,01
34915,2019-01-17,MER,0.3,4.0,26.0,30.0,64.0,38.0,25.0,6.0,63.0,34.0,19.8,1.3,4.0,585.4,0.0,0.0, 16,17,01
34924,2019-01-17,TLA,0.6,12.0,22.0,35.0,49.0,25.0,23.0,7.0,48.0,30.0,19.7,1.7,353.0,583.0,0.0,0.0, 16,17,01
34944,2019-01-17,MER,0.1,0.0,18.0,18.0,66.0,31.0,16.0,6.0,46.0,32.0,20.0,1.3,83.0,585.3,0.0,0.0, 17,17,01
34953,2019-01-17,TLA,0.4,11.0,23.0,33.0,51.0,23.0,14.0,6.0,37.0,29.0,19.8,0.8,8.0,582.0,0.0,0.0, 17,17,01
34973,2019-01-17,MER,0.5,8.0,42.0,50.0,47.0,32.0,25.0,7.0,57.0,35.0,19.7,1.1,347.0,585.3,0.0,0.0, 18,17,01
34982,2019-01-17,TLA,0.8,23.0,35.0,58.0,41.0,25.0,14.0,6.0,39.0,30.0,19.5,1.1,17.0,582.0,0.0,0.0, 18,17,01
35002,2019-01-17,MER,0.4,1.0,36.0,37.0,40.0,42.0,37.0,4.0,78.0,46.0,18.4,2.7,119.0,585.5,0.0,0.0, 19,17,01
35011,2019-01-17,TLA,1.2,36.0,57.0,94.0,27.0,24.0,19.0,6.0,43.0,33.0,18.8,1.8,16.0,583.0,0.0,0.0, 19,17,01
35031,2019-01-17,MER,0.6,2.0,42.0,43.0,28.0,22.0,37.0,4.0,60.0,49.0,17.3,1.9,127.0,585.9,0.0,0.0, 20,17,01
35040,2019-01-17,TLA,0.7,19.0,36.0,55.0,22.0,33.0,28.0,3.0,61.0,40.0,17.5,2.2,6.0,583.0,0.0,0.0, 20,17,01
35060,2019-01-17,MER,0.7,4.0,50.0,53.0,16.0,28.0,37.0,4.0,65.0,53.0,16.4,1.6,116.0,586.5,0.0,0.0, 21,17,01
35069,2019-01-17,TLA,0.6,14.0,37.0,51.0,10.0,19.0,33.0,4.0,52.0,44.0,16.1,2.6,343.0,584.0,0.0,0.0, 21,17,01
35089,2019-01-17,MER,0.8,21.0,62.0,84.0,2.0,25.0,36.0,4.0,61.0,57.0,15.6,1.1,39.0,586.7,0.0,0.0, 22,17,01
35098,2019-01-17,TLA,0.6,25.0,43.0,67.0,4.0,22.0,43.0,4.0,66.0,46.0,15.1,2.6,312.0,584.0,0.0,0.0, 22,17,01
35118,2019-01-17,MER,0.7,18.0,53.0,71.0,2.0,31.0,32.0,5.0,63.0,58.0,15.2,1.9,321.0,587.2,0.0,0.0, 23,17,01
35127,2019-01-17,TLA,0.5,8.0,32.0,40.0,8.0,26.0,36.0,7.0,61.0,53.0,14.0,2.5,304.0,584.0,0.0,0.0, 23,17,01
35147,2019-01-17,MER,0.5,23.0,40.0,63.0,1.0,28.0,45.0,6.0,73.0,58.0,14.6,2.1,307.0,587.2,0.0,0.0, 00,17,01
35156,2019-01-17,TLA,0.4,11.0,34.0,45.0,4.0,13.0,22.0,4.0,34.0,53.0,13.5,2.2,329.0,584.0,0.0,0.0, 00,17,01
35873,2019-03-17,MER,0.4,5.0,38.0,43.0,8.0,13.0,24.0,5.0,37.0,59.0,16.4,1.9,329.0,586.4,0.0,0.0, 01,17,03
35883,2019-03-17,TLA,0.4,4.0,34.0,38.0,6.0,23.0,20.0,4.0,43.0,56.0,15.2,1.9,347.0,583.0,0.0,0.0, 01,17,03
35905,2019-03-17,MER,0.3,7.0,38.0,44.0,6.0,9.0,27.0,4.0,36.0,59.0,16.1,1.7,309.0,586.2,0.0,0.0, 02,17,03
35915,2019-03-17,TLA,0.4,6.0,32.0,37.0,6.0,21.0,23.0,5.0,43.0,58.0,14.7,2.5,323.0,583.0,0.0,0.0, 02,17,03
35937,2019-03-17,MER,0.4,16.0,40.0,56.0,1.0,24.0,25.0,6.0,49.0,62.0,15.4,1.6,13.0,585.9,0.0,0.0, 03,17,03
35947,2019-03-17,TLA,0.4,3.0,26.0,29.0,6.0,14.0,24.0,7.0,39.0,61.0,14.0,1.9,324.0,583.0,0.0,0.0, 03,17,03
35969,2019-03-17,MER,0.2,2.0,30.0,32.0,5.0,23.0,24.0,9.0,47.0,65.0,14.3,1.7,69.0,585.7,0.0,0.0, 04,17,03
35979,2019-03-17,TLA,0.5,17.0,32.0,48.0,1.0,18.0,21.0,8.0,39.0,64.0,13.6,1.2,342.0,583.0,0.0,0.0, 04,17,03
36001,2019-03-17,MER,0.3,10.0,34.0,44.0,1.0,19.0,23.0,16.0,42.0,66.0,14.0,1.2,90.0,585.6,0.0,0.0, 05,17,03
36011,2019-03-17,TLA,0.4,18.0,31.0,49.0,1.0,27.0,30.0,15.0,58.0,64.0,13.4,1.5,334.0,582.0,0.0,0.0, 05,17,03
36033,2019-03-17,MER,0.3,23.0,35.0,58.0,1.0,25.0,22.0,49.0,47.0,69.0,13.4,1.7,75.0,585.8,0.0,0.0, 06,17,03
36043,2019-03-17,TLA,0.5,30.0,31.0,61.0,1.0,31.0,32.0,16.0,63.0,65.0,13.0,1.5,327.0,583.0,0.0,0.0, 06,17,03
36065,2019-03-17,MER,0.3,26.0,33.0,58.0,1.0,33.0,23.0,57.0,56.0,71.0,12.9,1.2,84.0,586.2,0.0,0.0, 07,17,03
36075,2019-03-17,TLA,0.6,64.0,30.0,94.0,1.0,29.0,26.0,29.0,55.0,67.0,12.5,1.8,322.0,583.0,0.0,0.0, 07,17,03
36097,2019-03-17,MER,0.6,73.0,38.0,112.0,2.0,22.0,27.0,51.0,50.0,69.0,13.4,0.8,139.0,586.5,0.0,0.0, 08,17,03
36107,2019-03-17,TLA,0.9,102.0,30.0,132.0,2.0,38.0,26.0,46.0,64.0,67.0,12.6,1.7,321.0,584.0,0.0,0.0, 08,17,03
36129,2019-03-17,MER,0.5,45.0,38.0,83.0,6.0,31.0,29.0,57.0,60.0,65.0,14.3,1.2,101.0,586.9,0.0,0.0, 09,17,03
36139,2019-03-17,TLA,0.9,111.0,36.0,147.0,3.0,27.0,30.0,57.0,57.0,63.0,13.5,1.3,323.0,584.0,0.0,0.0, 09,17,03
36161,2019-03-17,MER,0.5,35.0,38.0,73.0,15.0,38.0,26.0,48.0,63.0,59.0,15.8,1.3,1.0,587.1,0.0,0.0, 10,17,03
36171,2019-03-17,TLA,0.8,63.0,41.0,104.0,9.0,38.0,32.0,46.0,71.0,57.0,15.2,1.8,327.0,584.0,0.0,0.0, 10,17,03
36193,2019-03-17,MER,0.6,23.0,45.0,67.0,27.0,36.0,28.0,26.0,64.0,53.0,17.6,1.7,354.0,587.0,0.0,0.0, 11,17,03
36203,2019-03-17,TLA,0.8,52.0,45.0,97.0,12.0,46.0,31.0,38.0,77.0,52.0,16.6,2.1,329.0,584.0,0.0,0.0, 11,17,03
36225,2019-03-17,MER,0.6,23.0,49.0,72.0,32.0,43.0,31.0,21.0,74.0,49.0,18.9,2.1,352.0,586.7,0.0,0.0, 12,17,03
36235,2019-03-17,TLA,0.8,32.0,46.0,78.0,22.0,55.0,34.0,22.0,89.0,46.0,18.1,2.1,342.0,584.0,0.0,0.0, 12,17,03
36257,2019-03-17,MER,0.3,8.0,27.0,36.0,51.0,50.0,33.0,9.0,83.0,42.0,20.2,1.8,7.0,586.1,0.0,0.0, 13,17,03
36267,2019-03-17,TLA,0.6,12.0,28.0,40.0,41.0,42.0,37.0,10.0,79.0,41.0,19.2,2.1,349.0,583.0,0.0,0.0, 13,17,03
36289,2019-03-17,MER,0.3,4.0,24.0,28.0,69.0,32.0,23.0,8.0,55.0,39.0,21.1,1.9,310.0,585.2,0.0,0.0, 14,17,03
36299,2019-03-17,TLA,0.4,6.0,22.0,28.0,53.0,38.0,27.0,7.0,65.0,36.0,20.4,1.8,2.0,582.0,0.0,0.0, 14,17,03
36321,2019-03-17,MER,0.3,2.0,24.0,26.0,90.0,24.0,26.0,8.0,50.0,36.0,21.8,2.0,121.0,584.5,0.0,0.0, 15,17,03
36331,2019-03-17,TLA,0.4,3.0,17.0,21.0,65.0,25.0,24.0,6.0,49.0,31.0,21.8,1.6,358.0,582.0,0.0,0.0, 15,17,03
36352,2019-03-17,MER,0.3,2.0,23.0,24.0,100.0,39.0,25.0,7.0,63.0,33.0,22.6,1.9,357.0,583.9,0.0,0.0, 16,17,03
36362,2019-03-17,TLA,0.4,5.0,20.0,25.0,66.0,27.0,20.0,5.0,47.0,28.0,22.7,1.5,355.0,581.0,0.0,0.0, 16,17,03
36384,2019-03-17,MER,0.3,0.0,21.0,21.0,102.0,42.0,28.0,6.0,69.0,31.0,23.2,1.7,155.0,583.5,0.0,0.0, 17,17,03
36394,2019-03-17,TLA,0.3,4.0,19.0,23.0,66.0,32.0,19.0,4.0,51.0,27.0,22.9,2.0,22.0,581.0,0.0,0.0, 17,17,03
36416,2019-03-17,MER,0.3,0.0,22.0,22.0,98.0,43.0,26.0,6.0,69.0,33.0,22.8,2.6,162.0,583.5,0.0,0.0, 18,17,03
36426,2019-03-17,TLA,0.2,1.0,15.0,16.0,64.0,25.0,17.0,3.0,42.0,27.0,22.8,1.1,349.0,581.0,0.0,0.0, 18,17,03
36447,2019-03-17,MER,0.4,1.0,29.0,30.0,61.0,44.0,24.0,4.0,68.0,38.0,21.8,3.4,215.0,583.8,0.0,0.0, 19,17,03
36457,2019-03-17,TLA,0.4,1.0,21.0,22.0,59.0,16.0,22.0,4.0,38.0,35.0,21.3,2.1,17.0,581.0,0.0,0.0, 19,17,03
36479,2019-03-17,MER,0.4,1.0,37.0,38.0,53.0,32.0,27.0,4.0,60.0,41.0,20.9,1.4,16.0,584.1,0.0,0.0, 20,17,03
36489,2019-03-17,TLA,0.4,4.0,24.0,28.0,35.0,24.0,25.0,4.0,49.0,39.0,20.0,3.6,353.0,582.0,0.0,0.0, 20,17,03
36511,2019-03-17,MER,0.5,3.0,38.0,41.0,39.0,32.0,23.0,4.0,55.0,47.0,19.7,3.4,339.0,584.8,0.0,0.0, 21,17,03
36521,2019-03-17,TLA,0.2,3.0,21.0,24.0,23.0,32.0,31.0,9.0,62.0,44.0,18.3,4.0,334.0,582.0,0.0,0.0, 21,17,03
36543,2019-03-17,MER,0.2,3.0,21.0,24.0,20.0,46.0,25.0,2.0,71.0,48.0,18.4,3.9,321.0,585.3,0.0,0.0, 22,17,03
36553,2019-03-17,TLA,0.2,3.0,23.0,26.0,17.0,20.0,30.0,6.0,51.0,46.0,17.3,3.7,342.0,583.0,0.0,0.0, 22,17,03
36575,2019-03-17,MER,0.2,3.0,23.0,25.0,17.0,27.0,28.0,4.0,55.0,51.0,17.5,3.6,317.0,585.7,0.0,0.0, 23,17,03
36585,2019-03-17,TLA,0.2,2.0,23.0,26.0,15.0,16.0,32.0,25.0,48.0,50.0,16.1,4.3,324.0,583.0,0.0,0.0, 23,17,03
36607,2019-03-17,MER,0.1,2.0,28.0,30.0,12.0,18.0,30.0,30.0,49.0,55.0,16.4,3.3,309.0,585.7,0.0,0.0, 00,17,03
36617,2019-03-17,TLA,0.2,2.0,18.0,20.0,20.0,15.0,26.0,25.0,40.0,54.0,14.8,4.2,325.0,583.0,0.0,0.0, 00,17,03
36638,2019-01-18,MER,0.3,19.0,35.0,54.0,1.0,20.0,42.0,7.0,62.0,58.0,14.1,2.2,308.0,587.1,0.0,0.0, 01,18,01
36647,2019-01-18,TLA,0.4,6.0,32.0,38.0,5.0,21.0,21.0,18.0,42.0,61.0,13.0,1.9,317.0,584.0,0.0,0.0, 01,18,01
36668,2019-01-18,MER,0.3,17.0,36.0,53.0,1.0,20.0,33.0,12.0,53.0,61.0,13.7,0.6,312.0,587.0,0.0,0.0, 02,18,01
36698,2019-01-18,MER,0.3,28.0,35.0,63.0,1.0,28.0,28.0,11.0,56.0,65.0,13.1,1.1,77.0,586.6,0.0,0.0, 03,18,01
36728,2019-01-18,MER,0.4,21.0,31.0,52.0,1.0,20.0,30.0,24.0,51.0,74.0,12.2,1.3,82.0,586.4,0.0,0.0, 04,18,01
36758,2019-01-18,MER,0.6,43.0,30.0,72.0,1.0,25.0,32.0,25.0,57.0,76.0,11.6,0.9,70.0,586.2,0.0,0.0, 05,18,01
36767,2019-01-18,TLA,0.4,13.0,28.0,41.0,3.0,31.0,23.0,22.0,55.0,67.0,11.5,1.2,287.0,583.0,0.0,0.0, 05,18,01
36788,2019-01-18,MER,0.7,66.0,33.0,99.0,1.0,27.0,28.0,21.0,55.0,76.0,11.2,1.2,97.0,586.2,0.0,0.0, 06,18,01
36797,2019-01-18,TLA,0.8,84.0,33.0,118.0,2.0,20.0,10.0,43.0,30.0,72.0,11.3,1.4,310.0,583.0,0.0,0.0, 06,18,01
36817,2019-01-18,MER,0.9,85.0,31.0,116.0,1.0,26.0,30.0,31.0,56.0,81.0,10.7,1.6,39.0,586.4,0.0,0.0, 07,18,01
36826,2019-01-18,TLA,1.2,131.0,35.0,166.0,2.0,28.0,22.0,43.0,50.0,74.0,11.1,1.6,315.0,583.0,0.0,0.0, 07,18,01
36847,2019-01-18,MER,1.3,118.0,30.0,148.0,1.0,31.0,28.0,27.0,59.0,81.0,10.6,0.7,11.0,586.8,0.0,0.0, 08,18,01
36856,2019-01-18,TLA,1.3,136.0,32.0,168.0,2.0,43.0,30.0,35.0,73.0,75.0,10.7,1.8,320.0,584.0,0.0,0.0, 08,18,01
36877,2019-01-18,MER,1.1,82.0,33.0,114.0,3.0,24.0,36.0,27.0,60.0,76.0,11.4,0.9,14.0,587.3,0.0,0.0, 09,18,01
36886,2019-01-18,TLA,1.8,159.0,36.0,195.0,3.0,34.0,36.0,35.0,70.0,73.0,11.3,1.2,312.0,584.0,0.0,0.0, 09,18,01
36915,2019-01-18,TLA,1.4,103.0,52.0,154.0,6.0,47.0,55.0,42.0,103.0,62.0,13.6,0.6,205.0,584.0,0.0,0.0, 10,18,01
36997,2019-01-18,TLA,0.8,15.0,47.0,62.0,44.0,48.0,34.0,9.0,82.0,36.0,18.9,1.0,133.0,583.0,0.0,0.0, 13,18,01
37024,2019-01-18,TLA,0.7,14.0,44.0,58.0,56.0,34.0,26.0,7.0,59.0,33.0,19.9,0.9,86.0,582.0,0.0,0.0, 14,18,01
37053,2019-01-18,TLA,0.6,7.0,33.0,40.0,71.0,38.0,25.0,5.0,63.0,30.0,20.8,0.7,159.0,582.0,0.0,0.0, 15,18,01
37082,2019-01-18,TLA,0.5,5.0,28.0,33.0,60.0,36.0,19.0,3.0,55.0,28.0,20.6,0.7,196.0,581.0,0.0,0.0, 16,18,01
37111,2019-01-18,TLA,0.4,3.0,25.0,29.0,53.0,32.0,17.0,2.0,50.0,29.0,20.4,1.3,190.0,581.0,0.0,0.0, 17,18,01
37140,2019-01-18,TLA,0.4,3.0,26.0,29.0,44.0,24.0,22.0,2.0,45.0,32.0,19.5,3.3,250.0,581.0,0.0,0.0, 18,18,01
37169,2019-01-18,TLA,0.6,12.0,35.0,47.0,21.0,20.0,22.0,2.0,42.0,36.0,18.8,1.7,238.0,582.0,0.0,0.0, 19,18,01
37227,2019-01-18,TLA,0.4,7.0,25.0,32.0,19.0,21.0,16.0,2.0,36.0,41.0,17.4,1.4,268.0,583.0,0.0,0.0, 21,18,01
37256,2019-01-18,TLA,0.6,13.0,29.0,41.0,16.0,14.0,15.0,2.0,28.0,43.0,16.5,0.7,112.0,583.0,0.0,0.0, 22,18,01
37285,2019-01-18,TLA,0.7,23.0,38.0,61.0,6.0,15.0,13.0,2.0,29.0,46.0,15.6,0.7,177.0,583.0,0.0,0.0, 23,18,01
38007,2019-03-18,MER,0.1,3.0,34.0,37.0,6.0,18.0,30.0,24.0,48.0,58.0,15.6,2.8,313.0,585.7,0.0,0.0, 01,18,03
38017,2019-03-18,TLA,0.2,9.0,28.0,37.0,8.0,15.0,17.0,31.0,32.0,60.0,13.4,3.2,339.0,583.0,0.0,0.0, 01,18,03
38039,2019-03-18,MER,0.1,6.0,37.0,43.0,2.0,11.0,27.0,26.0,38.0,62.0,14.7,1.8,307.0,585.4,0.0,0.0, 02,18,03
38049,2019-03-18,TLA,0.2,13.0,32.0,44.0,3.0,23.0,19.0,49.0,42.0,65.0,12.3,3.2,334.0,582.0,0.0,0.0, 02,18,03
38070,2019-03-18,MER,0.1,4.0,30.0,34.0,4.0,24.0,23.0,27.0,47.0,68.0,13.6,1.7,100.0,585.3,0.0,0.0, 03,18,03
38080,2019-03-18,TLA,0.1,18.0,31.0,49.0,2.0,23.0,20.0,51.0,43.0,68.0,11.6,3.1,332.0,582.0,0.0,0.0, 03,18,03
38102,2019-03-18,MER,0.1,1.0,23.0,23.0,7.0,27.0,17.0,22.0,44.0,73.0,12.4,1.4,98.0,585.1,0.0,0.0, 04,18,03
38112,2019-03-18,TLA,0.1,18.0,31.0,49.0,2.0,25.0,17.0,55.0,42.0,69.0,11.3,3.0,333.0,582.0,0.0,0.0, 04,18,03
38134,2019-03-18,MER,0.1,8.0,29.0,36.0,1.0,26.0,13.0,37.0,39.0,74.0,12.2,1.2,113.0,585.0,0.0,0.0, 05,18,03
38144,2019-03-18,TLA,0.1,29.0,32.0,60.0,1.0,25.0,16.0,62.0,41.0,70.0,11.0,2.1,326.0,582.0,0.0,0.0, 05,18,03
38166,2019-03-18,MER,0.2,15.0,29.0,43.0,1.0,30.0,16.0,28.0,46.0,75.0,11.8,1.7,102.0,585.1,0.0,0.0, 06,18,03
38176,2019-03-18,TLA,0.2,29.0,30.0,59.0,1.0,36.0,17.0,47.0,53.0,71.0,11.0,1.8,330.0,582.0,0.0,0.0, 06,18,03
38198,2019-03-18,MER,0.3,35.0,32.0,67.0,1.0,29.0,17.0,17.0,46.0,77.0,11.1,1.4,90.0,585.4,0.0,0.0, 07,18,03
38208,2019-03-18,TLA,0.4,71.0,31.0,102.0,1.0,25.0,13.0,55.0,38.0,72.0,10.7,1.5,328.0,582.0,0.0,0.0, 07,18,03
38230,2019-03-18,MER,0.5,55.0,41.0,95.0,3.0,21.0,16.0,16.0,36.0,76.0,11.3,1.3,113.0,585.9,0.0,0.0, 08,18,03
38240,2019-03-18,TLA,0.5,88.0,31.0,119.0,2.0,37.0,18.0,50.0,56.0,71.0,11.1,1.4,322.0,583.0,0.0,0.0, 08,18,03
38262,2019-03-18,MER,0.5,47.0,37.0,83.0,11.0,22.0,17.0,24.0,39.0,69.0,12.9,1.1,96.0,586.3,0.0,0.0, 09,18,03
38272,2019-03-18,TLA,0.6,55.0,31.0,86.0,8.0,40.0,22.0,38.0,63.0,61.0,13.5,0.8,356.0,583.0,0.0,0.0, 09,18,03
38294,2019-03-18,MER,0.4,31.0,33.0,64.0,19.0,29.0,19.0,18.0,48.0,61.0,15.2,1.5,77.0,586.3,0.0,0.0, 10,18,03
38304,2019-03-18,TLA,0.6,51.0,37.0,88.0,13.0,39.0,26.0,32.0,65.0,52.0,15.9,1.3,31.0,583.0,0.0,0.0, 10,18,03
38326,2019-03-18,MER,0.2,15.0,26.0,41.0,33.0,32.0,20.0,11.0,52.0,51.0,17.7,1.8,88.0,586.1,0.0,0.0, 11,18,03
38336,2019-03-18,TLA,0.4,27.0,33.0,60.0,27.0,43.0,27.0,17.0,70.0,43.0,18.2,2.2,37.0,583.0,0.0,0.0, 11,18,03
38358,2019-03-18,MER,0.1,4.0,14.0,18.0,48.0,35.0,19.0,5.0,54.0,43.0,19.6,2.2,93.0,585.6,0.0,0.0, 12,18,03
38368,2019-03-18,TLA,0.3,10.0,20.0,30.0,41.0,44.0,25.0,7.0,68.0,36.0,20.0,2.8,39.0,583.0,0.0,0.0, 12,18,03
38390,2019-03-18,MER,0.1,2.0,13.0,15.0,65.0,20.0,14.0,3.0,34.0,36.0,21.4,2.1,80.0,584.8,0.0,0.0, 13,18,03
38400,2019-03-18,TLA,0.2,4.0,14.0,17.0,56.0,25.0,17.0,4.0,42.0,30.0,21.7,2.1,8.0,582.0,0.0,0.0, 13,18,03
38422,2019-03-18,MER,0.2,3.0,15.0,18.0,68.0,33.0,14.0,3.0,47.0,31.0,22.5,2.2,290.0,583.9,0.0,0.0, 14,18,03
38432,2019-03-18,TLA,0.2,3.0,11.0,14.0,59.0,19.0,16.0,3.0,34.0,27.0,22.6,2.2,27.0,581.0,0.0,0.0, 14,18,03
38454,2019-03-18,MER,0.1,2.0,14.0,16.0,61.0,22.0,21.0,2.0,43.0,28.0,23.4,2.1,173.0,583.2,0.0,0.0, 15,18,03
38464,2019-03-18,TLA,0.1,2.0,7.0,9.0,45.0,28.0,17.0,1.0,44.0,22.0,23.6,2.8,341.0,580.0,0.0,0.0, 15,18,03
38486,2019-03-18,MER,0.1,4.0,14.0,17.0,49.0,23.0,23.0,2.0,46.0,24.0,24.4,3.9,222.0,582.5,0.0,0.0, 16,18,03
38496,2019-03-18,TLA,0.1,2.0,10.0,12.0,36.0,18.0,24.0,1.0,42.0,22.0,23.3,4.0,326.0,580.0,0.0,0.0, 16,18,03
38517,2019-03-18,MER,0.1,6.0,11.0,17.0,34.0,15.0,30.0,1.0,44.0,23.0,24.1,5.4,233.0,582.3,0.0,0.0, 17,18,03
38527,2019-03-18,TLA,0.1,3.0,7.0,10.0,33.0,21.0,33.0,1.0,54.0,22.0,23.5,4.6,342.0,580.0,0.0,0.0, 17,18,03
38549,2019-03-18,MER,0.1,8.0,13.0,21.0,30.0,16.0,44.0,1.0,59.0,24.0,23.7,4.9,238.0,582.5,0.0,0.0, 18,18,03
38559,2019-03-18,TLA,0.0,3.0,8.0,11.0,31.0,11.0,48.0,1.0,59.0,23.0,23.1,4.4,334.0,580.0,0.0,0.0, 18,18,03
38581,2019-03-18,MER,0.1,6.0,17.0,22.0,26.0,6.0,34.0,1.0,40.0,29.0,22.1,4.4,204.0,583.0,0.0,0.0, 19,18,03
38613,2019-03-18,MER,0.1,6.0,18.0,24.0,21.0,10.0,20.0,1.0,30.0,27.0,21.2,3.4,220.0,583.5,0.0,0.0, 20,18,03
38645,2019-03-18,MER,0.1,6.0,17.0,23.0,22.0,8.0,19.0,2.0,27.0,36.0,19.9,3.0,238.0,584.2,0.0,0.0, 21,18,03
38655,2019-03-18,TLA,0.2,3.0,14.0,16.0,22.0,6.0,12.0,1.0,18.0,36.0,18.6,2.4,327.0,581.0,0.0,0.0, 21,18,03
38677,2019-03-18,MER,0.1,4.0,15.0,19.0,22.0,20.0,16.0,1.0,36.0,39.0,19.0,3.2,244.0,584.7,0.0,0.0, 22,18,03
