,fecha,id_station,CO,NO,NO2,NOX,O3,PM2.5,PMCO,SO2,PM10,RH,TMP,WSP,WDR,PA,UVA,UVB,hora,dia,mes
35213,2013-08-05,MER,1.0,8.0,36.0,44.0,48.0,16.0,17.0,2.0,33.0,50.0,21.5,2.7,125.0,585.0,1.736,0.7959999999999999, 17,05,08
35222,2013-08-05,TLA,1.2,10.0,40.0,50.0,55.0,34.0,25.0,2.0,59.0,50.0,20.8,1.7,187.0,582.0,0.429,0.21, 17,05,08
35241,2013-08-05,MER,1.0,12.0,39.0,51.0,46.0,18.0,25.0,3.0,43.0,43.0,22.5,2.4,224.0,585.0,0.9009999999999999,0.305, 18,05,08
35249,2013-08-05,TLA,1.4,14.0,54.0,67.0,44.0,41.0,22.0,2.0,62.0,59.0,19.1,2.2,270.0,582.0,0.675,0.23800000000000002, 18,05,08
35268,2013-08-05,MER,1.4,19.0,58.0,76.0,29.0,27.0,35.0,2.0,62.0,50.0,20.9,3.6,297.0,585.0,0.272,0.05, 19,05,08
35276,2013-08-05,TLA,1.3,16.0,49.0,65.0,18.0,29.0,27.0,1.0,56.0,60.0,18.4,3.9,302.0,583.0,0.153,0.028999999999999998, 19,05,08
35295,2013-08-05,MER,1.3,20.0,48.0,68.0,6.0,18.0,36.0,2.0,54.0,55.0,19.9,3.5,297.0,586.0,0.013000000000000001,0.003, 20,05,08
35303,2013-08-05,TLA,1.0,13.0,35.0,49.0,12.0,12.0,26.0,1.0,39.0,61.0,18.2,3.6,315.0,583.0,0.002,0.0, 20,05,08
35322,2013-08-05,MER,1.0,16.0,43.0,59.0,4.0,20.0,32.0,2.0,51.0,59.0,19.0,4.2,288.0,586.0,0.0,0.0, 21,05,08
35349,2013-08-05,MER,1.0,19.0,38.0,58.0,1.0,16.0,28.0,2.0,44.0,63.0,18.4,3.3,303.0,586.0,0.0,0.0, 22,05,08
35376,2013-08-05,MER,0.8,15.0,31.0,45.0,2.0,11.0,32.0,2.0,44.0,66.0,17.7,3.3,291.0,587.0,0.0,0.0, 23,05,08
35384,2013-08-05,TLA,0.7,11.0,26.0,37.0,6.0,22.0,26.0,1.0,48.0,70.0,16.3,2.8,301.0,584.0,0.0,0.0, 23,05,08
35429,2013-09-05,MER,0.6,8.0,29.0,37.0,1.0,8.0,4.0,2.0,12.0,100.0,14.3,2.1,307.0,586.0,0.0,0.0, 01,05,09
35456,2013-09-05,MER,0.7,8.0,28.0,36.0,1.0,14.0,5.0,2.0,19.0,100.0,14.3,1.4,301.0,586.0,0.0,0.0, 02,05,09
35483,2013-09-05,MER,0.6,7.0,28.0,36.0,1.0,9.0,8.0,2.0,17.0,98.0,14.3,2.1,302.0,586.0,0.0,0.0, 03,05,09
35492,2013-09-05,TLA,0.5,4.0,25.0,29.0,2.0,9.0,5.0,1.0,14.0,87.0,14.1,1.8,318.0,583.0,0.0,0.0, 03,05,09
35510,2013-09-05,MER,0.6,11.0,27.0,38.0,0.0,12.0,8.0,2.0,19.0,89.0,14.6,1.7,302.0,585.0,0.0,0.0, 04,05,09
35519,2013-09-05,TLA,0.5,6.0,25.0,31.0,3.0,7.0,6.0,1.0,13.0,87.0,14.1,1.6,322.0,583.0,0.0,0.0, 04,05,09
35537,2013-09-05,MER,0.9,19.0,27.0,46.0,1.0,13.0,6.0,2.0,20.0,86.0,14.8,1.9,301.0,585.0,0.0,0.0, 05,05,09
35546,2013-09-05,TLA,0.7,14.0,25.0,39.0,3.0,5.0,5.0,1.0,9.0,87.0,14.0,1.9,314.0,583.0,0.0,0.0, 05,05,09
35564,2013-09-05,MER,1.2,37.0,29.0,67.0,0.0,14.0,8.0,2.0,23.0,86.0,14.8,1.9,314.0,585.0,0.0,0.0, 06,05,09
35573,2013-09-05,TLA,1.1,51.0,30.0,82.0,2.0,9.0,10.0,2.0,19.0,87.0,14.0,1.6,326.0,583.0,0.0,0.0, 06,05,09
35591,2013-09-05,MER,1.7,64.0,30.0,94.0,0.0,13.0,12.0,3.0,25.0,84.0,14.9,2.1,324.0,586.0,0.066,0.017, 07,05,09
35600,2013-09-05,TLA,1.3,51.0,31.0,82.0,2.0,15.0,15.0,3.0,30.0,85.0,14.1,2.1,345.0,583.0,0.066,0.024, 07,05,09
35618,2013-09-05,MER,1.7,66.0,31.0,96.0,2.0,13.0,15.0,3.0,28.0,80.0,15.2,1.6,337.0,586.0,0.429,0.107, 08,05,09
35644,2013-09-05,MER,1.2,34.0,27.0,61.0,6.0,14.0,13.0,2.0,26.0,74.0,15.9,1.4,332.0,586.0,0.857,0.36700000000000005, 09,05,09
35671,2013-09-05,MER,1.2,39.0,30.0,69.0,12.0,15.0,15.0,2.0,30.0,66.0,17.4,1.3,344.0,586.0,2.213,1.278, 10,05,09
35680,2013-09-05,TLA,1.0,31.0,28.0,59.0,10.0,9.0,14.0,2.0,23.0,72.0,16.1,1.4,259.0,584.0,0.9740000000000001,0.531, 10,05,09
35697,2013-09-05,MER,1.0,21.0,28.0,49.0,19.0,19.0,12.0,2.0,32.0,61.0,18.2,1.4,4.0,586.0,2.394,1.8359999999999999, 11,05,09
35706,2013-09-05,TLA,1.0,30.0,29.0,59.0,15.0,13.0,17.0,2.0,30.0,67.0,17.1,1.4,265.0,584.0,2.292,1.755, 11,05,09
35723,2013-09-05,MER,1.1,23.0,28.0,51.0,31.0,19.0,17.0,2.0,35.0,55.0,19.7,2.0,294.0,586.0,3.287,2.79, 12,05,09
35732,2013-09-05,TLA,0.9,23.0,24.0,47.0,27.0,11.0,17.0,2.0,28.0,59.0,18.6,1.8,297.0,583.0,3.319,2.806, 12,05,09
35749,2013-09-05,MER,0.9,10.0,29.0,39.0,48.0,23.0,19.0,2.0,41.0,53.0,20.5,2.2,19.0,586.0,3.2880000000000003,2.884, 13,05,09
35758,2013-09-05,TLA,0.8,15.0,24.0,40.0,39.0,21.0,20.0,1.0,41.0,55.0,19.6,2.6,312.0,583.0,4.21,3.6719999999999997, 13,05,09
35775,2013-09-05,MER,0.8,6.0,23.0,29.0,67.0,30.0,20.0,2.0,50.0,50.0,21.5,2.4,5.0,585.0,3.727,3.045, 14,05,09
35784,2013-09-05,TLA,0.8,16.0,25.0,41.0,46.0,28.0,25.0,4.0,53.0,52.0,20.6,2.7,325.0,583.0,3.593,3.095, 14,05,09
35801,2013-09-05,MER,0.7,4.0,19.0,22.0,57.0,21.0,16.0,2.0,37.0,49.0,21.7,3.1,50.0,584.0,2.124,1.6159999999999999, 15,05,09
35810,2013-09-05,TLA,0.7,13.0,23.0,36.0,42.0,33.0,27.0,7.0,60.0,52.0,20.8,3.7,350.0,582.0,2.4459999999999997,1.942, 15,05,09
35828,2013-09-05,MER,0.8,11.0,28.0,39.0,18.0,9.0,21.0,2.0,30.0,66.0,19.0,4.0,44.0,584.0,0.563,0.364, 16,05,09
35837,2013-09-05,TLA,0.8,17.0,24.0,41.0,28.0,9.0,24.0,1.0,33.0,57.0,20.0,4.3,358.0,582.0,1.406,0.963, 16,05,09
35855,2013-09-05,MER,0.8,8.0,28.0,36.0,16.0,5.0,11.0,2.0,16.0,65.0,18.7,2.5,65.0,584.0,0.374,0.177, 17,05,09
35882,2013-09-05,MER,0.7,6.0,27.0,33.0,15.0,6.0,9.0,2.0,15.0,61.0,19.2,1.6,82.0,584.0,0.273,0.083, 18,05,09
35891,2013-09-05,TLA,1.4,39.0,35.0,73.0,14.0,8.0,12.0,2.0,20.0,68.0,18.5,0.9,337.0,582.0,0.233,0.081, 18,05,09
35908,2013-09-05,MER,1.4,26.0,42.0,69.0,4.0,12.0,20.0,2.0,32.0,67.0,18.4,2.7,265.0,585.0,0.05,0.013999999999999999, 19,05,09
35917,2013-09-05,TLA,1.1,14.0,30.0,45.0,13.0,13.0,6.0,1.0,19.0,85.0,15.0,1.8,154.0,582.0,0.028999999999999998,0.004, 19,05,09
35934,2013-09-05,MER,0.9,14.0,33.0,47.0,11.0,11.0,7.0,3.0,18.0,83.0,15.5,3.5,280.0,586.0,0.0,0.0, 20,05,09
35943,2013-09-05,TLA,1.0,15.0,36.0,51.0,12.0,14.0,2.0,2.0,16.0,90.0,13.7,1.6,217.0,583.0,0.0,0.0, 20,05,09
35960,2013-09-05,MER,1.3,30.0,42.0,73.0,3.0,17.0,5.0,5.0,22.0,91.0,14.8,2.5,268.0,586.0,0.0,0.0, 21,05,09
35969,2013-09-05,TLA,1.0,20.0,37.0,57.0,6.0,16.0,2.0,1.0,18.0,90.0,13.7,1.8,260.0,584.0,0.0,0.0, 21,05,09
35987,2013-09-05,MER,1.1,24.0,39.0,63.0,2.0,12.0,4.0,4.0,17.0,87.0,15.2,2.3,279.0,587.0,0.0,0.0, 22,05,09
35996,2013-09-05,TLA,1.1,24.0,38.0,62.0,2.0,23.0,2.0,1.0,24.0,91.0,14.1,1.5,272.0,584.0,0.0,0.0, 22,05,09
36014,2013-09-05,MER,1.0,16.0,33.0,48.0,3.0,6.0,3.0,3.0,9.0,82.0,15.6,2.4,271.0,587.0,0.0,0.0, 23,05,09
36023,2013-09-05,TLA,0.9,16.0,33.0,49.0,4.0,12.0,2.0,1.0,14.0,88.0,14.2,1.5,281.0,584.0,0.0,0.0, 23,05,09
36041,2013-09-05,MER,0.8,11.0,29.0,40.0,5.0,7.0,5.0,2.0,12.0,80.0,15.7,2.2,303.0,587.0,0.0,0.0, 00,05,09
36050,2013-09-05,TLA,0.7,13.0,29.0,42.0,4.0,14.0,6.0,2.0,20.0,89.0,14.5,1.3,144.0,583.0,0.0,0.0, 00,05,09
36067,2013-10-05,MER,0.9,16.0,36.0,52.0,1.0,21.0,29.0,3.0,50.0,53.0,17.5,2.1,294.0,585.0,0.0,0.0, 01,05,10
36092,2013-10-05,MER,0.9,17.0,35.0,52.0,1.0,21.0,24.0,3.0,44.0,55.0,16.9,1.3,315.0,585.0,0.0,0.0, 02,05,10
36100,2013-10-05,TLA,1.0,38.0,33.0,71.0,1.0,24.0,34.0,3.0,58.0,60.0,15.2,0.7,304.0,583.0,0.0,0.0, 02,05,10
36117,2013-10-05,MER,0.9,31.0,31.0,63.0,1.0,24.0,28.0,3.0,52.0,65.0,16.1,0.9,54.0,585.0,0.0,0.0, 03,05,10
36125,2013-10-05,TLA,0.8,20.0,29.0,48.0,2.0,16.0,20.0,2.0,36.0,63.0,14.4,1.3,259.0,583.0,0.0,0.0, 03,05,10
36142,2013-10-05,MER,0.8,24.0,29.0,53.0,1.0,25.0,28.0,3.0,53.0,70.0,15.5,0.6,119.0,585.0,0.0,0.0, 04,05,10
36150,2013-10-05,TLA,0.7,18.0,26.0,44.0,1.0,9.0,14.0,2.0,23.0,65.0,13.7,1.1,235.0,582.0,0.0,0.0, 04,05,10
36167,2013-10-05,MER,1.3,65.0,29.0,94.0,1.0,30.0,30.0,4.0,60.0,70.0,14.9,0.8,90.0,585.0,0.0,0.0, 05,05,10
36175,2013-10-05,TLA,0.7,31.0,28.0,59.0,1.0,15.0,12.0,2.0,27.0,63.0,13.5,0.8,228.0,582.0,0.0,0.0, 05,05,10
36192,2013-10-05,MER,1.4,73.0,35.0,108.0,1.0,36.0,37.0,6.0,73.0,70.0,14.5,0.9,107.0,585.0,0.0,0.0, 06,05,10
36200,2013-10-05,TLA,1.1,83.0,30.0,113.0,1.0,21.0,18.0,4.0,39.0,63.0,12.9,0.6,242.0,583.0,0.0,0.0, 06,05,10
36216,2013-10-05,MER,2.1,108.0,39.0,147.0,1.0,38.0,47.0,7.0,85.0,72.0,14.4,0.4,110.0,585.0,0.068,0.026000000000000002, 07,05,10
36224,2013-10-05,TLA,1.6,130.0,32.0,162.0,1.0,17.0,25.0,5.0,42.0,63.0,12.6,0.8,254.0,583.0,0.081,0.022000000000000002, 07,05,10
36241,2013-10-05,MER,2.3,120.0,39.0,159.0,3.0,40.0,37.0,7.0,76.0,67.0,15.4,0.7,152.0,586.0,0.631,0.14800000000000002, 08,05,10
36249,2013-10-05,TLA,2.4,154.0,33.0,187.0,2.0,24.0,37.0,6.0,61.0,59.0,13.8,1.1,249.0,583.0,0.645,0.152, 08,05,10
36266,2013-10-05,MER,2.3,105.0,63.0,168.0,8.0,47.0,43.0,7.0,90.0,61.0,17.0,1.0,52.0,586.0,1.604,0.63, 09,05,10
36274,2013-10-05,TLA,1.7,88.0,53.0,141.0,9.0,30.0,35.0,4.0,65.0,55.0,16.2,1.3,127.0,584.0,1.681,0.653, 09,05,10
36291,2013-10-05,MER,1.9,55.0,69.0,124.0,22.0,57.0,41.0,6.0,98.0,51.0,19.1,1.3,100.0,586.0,2.576,1.3730000000000002, 10,05,10
36299,2013-10-05,TLA,1.5,52.0,63.0,114.0,25.0,42.0,42.0,4.0,84.0,47.0,18.6,1.0,155.0,584.0,2.739,1.492, 10,05,10
36316,2013-10-05,MER,1.7,23.0,62.0,84.0,48.0,44.0,36.0,4.0,80.0,41.0,21.3,1.4,303.0,586.0,3.5060000000000002,1.839, 11,05,10
36324,2013-10-05,TLA,1.1,30.0,57.0,88.0,40.0,36.0,36.0,4.0,72.0,36.0,20.8,0.8,269.0,584.0,3.562,2.193, 11,05,10
36341,2013-10-05,MER,1.2,12.0,46.0,58.0,65.0,46.0,34.0,3.0,80.0,34.0,23.0,1.8,53.0,586.0,4.122,2.867, 12,05,10
36349,2013-10-05,TLA,0.9,17.0,37.0,55.0,47.0,12.0,23.0,3.0,35.0,25.0,22.5,1.3,291.0,583.0,3.989,2.589, 12,05,10
36366,2013-10-05,MER,1.1,8.0,40.0,49.0,87.0,36.0,30.0,3.0,66.0,30.0,24.4,2.0,21.0,585.0,4.315,3.1919999999999997, 13,05,10
36374,2013-10-05,TLA,1.0,14.0,37.0,52.0,71.0,23.0,35.0,4.0,58.0,26.0,23.5,1.0,23.0,583.0,4.265,3.252, 13,05,10
36391,2013-10-05,MER,0.9,3.0,27.0,31.0,114.0,42.0,30.0,3.0,72.0,28.0,25.1,2.2,64.0,584.0,4.0489999999999995,2.845, 14,05,10
36399,2013-10-05,TLA,1.0,10.0,38.0,47.0,97.0,43.0,36.0,3.0,79.0,26.0,24.5,1.3,336.0,582.0,4.051,3.0, 14,05,10
36416,2013-10-05,MER,0.8,2.0,25.0,27.0,127.0,29.0,28.0,4.0,57.0,26.0,25.8,2.2,103.0,584.0,3.234,1.975, 15,05,10
36424,2013-10-05,TLA,0.9,7.0,38.0,45.0,108.0,41.0,48.0,3.0,88.0,26.0,25.0,1.3,295.0,581.0,3.025,1.953, 15,05,10
36441,2013-10-05,MER,0.7,1.0,26.0,27.0,116.0,30.0,33.0,4.0,62.0,26.0,25.6,2.2,47.0,583.0,1.4909999999999999,0.772, 16,05,10
36449,2013-10-05,TLA,0.8,5.0,32.0,36.0,102.0,30.0,48.0,3.0,78.0,27.0,25.1,2.1,327.0,581.0,1.911,0.988, 16,05,10
36465,2013-10-05,MER,0.7,2.0,24.0,26.0,68.0,26.0,51.0,3.0,77.0,42.0,24.5,3.3,120.0,583.0,1.105,0.40299999999999997, 17,05,10
36473,2013-10-05,TLA,0.7,7.0,28.0,35.0,80.0,25.0,40.0,3.0,65.0,27.0,24.8,2.6,341.0,581.0,0.862,0.327, 17,05,10
36489,2013-10-05,MER,0.8,1.0,26.0,26.0,62.0,29.0,39.0,4.0,68.0,43.0,23.8,2.6,122.0,583.0,0.32799999999999996,0.08199999999999999, 18,05,10
36497,2013-10-05,TLA,0.7,5.0,33.0,38.0,58.0,10.0,29.0,3.0,39.0,28.0,24.2,2.5,349.0,581.0,0.281,0.076, 18,05,10
36514,2013-10-05,MER,0.8,1.0,31.0,32.0,38.0,23.0,28.0,7.0,51.0,49.0,22.5,2.5,124.0,584.0,0.027999999999999997,0.013999999999999999, 19,05,10
36522,2013-10-05,TLA,0.5,6.0,32.0,38.0,44.0,13.0,30.0,14.0,44.0,29.0,23.3,3.6,354.0,582.0,0.012,0.006999999999999999, 19,05,10
36539,2013-10-05,MER,1.0,5.0,37.0,42.0,29.0,32.0,37.0,4.0,69.0,60.0,21.0,2.5,46.0,585.0,0.0,0.0, 20,05,10
36547,2013-10-05,TLA,0.9,18.0,46.0,64.0,31.0,27.0,36.0,8.0,64.0,41.0,22.0,2.2,70.0,582.0,0.0,0.0, 20,05,10
36563,2013-10-05,MER,1.1,9.0,40.0,49.0,24.0,28.0,14.0,4.0,42.0,68.0,17.9,2.1,263.0,585.0,0.0,0.0, 21,05,10
36571,2013-10-05,TLA,0.7,9.0,41.0,50.0,25.0,25.0,21.0,4.0,47.0,56.0,19.5,1.2,153.0,583.0,0.0,0.0, 21,05,10
36588,2013-10-05,MER,1.7,30.0,58.0,89.0,3.0,27.0,13.0,3.0,40.0,75.0,17.6,2.1,226.0,586.0,0.0,0.0, 22,05,10
36596,2013-10-05,TLA,0.8,6.0,44.0,50.0,17.0,29.0,19.0,4.0,49.0,57.0,18.8,2.1,235.0,583.0,0.0,0.0, 22,05,10
36613,2013-10-05,MER,2.1,59.0,58.0,117.0,1.0,24.0,12.0,4.0,37.0,73.0,17.7,1.0,225.0,586.0,0.0,0.0, 23,05,10
36621,2013-10-05,TLA,0.7,7.0,43.0,50.0,12.0,20.0,24.0,3.0,43.0,56.0,18.6,2.1,304.0,583.0,0.0,0.0, 23,05,10
36798,2013-11-05,MER,1.3,73.0,34.0,107.0,1.0,37.0,31.0,2.0,67.0,79.0,14.0,1.0,78.0,584.0,0.0,0.0, 06,05,11
36825,2013-11-05,MER,2.0,126.0,34.0,160.0,1.0,38.0,40.0,3.0,78.0,81.0,13.4,0.8,36.0,585.0,0.027999999999999997,0.012, 07,05,11
36852,2013-11-05,MER,2.2,128.0,50.0,178.0,3.0,41.0,36.0,8.0,77.0,75.0,13.7,0.9,116.0,585.0,0.488,0.105, 08,05,11
36861,2013-11-05,TLA,2.3,173.0,31.0,203.0,2.0,33.0,39.0,6.0,72.0,78.0,13.3,1.1,300.0,582.0,0.495,0.102, 08,05,11
36879,2013-11-05,MER,2.2,107.0,51.0,159.0,6.0,42.0,33.0,5.0,75.0,69.0,15.3,0.7,68.0,586.0,1.37,0.529, 09,05,11
36888,2013-11-05,TLA,1.7,112.0,37.0,149.0,4.0,46.0,36.0,6.0,82.0,67.0,15.6,0.4,244.0,583.0,1.383,0.508, 09,05,11
36905,2013-11-05,MER,1.8,55.0,50.0,105.0,17.0,43.0,32.0,4.0,75.0,63.0,17.3,1.4,335.0,586.0,2.4330000000000003,1.369, 10,05,11
36914,2013-11-05,TLA,1.7,88.0,51.0,139.0,11.0,44.0,36.0,11.0,81.0,59.0,17.4,0.6,318.0,583.0,2.242,1.227, 10,05,11
36930,2013-11-05,MER,1.5,36.0,55.0,91.0,29.0,48.0,33.0,3.0,81.0,56.0,18.7,1.7,348.0,585.0,2.886,2.004, 11,05,11
36939,2013-11-05,TLA,1.5,67.0,55.0,122.0,17.0,46.0,45.0,7.0,91.0,55.0,18.3,2.1,296.0,583.0,2.5669999999999997,1.778, 11,05,11
36954,2013-11-05,MER,1.4,27.0,66.0,90.0,29.0,52.0,36.0,2.0,88.0,50.0,19.6,1.7,346.0,585.0,1.834,1.455, 12,05,11
36963,2013-11-05,TLA,0.8,16.0,26.0,42.0,34.0,46.0,32.0,2.0,78.0,48.0,19.1,2.4,308.0,583.0,2.589,2.127, 12,05,11
36978,2013-11-05,MER,1.1,18.0,48.0,65.0,46.0,42.0,31.0,2.0,73.0,45.0,20.7,2.1,339.0,584.0,2.991,2.385, 13,05,11
36987,2013-11-05,TLA,0.7,17.0,19.0,36.0,43.0,21.0,23.0,2.0,44.0,41.0,20.5,2.1,3.0,582.0,4.157,3.361, 13,05,11
37003,2013-11-05,MER,0.8,13.0,24.0,37.0,47.0,22.0,22.0,1.0,45.0,37.0,22.6,3.1,340.0,584.0,4.165,3.089, 14,05,11
37012,2013-11-05,TLA,0.8,15.0,19.0,33.0,46.0,10.0,19.0,2.0,30.0,40.0,21.3,2.3,356.0,581.0,3.301,2.5180000000000002, 14,05,11
37029,2013-11-05,MER,0.6,10.0,22.0,32.0,51.0,20.0,21.0,1.0,41.0,36.0,23.1,3.2,350.0,583.0,3.34,2.1630000000000003, 15,05,11
37038,2013-11-05,TLA,0.6,11.0,17.0,27.0,46.0,23.0,23.0,2.0,47.0,38.0,21.8,3.3,330.0,581.0,2.94,1.909, 15,05,11
37055,2013-11-05,MER,0.7,11.0,22.0,33.0,43.0,24.0,24.0,1.0,48.0,35.0,23.2,3.4,342.0,583.0,1.963,0.973, 16,05,11
37064,2013-11-05,TLA,0.7,13.0,19.0,32.0,42.0,20.0,25.0,6.0,45.0,37.0,22.4,3.3,332.0,580.0,2.289,1.111, 16,05,11
37082,2013-11-05,MER,0.7,15.0,28.0,44.0,31.0,17.0,23.0,2.0,40.0,38.0,22.3,3.3,1.0,582.0,0.836,0.307, 17,05,11
37091,2013-11-05,TLA,0.6,11.0,21.0,33.0,36.0,17.0,24.0,3.0,41.0,37.0,22.2,3.3,347.0,580.0,1.048,0.34600000000000003, 17,05,11
37116,2013-11-05,TLA,0.8,16.0,36.0,54.0,18.0,12.0,30.0,3.0,43.0,41.0,21.3,3.7,329.0,580.0,0.303,0.054000000000000006, 18,05,11
37134,2013-11-05,MER,0.7,13.0,30.0,42.0,11.0,21.0,39.0,1.0,60.0,43.0,20.9,4.4,25.0,583.0,0.006999999999999999,0.006999999999999999, 19,05,11
37143,2013-11-05,TLA,0.8,23.0,33.0,57.0,11.0,18.0,32.0,3.0,50.0,43.0,20.3,3.9,3.0,581.0,0.012,0.002, 19,05,11
37161,2013-11-05,MER,0.6,10.0,24.0,34.0,10.0,10.0,33.0,1.0,43.0,48.0,19.2,4.5,25.0,584.0,0.0,0.0, 20,05,11
37170,2013-11-05,TLA,0.8,15.0,21.0,37.0,14.0,15.0,19.0,2.0,34.0,51.0,18.7,3.0,2.0,582.0,0.0,0.0, 20,05,11
37188,2013-11-05,MER,0.7,12.0,25.0,36.0,7.0,6.0,24.0,1.0,30.0,51.0,18.1,3.0,9.0,585.0,0.0,0.0, 21,05,11
37215,2013-11-05,MER,0.7,16.0,30.0,46.0,3.0,8.0,21.0,1.0,29.0,52.0,17.7,2.7,1.0,585.0,0.0,0.0, 22,05,11
37242,2013-11-05,MER,0.7,17.0,29.0,46.0,3.0,7.0,17.0,1.0,24.0,52.0,17.3,2.2,341.0,585.0,0.0,0.0, 23,05,11
37269,2013-11-05,MER,1.0,52.0,34.0,85.0,1.0,25.0,35.0,2.0,59.0,59.0,16.6,2.3,328.0,585.0,0.0,0.0, 00,05,11
37278,2013-11-05,TLA,0.9,30.0,30.0,60.0,1.0,19.0,24.0,3.0,43.0,66.0,15.4,2.0,320.0,582.0,0.0,0.0, 00,05,11
37294,2013-12-05,MER,1.6,50.0,50.0,100.0,0.0,43.0,32.0,2.0,74.0,73.0,15.2,1.0,213.0,586.0,0.0,0.0, 01,05,12
37303,2013-12-05,TLA,1.6,72.0,39.0,111.0,0.0,21.0,30.0,4.0,51.0,60.0,13.6,1.0,237.0,583.0,0.0,0.0, 01,05,12
37319,2013-12-05,MER,1.4,53.0,47.0,100.0,0.0,40.0,32.0,2.0,72.0,75.0,14.6,1.3,179.0,585.0,0.0,0.0, 02,05,12
37328,2013-12-05,TLA,1.4,57.0,40.0,97.0,0.0,22.0,27.0,3.0,49.0,62.0,13.2,1.1,253.0,583.0,0.0,0.0, 02,05,12
37344,2013-12-05,MER,1.3,38.0,44.0,81.0,0.0,39.0,28.0,2.0,67.0,73.0,14.1,1.2,200.0,585.0,0.0,0.0, 03,05,12
37353,2013-12-05,TLA,1.2,40.0,35.0,75.0,0.0,17.0,21.0,3.0,38.0,64.0,12.3,0.9,241.0,583.0,0.0,0.0, 03,05,12
37369,2013-12-05,MER,1.3,50.0,41.0,92.0,0.0,35.0,25.0,2.0,60.0,75.0,13.6,1.0,183.0,585.0,0.0,0.0, 04,05,12
37378,2013-12-05,TLA,1.0,43.0,33.0,77.0,0.0,17.0,20.0,3.0,37.0,64.0,12.0,0.8,255.0,583.0,0.0,0.0, 04,05,12
37394,2013-12-05,MER,1.3,55.0,39.0,94.0,1.0,39.0,22.0,2.0,61.0,78.0,13.2,0.4,171.0,585.0,0.0,0.0, 05,05,12
37403,2013-12-05,TLA,1.0,41.0,30.0,71.0,0.0,12.0,14.0,4.0,26.0,67.0,11.2,1.2,254.0,583.0,0.0,0.0, 05,05,12
37419,2013-12-05,MER,2.2,120.0,40.0,160.0,0.0,45.0,53.0,3.0,98.0,81.0,12.6,0.9,179.0,586.0,0.0,0.0, 06,05,12
37428,2013-12-05,TLA,1.2,66.0,29.0,95.0,0.0,24.0,17.0,4.0,41.0,68.0,10.8,1.1,248.0,583.0,0.0,0.0, 06,05,12
37444,2013-12-05,MER,2.2,135.0,47.0,182.0,1.0,60.0,46.0,5.0,106.0,81.0,12.0,0.8,108.0,586.0,0.003,0.008, 07,05,12
37453,2013-12-05,TLA,1.9,141.0,32.0,173.0,1.0,23.0,22.0,5.0,46.0,68.0,10.5,0.8,247.0,583.0,0.003,0.0, 07,05,12
37469,2013-12-05,MER,3.2,204.0,52.0,256.0,2.0,66.0,53.0,6.0,119.0,78.0,12.0,0.5,85.0,586.0,0.237,0.045, 08,05,12
37478,2013-12-05,TLA,3.2,241.0,36.0,276.0,1.0,30.0,39.0,9.0,69.0,67.0,10.9,0.6,262.0,583.0,0.251,0.048, 08,05,12
37494,2013-12-05,MER,3.7,187.0,69.0,256.0,4.0,66.0,53.0,7.0,119.0,70.0,13.9,0.7,120.0,586.0,0.907,0.275, 09,05,12
37503,2013-12-05,TLA,3.1,186.0,55.0,242.0,3.0,31.0,47.0,8.0,78.0,58.0,14.1,0.4,127.0,584.0,0.985,0.282, 09,05,12
37519,2013-12-05,MER,3.5,125.0,112.0,237.0,11.0,75.0,58.0,6.0,133.0,60.0,16.2,0.9,59.0,587.0,1.694,0.78, 10,05,12
37528,2013-12-05,TLA,2.2,77.0,64.0,140.0,13.0,45.0,40.0,7.0,85.0,50.0,16.8,0.1,218.0,584.0,1.966,0.8690000000000001, 10,05,12
37544,2013-12-05,MER,3.1,73.0,128.0,200.0,26.0,83.0,59.0,5.0,142.0,50.0,18.4,1.1,44.0,586.0,2.363,1.42, 11,05,12
37553,2013-12-05,TLA,1.4,36.0,53.0,89.0,30.0,39.0,37.0,5.0,76.0,41.0,18.9,0.8,290.0,584.0,2.6889999999999996,1.597, 11,05,12
37569,2013-12-05,MER,2.0,32.0,88.0,120.0,45.0,71.0,43.0,9.0,114.0,38.0,20.7,1.7,10.0,586.0,2.945,1.989, 12,05,12
37578,2013-12-05,TLA,1.6,36.0,76.0,112.0,39.0,45.0,46.0,9.0,91.0,36.0,20.7,0.5,306.0,584.0,2.99,2.056, 12,05,12
37594,2013-12-05,MER,1.4,17.0,71.0,88.0,62.0,56.0,42.0,9.0,97.0,32.0,22.4,1.7,6.0,585.0,3.21,2.256, 13,05,12
37602,2013-12-05,TLA,1.5,26.0,68.0,95.0,53.0,43.0,49.0,7.0,92.0,32.0,21.9,1.3,14.0,583.0,3.04,2.181, 13,05,12
37618,2013-12-05,MER,1.3,12.0,59.0,71.0,79.0,51.0,35.0,9.0,86.0,27.0,23.9,1.7,177.0,584.0,3.2039999999999997,2.099, 14,05,12
37626,2013-12-05,TLA,1.2,14.0,49.0,63.0,75.0,37.0,37.0,6.0,74.0,27.0,23.2,0.9,88.0,582.0,3.13,2.127, 14,05,12
37642,2013-12-05,MER,1.0,5.0,41.0,46.0,92.0,40.0,32.0,11.0,73.0,25.0,24.7,2.3,121.0,584.0,2.633,1.4869999999999999, 15,05,12
37650,2013-12-05,TLA,1.1,9.0,45.0,54.0,87.0,33.0,30.0,6.0,63.0,24.0,24.2,1.3,118.0,581.0,2.612,1.5190000000000001, 15,05,12
